name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Serie,Serie,STRING,False,,LOW,,,,,
Schlüsselweite,Produktdetails,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Durchmesser Schaft,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Besondere Merkmale,Produktdetails,STRING,False,TITLE,HIGH,,"4,8 x 35 mm, 5 x 60 mm PZ2, 5 x 60 mm, 4 x 50 mm PZ2, 8 x 300 mm",,,
Größe,Maße & Gewicht,STRING,False,VARIATION_THEME,LOW,,2,,,
Höhe Schraubenkopf,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Lieferumfang,Hinweise,STRING,True,PRODUCT_DETAILS,MEDIUM,,"Lieferumfang: 100 Stück Fassadenschraube 5,5 x 35, Kopf-Ø: 20.65 mm, Lieferumfang: 100 Stück Terrassenschraube 5,5 x 60, Lieferumfang: 400 Stück Terrassenschraube 5,5 x 70, Lieferumfang: 200 Stück Terrassenschraube 5 x 40",,,
Durchmesser Schraubenkopf,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Länge Gewinde,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Höhe Haken,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Gewicht,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Geeignet für,Produktdetails,STRING,False,PRODUCT_DETAILS,LOW,,"Holz, Metall, Gipskarton, universal",,,
Set-Info,Produktdetails,STRING,False,TITLE,LOW,,Möbelschrauben und Mutter,,,
Hinweis Maßangaben,Hinweise,STRING,False,PRODUCT_DETAILS,HIGH,,Alle Angaben sind ca.-Maße.,,,
Durchmesser Auge,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Art Gewinde,Produktdetails,STRING,False,PRODUCT_DETAILS,HIGH,,"Teilgewinde, Vollgewinde, Blechschraubengewinde, Holzschraubengewinde, M8",,,
Art Schraubenantrieb,Produktdetails,STRING,False,PRODUCT_DETAILS,HIGH,,"Torx, Kreuzschlitz-Phillips, Außensechskant, Innensechskant, Kreuzschlitz-Pozidriv",,,
Oberflächenbeschichtung,Farbe & Material,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,"verzinkt, blank, phosphatiert, kunststoffummantelt, galvanisiert",,,
Form Kopf,Produktdetails,STRING,True,PRODUCT_DETAILS,HIGH,,"Senkkopf, Sechskantkopf, Panhead, Zylinderkopf, Fräskopf",,,
Normen,Maße & Gewicht,STRING,True,PRODUCT_DETAILS,LOW,,"DIN 7504-K, DIN 7504-P",,,
Durchmesser Schraube,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,HIGH,,,,,
Länge,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,,,,
Geschlecht,Produktdetails,STRING,False,NAVIGATION,HIGH,,,"neutral, männlich, weiblich",,
Set-Typ,Produktdetails,STRING,False,TITLE,HIGH,,"Set, Packung, Spar-Set",,,
Material,Farbe & Material,STRING,False,"VARIATION_THEME, FILTER, PRODUCT_DETAILS",HIGH,,"Stahl, Edelstahl, Materialmix, Holz, Aluminium",,,
Grundfarbe,Farbe & Material,STRING,False,FILTER,HIGH,,,"lila, gelb, natur, schwarz, grün, silberfarben, grau, blau, braun, orange, weiß, goldfarben, rot, bunt, rosa",,
Farbe,Farbe & Material,STRING,False,VARIATION_THEME,HIGH,,"silberfarben, schwarz, weiß, rot, braun",,,
Zielgruppe,Produktdetails,STRING,False,NAVIGATION,HIGH,,,"zielgruppenunabhängig, Babys, Jugendliche, Kinder, Erwachsene",,
Anzahl Teile,Produktdetails,INTEGER,False,"TITLE, VARIATION_THEME",HIGH,,,,,
