name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Besondere Merkmale,Artikelbezeichnung,STRING,False,TITLE,LOW,,"Edelstahl 18/10, für alle Nudelsorten, satiniert, Länge 33,5 cm, mit Rundum-Schüttrand",,,
Art Griff,Produktdetails,STRING,False,PRODUCT_DETAILS,LOW,,"Easy-Griff, Soft-Touch-Griff",,,
Ausstattung,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"Aufhänge-Öse, Schüttrand, glasfaserverstärkter Kern, flexible Silikonlippe, Stütze",,,
Eigenschaften Griff,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"satiniert, ergonomisch geformt, teilsatiniert",,,
Materialeigenschaften,Material,STRING,True,PRODUCT_DETAILS,LOW,,"rostfrei, hitzebeständig, bruchfest, geruchsneutral, keine Schwitzwasserbildung",,,
Serie,Serie,STRING,False,,LOW,,"Q!, Julie, Tuva, Fjord, Kristin",,,
Serie Technischer Name,Serie,STRING,False,,LOW,,MS#013381 Fissler,,,
Set-Info,Artikelbezeichnung,STRING,True,,LOW,,,,,
Set-Typ,Artikelbezeichnung,STRING,False,,LOW,,"Set, Packung, Spar-Set",,,
Durchmesser,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Material,Material,STRING,False,"VARIATION_THEME, TOPINFO, FILTER, PRODUCT_DETAILS",HIGH,,"Kunststoff, Stahl, Edelstahl, Edelstahl 18/10, Silikon",,,
Farbe,Produktdetails,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,"silberfarben, schwarz, edelstahlfarben, weiß, holzfarben",,,
Gesamtlänge,Maßangaben,FLOAT,False,"VARIATION_THEME, TOPINFO, PRODUCT_DETAILS",LOW,,,,,
Anzahl Teile,Artikelbezeichnung,INTEGER,False,"VARIATION_THEME, FILTER, NAVIGATION, SEARCH",HIGH,,,,"12, 1, 13, 2, 6, 18, 7, 19",
Gewicht,Maßangaben,FLOAT,True,PRODUCT_DETAILS,LOW,,,,,
Breite,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Höhe,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Hitzebeständigkeit,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"backofenfest, bis 250°C, bis 260°C, bis 180°C, bis 200°C",,,
Pflegehinweise,Hinweise,STRING,True,PRODUCT_DETAILS,LOW,,"spülmaschinengeeignet, Handwäsche",,,
Material Griff,Material,STRING,True,PRODUCT_DETAILS,LOW,,"Edelstahl, Olivenholz, Edelstahl 18/10, Silikon, Akazienholz",,,
Grundfarbe,Farbe,STRING,False,FILTER,HIGH,,,"lila, gelb, natur, schwarz, grün, silberfarben, grau, blau, braun, orange, weiß, goldfarben, rot, bunt, rosa",,
