name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Set-Typ,Produktdetails,STRING,False,TITLE,LOW,,"Set, Packung, Spar-Set",,,
Besondere Merkmale,Produktdetails,STRING,False,TITLE,LOW,,für Obst,,,
Set-Info,Produktdetails,STRING,False,TITLE,LOW,,,,,
Serie,Serie,STRING,False,,LOW,,"ZI-HAEK, DG-ESS 2844, AXT Rapid 2000, AXT 25 D, AXT 25 TC",,,
Schnittgeschwindigkeit,Technische Daten,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Geräuschpegel,Technische Daten,FLOAT,False,PRODUCT_DETAILS,MEDIUM,,,,,
Herstellergarantie,Hinweise,STRING,False,PRODUCT_DETAILS,LOW,,"3 Jahre gemäß den Garantie-Bedingungen, 7 Jahre gemäß den Garantie-Bedingungen, 5 Jahre gemäß den Garantie-Bedingungen, 6 Jahre gemäß den Garantie-Bedingungen, 8 Jahre gemäß den Garantie-Bedingungen",,,
Spannung,Stromversorgung,STRING,False,PRODUCT_DETAILS,LOW,,"230, 110, 220-240",,,
Leistung in kW,Technische Daten,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Leistung in PS,Technische Daten,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Gewicht,Technische Daten,FLOAT,False,PRODUCT_DETAILS,HIGH,,,,,
Volumen Auffangbehälter,Produktdetails,FLOAT,False,PRODUCT_DETAILS,MEDIUM,,,,,
Leistung maximal,Technische Daten,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,,,,
Schneidtechnik,Produktdetails,STRING,False,PRODUCT_DETAILS,MEDIUM,,"Walzentechnik, Messertechnik",,,
Astdurchmesser maximal,Produktdetails,FLOAT,False,"TITLE, PRODUCT_DETAILS",HIGH,,,,,
Funktionen,Produktdetails,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,"Vorwärtslauf, Rückwärtslauf, automatischer Selbsteinzug, stufenlos einstellbare Druckplatte",,,
Anzahl Räder,Produktdetails,INTEGER,False,PRODUCT_DETAILS,HIGH,,,,,
Ausstattung,Produktdetails,STRING,True,PRODUCT_DETAILS,MEDIUM,,"Räder, Trichter, Tragegriff, integrierter Sicherheitsschalter, Drehrichtungsumschalter",,,
Art Motor,Technische Daten,STRING,True,PRODUCT_DETAILS,HIGH,,"Elektromotor, Benzinmotor, Zweitakt, OHV-Motor, Zweizylinder",,,
Fangvorrichtung,Produktdetails,STRING,True,PRODUCT_DETAILS,HIGH,,"Fangbox, ohne, Fangsack, Fangkorb, Hardtop-Sack",,,
Artikelhinweise,Hinweise,STRING,True,PRODUCT_DETAILS,HIGH,,Alle Angaben sind ca.-Angaben,,,
Lieferumfang,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"Stopfer, Gartenabfallsack, Ladegerät, Akku",,,
Geschlecht,Allgemein,STRING,False,NAVIGATION,HIGH,,,"neutral, männlich, weiblich",,
Grundfarbe,Farbe & Material,STRING,False,FILTER,HIGH,,,"lila, gelb, natur, schwarz, grün, silberfarben, grau, blau, braun, orange, weiß, goldfarben, rot, bunt, rosa",,
Zielgruppe,Allgemein,STRING,False,NAVIGATION,HIGH,,,"zielgruppenunabhängig, Babys, Jugendliche, Kinder, Erwachsene",,
