name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Anzahl Teile,Produktdetails,INTEGER,False,"TITLE, VARIATION_THEME",LOW,,,,,
Art Leuchtmittel,Beleuchtung,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,"LED-Leuchtmittel, 3D-LED-Leuchtmittel, LED-RGB-Leuchtmittel, Halogenlampe, RGB-Leuchtmittel",,,
Ausführung,Allgemein,STRING,False,"VARIATION_THEME, TOPINFO, PRODUCT_DETAILS",LOW,,"Holzwerkstoff Kernbuchefarben (Korpus)/ Massivholz Kernbuche (Front), Holzwerkstoff eichefarben (Korpus) / Massivholz Eiche (Front), Türanschlag rechts, Türanschlag links, Ohne Beleuchtung",,,
Bezug,Material,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,"Kunstleder, Strukturstoff, Microvelours, Microfaser, Leder EA",,,
Holzart,Material,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,"Kiefer, Eiche, Mango, Akazie, Kernbuche",,,
Kabellänge,Stromversorgung,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Oberflächenbehandlung,Optik/Stil,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,"lackiert, geölt, gebeizt, gewachst, naturbelassen",,,
Set-Info,Produktdetails,STRING,False,TITLE,LOW,,"Breite 160 cm, Breite 100 cm, 2 Nachtkonsolen",,,
Set-Typ,Produktdetails,STRING,False,TITLE,LOW,,"Packung, Set, Spar-Set",,,
Serie Technischer Name,Serie,STRING,False,,HIGH,,"Express Carina, Maja Trend, Hammel Mistral, Netfurn Solano, Karina Ribe",,,
Serie,Serie,STRING,False,PRODUCT_DETAILS,MEDIUM,,"Arrive, Trend, MISTRAL, Piano, SOLANO",,,
Anzahl Fächer,Sonstiges,INTEGER,False,,LOW,,,,,
Anzahl Klappen,Ausstattung & Funktionen,INTEGER,True,PRODUCT_DETAILS,LOW,,,,,
Anzahl Körbe,Ausstattung & Funktionen,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Anzahl Leuchtelemente,Ausstattung & Funktionen,INTEGER,True,PRODUCT_DETAILS,LOW,,,,,
Anzahl Schuhe (ca.),Ausstattung & Funktionen,INTEGER,True,PRODUCT_DETAILS,LOW,,,,,
Anzahl Spiegel,Ausstattung & Funktionen,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
"Anzahl Standardflaschen (0,75 Liter)",Ausstattung & Funktionen,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Art Rollen,Ausstattung & Funktionen,STRING,False,PRODUCT_DETAILS,LOW,,"Doppelrollen, Sicherheitsdoppelrollen, Teppichbodenrollen, Hartbodenrollen, Kugellagerrollen",,,
Art Spiegeltüren,Ausstattung & Funktionen,STRING,False,PRODUCT_DETAILS,LOW,,"teilverspiegelt, einseitig verspiegelt, doppelseitig verspiegelt",,,
Belastbarkeit Glasböden maximal,Maßangaben,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Breite Einlegeböden 2,Maßangaben,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Design,Optik/Stil,STRING,False,PRODUCT_DETAILS,LOW,,"modern, Vintage, klassic modern, skandinavisch, Dänisch",,,
Ergänzende Maßangaben,Maßangaben,STRING,True,PRODUCT_DETAILS,LOW,,"Höhenverstellbare Füße: 1,8 - 2,6 cm, siehe technische Zeichnung, Sockelhöhe 10 cm, Fachhöhe variabel durch verstellbare Einlegeböden, offene Fächer - Glasboden: Breite=58,5 cm, Tiefe=35cm",,,
Farbe Absetzungen,Farbe,STRING,True,PRODUCT_DETAILS,LOW,,"schwarz, Schwarz, anthrazit, Weiss Hochglanz, Kastanie Dekor",,,
Farbe Arbeitsplatte,Farbe,STRING,True,PRODUCT_DETAILS,LOW,,"natur, Eiche, weiss, Schwarz, Weiß",,,
Farbe Innendekor,Farbe,STRING,True,PRODUCT_DETAILS,LOW,,"weiß, Weiß, grau, natur, schwarz",,,
Farbe Korpus,Farbe,STRING,True,PRODUCT_DETAILS,LOW,,"weiß, Kernbuchefarben, Eichefarben, natur, weiß matt",,,
Farbtemperatur,Beleuchtung,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Gewichteter Energieverbrauch Leuchtmittel,Beleuchtung,STRING,False,PRODUCT_DETAILS,LOW,,"2,4, 8,1, 2,9, 2x 0,25",,,
Herkunftsland Holz,Material,STRING,True,PRODUCT_DETAILS,LOW,,"Polen, Deutschland, Ukraine, Brasilien, Indien",,,
Hinweis Beleuchtung,Beleuchtung,STRING,False,PRODUCT_DETAILS,LOW,,"Diese Leuchte enthält eingebaute LED-Lampen, welche nicht ausgetauscht werden können.",,,
Hinweis Lieferumfang,Lieferung & Montage,STRING,True,PRODUCT_DETAILS,LOW,,"Aufbauanleitung, Montagematerial, Einfach, ohne Beleuchtung, Ungefähr 1 Stunde",,,
Hinweis Zubehör,Hinweise,STRING,True,PRODUCT_DETAILS,LOW,,"passende Beleuchtung Artikelnummer 40700742, ohne Beleuchtung, Nachtschrank-Paneel mit Beleuchtung, Breite 60 cm: Artikel-Nr. 59751042, Nachtschrank-Paneel ohne Beleuchtung, Breite 60 cm: Artikel-Nr. 89815868, Das Griffset (Natureiche Artikelnummer 73693562) (Schneeweiß Artikelnummer 62595649)",,,
Holzart (botanisch),Material,STRING,True,PRODUCT_DETAILS,LOW,,"Pinus sylvestris, Fagus sylvatica, Quercus rubra, Quercus robur, Pinus taeda",,,
Lebensdauer Leuchtmittel,Beleuchtung,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Leistung Leuchtmittel,Beleuchtung,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Lichtfarbe,Beleuchtung,STRING,True,PRODUCT_DETAILS,LOW,,"neutralweiß, warmweiß, Farbwechsler, blau, tageslichtweiß",,,
Lichtstrom,Beleuchtung,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Lieferzustand Batterien / Akkus,Hinweise,STRING,False,PRODUCT_DETAILS,LOW,,"Keine Batterien beigelegt, Batterien im Produkt eingebaut, Akkus im Produkt eingebaut, Batterie im Produkt eingebaut, Akku im Produkt eingebaut",,,
Material Arbeitsplatte,Material,STRING,True,PRODUCT_DETAILS,LOW,,"Holz, Kunststoff, Metall, Gold, Marmor",,,
Material Auszüge,Material,STRING,True,PRODUCT_DETAILS,LOW,,"Metall, MDF, Holz, Holzwerkstoff, Spanplatte",,,
Materialzusammensetzung,Material,STRING,False,PRODUCT_DETAILS,LOW,,,,,
Modellbezeichnung,Beleuchtung,STRING,False,PRODUCT_DETAILS,LOW,,"CAYMAN, Genio, Royal, TORGE, Loft Two",,,
Montagehinweis,Lieferung & Montage,STRING,True,PRODUCT_DETAILS,LOW,,"einfache und schnelle Montage, Mit Sicherheitsfolie zum Schutz vor Kratzern. Bitte vor der Montage abziehen, Montagematerial inklusive, teilmontiert, nur Füße & TV-Halterung müssen montiert werden, Mit Sicherheitsfolie zum Schutz vor Kratzern. Bitte vor der Montage abziehen.",,,
Oberflächenmaterial Front,Material,STRING,True,PRODUCT_DETAILS,LOW,,"Massivholz, Holz, Kunststoff, Glas, Metall",,,
Oberflächenmaterial Korpus,Material,STRING,True,PRODUCT_DETAILS,LOW,,"Holz, Kunststoff, Massivholz, Glas, Metall",,,
Optik,Optik/Stil,STRING,True,PRODUCT_DETAILS,LOW,,"Holzoptik, uni, designte Rahmenoptik, fühlbare Struktur, Struktur",,,
Spannung,Stromversorgung,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Sprachen CE-Konformitätserklärung,Product Compliance,STRING,True,,LOW,,"Deutsch (DE), Französisch (FR), Italienisch (IT), Norwegisch (NO), Litauisch (LT)",,,
Sprachen Warnhinweise,Product Compliance,STRING,True,,LOW,,"Deutsch (DE), Französisch (FR), Englisch (EN), Niederländisch (NL), Italienisch (IT)",,,
Tiefe Einlegeböden 2,Maßangaben,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Türanschlag,Ausstattung & Funktionen,STRING,False,PRODUCT_DETAILS,LOW,,"rechts oder links wechselbar, rechts, links",,,
Warnhinweise,Hinweise,STRING,True,PRODUCT_DETAILS,LOW,,,,,
Wissenswertes,Wissenswertes,STRING,True,PRODUCT_DETAILS,LOW,,"Pflegehinweise für naturbelassene/gelackte Möbel aus Naturholz: Die Oberfläche lässt sich am besten mit einem mäßig feuchten Tuch säubern. Achtung: Ätzende oder lösungsmittelhaltige Reinigungsmittel oder Politur darf nicht verwendet werden., Pflegehinweise für Möbel aus Holzwerkstoffen (inklusive Melamin und MDF): Wischen Sie zur Pflege Ihres Möbels die Oberfläche mit einem mäßig feuchten Tuch ab. Bitte beachten Sie, dass bei Glanz-/Hochglanzoberflächen keine Microfasertücher zur Reinigung eingesetzt werden dürfen., Pflegehinweise für Möbel aus Holzwerkstoffen (inklusive Melamin und MDF): Verwenden Sie zur Pflege Ihrer Möbel aus Plattenwerkstoffen am besten ein weiches, nicht fusselndes Tuch oder ein Ledertuch. Wischen Sie die Oberflächen leicht feucht ab., Korpus und Front: lackiert.<br /> Türen und Schubkästen: foliert., 1 x Türanschlag links",,,
Farbe Schubladen,Farbe,STRING,True,PRODUCT_DETAILS,LOW,,"weiß, natur, Eiche, grau, weiß Hochglanz",,,
Farbe Griffe,Farbe,STRING,True,PRODUCT_DETAILS,LOW,,"schwarz, Schwarz, weiß, Chrom, silber",,,
Relevanz Batteriegesetz,Product Compliance,STRING,False,,LOW,,"Produkt fällt nicht unter das Batteriegesetz, Produkt fällt unter das Batteriegesetz, zu bearbeiten",,,
Tiefe Fachinnenmaß 2,Maßangaben,FLOAT,True,PRODUCT_DETAILS,LOW,,,,,
CE-Kennzeichnung am Produkt,Product Compliance,STRING,True,,LOW,,"Produkt verfügt nicht über eine CE-Kennzeichnung, Produkt verfügt über eine CE-Kennzeichnung, zu bearbeiten",,,
Hinweis Maßangaben,Maßangaben,STRING,False,PRODUCT_DETAILS,HIGH,,Alle Angaben sind ca.-Maße.,,,
Materialhinweis,Material,STRING,True,PRODUCT_DETAILS,LOW,,"Das Label des FSC® weist nach, dass Sie mit dem Kauf dieser Produkte vorbildliche Waldwirtschaft - nach den strengen ökologischen,sozialen und wirtschaftlichen Standards des Forest Stewardship Council® - fördern und die Waldressourcen schonen., enthält nichttextile Teile tierischen Ursprungs",,,
Material Korpus,Material,STRING,True,PRODUCT_DETAILS,LOW,,"Holzwerkstoff, Spanplatte, Melamin, Massivholz, MDF",,,
Breite,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,,,,
Material Beschläge,Material,STRING,False,PRODUCT_DETAILS,LOW,,"Metall, Stahl, Holz, MDF, Messing",,,
