name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Herstellungsland,Wissenswertes,STRING,False,PRODUCT_DETAILS,LOW,,"Made in Germany, Swiss Made, Made in Norway, Made in Austria, Made in Europe",,,
Eigenschaften Oberfläche,Farbe & Material,STRING,True,PRODUCT_DETAILS,LOW,,"lackiert, gebürstet, verchromt, wärmeisolierend",,,
Top-Features,Top-Feature,STRING,True,PRODUCT_DETAILS,LOW,,"Auto-Off Sicherheitsfunktionen: Mehr Sicherheit in der Küche - automatische Abschaltung, wenn das Wasser kocht; wenn der Wasserkocher vorher von der Basis genommen wird; bevor er überhitzt oder trocken angeschaltet wird., Quick Filling: Leichtes Befüllen im täglichen Gebrauch über die optimierte Öffnung, ohne dass man den Deckel dazu öffnen muss., KeepWarm Function: hält bis zu 30 Minuten die gewünschte Temperatur., Quiet-Boil-Technologie: Dank dieser Technologie wird der Lärmpegel beim Wasser kochen bis zu 75% reduziert., TouchControl operation: Praktisches Touch-Display für die einfache Bedienung. Durch leichte Berührung der Oberfläche der Basisstation können alle Funktionen aktiviert werden.",,,
Anzahl voreingestellter Programme,Programme & Funktionen,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Absicherung,Technische Daten,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Frequenz,Technische Daten,STRING,False,PRODUCT_DETAILS,LOW,,"50/60, 50, 60",,,
Spannung,Technische Daten,STRING,False,PRODUCT_DETAILS,LOW,,"220-240, 230, 110",,,
Durchmesser,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Eigenschaften Deckel,Handhabung & Komfort,STRING,True,PRODUCT_DETAILS,LOW,,"Einhand-Deckelöffnung per Knopfdruck, Deckelverriegelung, 90°-Öffnung, abnehmbar, federbelastet",,,
Eigenschaften Griff,Handhabung & Komfort,STRING,True,PRODUCT_DETAILS,LOW,,"ergonomisch, wärmeisolierend, Soft-Touch, rutschfest, gummiert",,,
Material Sockel,Farbe & Material,STRING,True,PRODUCT_DETAILS,LOW,,"Kunststoff, Edelstahl, Aluminium, Metall",,,
Art Bedienung,Handhabung & Komfort,STRING,True,PRODUCT_DETAILS,LOW,,"Kippschalter, Drucktasten, Hebel, Drehregler, Touch-Bedienung",,,
Stil,Handhabung & Komfort,STRING,False,"NAVIGATION, PRODUCT_DETAILS",LOW,,"Retro-Design, Vintage-Design",,Retro-Design,
Verarbeitung Gehäuse,Farbe & Material,STRING,False,PRODUCT_DETAILS,LOW,,"doppelwandig, einwandig",,,
Beleuchtung,Handhabung & Komfort,STRING,True,"FILTER, NAVIGATION, SEARCH, PRODUCT_DETAILS",LOW,,"LED-Beleuchtung, Innenraumbeleuchtung, Farbwechsel bei steigender Temperatur, festgelegte Farbe für Temperaturvorwahl",,"LED-Beleuchtung, festgelegte Farbe für Temperaturvorwahl, Innenraumbeleuchtung, Farbwechsel bei steigender Temperatur",
Gewicht,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Pflegehinweise,Reinigung & Pflege,STRING,False,PRODUCT_DETAILS,LOW,,"nicht spülmaschinengeeignet, teilweise spülmaschinengeeignet, nur Zubehör spülmaschinengeeignet, spülmaschinengeeignet",,,
Serie,Serie,STRING,False,,LOW,,"Vintage, DesignLine, KÜCHENminis, kMix, ComfortLine",,,
Voreingestellte Programme,Handhabung & Komfort,STRING,True,PRODUCT_DETAILS,LOW,,"100°C, 80°-Grüner Tee, 90°-Oolong Tee, 70°-80°C - Weißer Tee, 90°-100°C - Kräutertee",,,
Mitgeliefertes Zubehör,Ausstattung,STRING,True,PRODUCT_DETAILS,LOW,,"Teekanne, Teesieb, 2 Tassen, Aufbewahrungsbeutel, Reisetasche",,,
Abnehmbare Teile,Handhabung & Komfort,STRING,True,PRODUCT_DETAILS,LOW,,"Kalkfilter, Deckel, Teesieb",,,
Dauer Warmhaltefunktion,Handhabung & Komfort,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Displaytechnologie,Handhabung & Komfort,STRING,False,PRODUCT_DETAILS,LOW,,"LED-Display, LCD-Display, TFT-Farbdisplay",,,
Serie Technischer Name,Serie,STRING,False,,LOW,,"Kitchenaid crème, Kitchenaid empire rot, Vintage aquablau, Vintage grün, Vintage natur",,,
