name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Set-Typ,Artikelbezeichnung,STRING,False,TITLE,LOW,,"Set, Packung, Spar-Set",,,
Warnhinweise,Hinweise,STRING,True,PRODUCT_DETAILS,LOW,,"Nicht für Kinder unter 3 Jahre geeignet. Lange Schnur. Strangulationsgefahr!, Nur für den Hausgebrauch. Benutzung unter unmittelbarer Aufsicht von Erwachsenen",,,
Breite Sitzteil,Maßangaben,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Breite Rückenteil,Maßangaben,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Breite,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Tiefe Rückenteil,Maßangaben,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Tiefe Sitzteil,Maßangaben,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Ausstattung,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"Klettbänder zur Befestigung, Sitzauflage, Rückenpolster, Kopfpolster",,,
Höhe Rückenteil,Maßangaben,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Serie Technischer Name,Serie,STRING,False,,LOW,,"15_1_Hauck_Deluxe, 15_1_Tissi_Kinder_Sitzauflage, 15_1_Miffy, 15_1_Pinolino Nicki, 15_1_Hauck_Acrobat",,,
Material,Material,STRING,False,"VARIATION_THEME, FILTER, PRODUCT_DETAILS",LOW,,"Polyester, Baumwolle, Cellpur, Filz, Kunststoff",,,
Höhe,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Tiefe,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Anzahl Teile,Artikelbezeichnung,INTEGER,False,"TITLE, VARIATION_THEME",LOW,,,,,
Höhe Sitzteil,Maßangaben,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Serie,Serie,STRING,False,,LOW,,"Deluxe, Acrobat, Family, Style, Nicki",,,
Set-Info,Artikelbezeichnung,STRING,False,,LOW,,,,,
Materialzusammensetzung,Material,STRING,False,"LEGAL, PRODUCT_DETAILS",LOW,,"Obermaterial: 65% Polyester, 35% Baumwolle",,,
Gewicht,Maßangaben,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Geeignet für,Produktdetails,STRING,True,PRODUCT_DETAILS,HIGH,,"hauck FUN FOR KIDS Hochstuhl »Alpha+«, Sit up Super Maxi, tiSsi® Hochstuhl, roba Treppenhochstühlen Sit up III, Sit up Maix",,,
Farbe,Farbe,STRING,False,"VARIATION_THEME, TOPINFO, PRODUCT_DETAILS",HIGH,,"grau, bunt, weiß, rot, beige",,,
Pflegehinweise,Hinweise,STRING,True,PRODUCT_DETAILS,HIGH,,"waschbar, feucht abwischbar, Handwäsche, pflegeleicht, waschbar bei 40°C",,,
Lieferumfang,Produktdetails,STRING,True,PRODUCT_DETAILS,HIGH,,"Kinder-Sitzauflage, Haltegurt",,,
Besondere Merkmale,Artikelbezeichnung,STRING,False,TITLE,LOW,,"für tiSsi® Hochstuhl; Made in Europe, für Hochstuhl Tipp Topp Comfort IV, für tiSsi® Hochstuhl, für Kinderwagen, Made in Europe",,,
Geschlecht,Allgemein,STRING,False,NAVIGATION,HIGH,,,"neutral, männlich, weiblich",,
Grundfarbe,Farbe,STRING,False,FILTER,HIGH,,,"lila, gelb, natur, schwarz, grün, silberfarben, grau, blau, braun, orange, weiß, goldfarben, rot, bunt, rosa",,
Zielgruppe,Allgemein,STRING,False,NAVIGATION,HIGH,,,"zielgruppenunabhängig, Babys, Jugendliche, Kinder, Erwachsene",,
Altersempfehlung,Hinweise,STRING,False,PRODUCT_DETAILS,MEDIUM,,,"ab 15 Jahren, ab 11 Jahren, ab 6 Monaten, ab 12 Monaten, ab 13 Jahren, ab 10 Jahren, ab 12 Jahren, ab 14 Jahren, ab 16 Jahren, für Erwachsene, ab 17 Jahren, ab 18 Jahren, ab 18 Monaten, ab 3 Monaten, ab 4 Jahren, ab 9 Monaten, ab 3 Jahren, Es liegt keine Altersempfehlung vor, ab 5 Jahren, ab 2 Jahren, ab 6 Jahren, ab 7 Jahren, ab 8 Jahren, ab 9 Jahren, ab Geburt",,
