name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Warnhinweise,Hinweise,STRING,True,"LEGAL, PRODUCT_DETAILS",HIGH,,"Es liegen keine Warnhinweise vor, Achtung! Enthält Lithium-Akku. Unbedingt Bedienungsanleitung beachten., Achtung! Nicht geeignet für Kinder unter 3 Jahren. Erstickungsgefahr aufgrund verschluckbarer Kleinteile. Aufbau durch einen Erwachsenen. Nicht in Ohrnähe anwenden. Missbrauch kann zu Gehörschäden führen., Achtung! Nicht in Ohrnähe anwenden. Missbrauch kann zu Gehörschäden führen., Achtung! Bitte lassen Sie Ihr Kind niemals unbeaufsichtigt mit dem Spielbogen zurück. Bitte stellen Sie den Artikel dem Kind nur in vollständig aufgebautem Zustand zur Verfügung",,,
Digitalsystem,Produktdetails,STRING,False,PRODUCT_DETAILS,LOW,,"MFX, analog, NEM 652",,,
Bahnverwaltung,Produktdetails,STRING,False,PRODUCT_DETAILS,LOW,,"Deutsche Bahn AG, Metronom, Connex (Privatbahn), Deutsche Reichsbahn",,,
Höhe aufgebaut,Maßangaben,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Set-Info,Artikelbezeichnung,STRING,False,TITLE,LOW,,,,,
Baureihe,Produktdetails,STRING,False,PRODUCT_DETAILS,LOW,,Bahnverwaltung: Deutsche Bahn AG,,,
Batterie-/Akku-Technologie,Stromversorgung,STRING,True,PRODUCT_DETAILS,LOW,,"1,5-V-Micro (LR03/AAA), 1,5-V-Mignon (LR6/AA), 4,5-V-Flachbatterie (3LR12), 6-V-Flatpack (J), 1,2-V-Micro (HR03/AAA)",,,
Durchmesser aufgebaut,Maßangaben,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Material,Produktdetails,STRING,False,"VARIATION_THEME, FILTER, PRODUCT_DETAILS",LOW,,"Kunststoff, Metall, Silikon, Stahl, Stahlblech",,,
Anzahl Weichen,Produktdetails,INTEGER,False,,LOW,,,,,
Set-Typ,Artikelbezeichnung,STRING,False,TITLE,LOW,,"Set, Packung, Spar-Set",,,
Anzahl Batterien,Stromversorgung,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,"2, 6",,,
Serie,Serie,STRING,False,,MEDIUM,,"Märklin Start up, Märklin my world, LGB, Märklin Digital, Jim Knopf",,,
Art Lok,Produktdetails,STRING,False,PRODUCT_DETAILS,MEDIUM,,"Tenderlokomotive, Dampflokomotive, Diesellokomotive, Elektrolokomotive",,,
Art Stromversorgung,Stromversorgung,STRING,True,PRODUCT_DETAILS,MEDIUM,,"externes Netzteil, Batteriebetrieb, Akku (fest eingebaut), USB-Verbindungskabel, Solarbetrieb",,,
Anzahl gerade Gleise,Produktdetails,INTEGER,False,,MEDIUM,,,,,
Anzahl Wagen,Produktdetails,INTEGER,False,,MEDIUM,,,,,
Länge Zug,Maßangaben,FLOAT,False,PRODUCT_DETAILS,MEDIUM,,,,,
Art Wagen,Produktdetails,STRING,True,PRODUCT_DETAILS,MEDIUM,,"Personenwagen, Güterwagen, Niederbogenwagen, Kippwagen, Kesselwagen",,,
Anzahl gebogene Gleise,Produktdetails,INTEGER,False,,MEDIUM,,,,,
Anzahl Loks,Produktdetails,INTEGER,False,,MEDIUM,,,,,
Besondere Merkmale,Artikelbezeichnung,STRING,False,TITLE,MEDIUM,,"für Einsteiger, für Einsteiger, Made in Europe, mit Figuren, Für Einsteiger, Made in Europe, mit Infrarot-Fernbedienung",,,
Ausstattung,Produktdetails,STRING,True,PRODUCT_DETAILS,MEDIUM,,"Lichteffekte, Soundeffekte, Zweilicht-Spitzensignal, Dreilicht-Spitzensignal, Haftreifen",,,
Serie Technischer Name,Serie,STRING,False,,HIGH,,"15_1_Maerklin Start up, 15_1_Maerklin my world, 15_1_Maerklin LGB, 15_1_PIKO Modelleisenbahn Sets, 15_1_Maerklin Digital",,,
Lieferumfang,Produktdetails,STRING,True,PRODUCT_DETAILS,HIGH,,"1 Weiche rechts, 1 Weiche links, Inkl. Batterien, Fahrregler, 12 gebogene Gleise",,,
Breite aufgebaut,Maßangaben,FLOAT,False,PRODUCT_DETAILS,MEDIUM,,,,,
Länge aufgebaut,Maßangaben,FLOAT,False,PRODUCT_DETAILS,MEDIUM,,,,,
Farbe,Produktdetails,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,"schwarz, rot, weiß, gelb, bunt",,,
Epoche,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"V, III, VI, II, I",,,
Spurweite,Produktdetails,STRING,True,"TITLE, FILTER, NAVIGATION, SEARCH, PRODUCT_DETAILS",HIGH,,"H0, G, TT, 1, Z",,"TT, 1, G, H0, Z, N",
