name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Ausrichtung Garnrollenhalter,Handhabung & Komfort,STRING,False,PRODUCT_DETAILS,LOW,,"horizontal, vertikal",,,
Mitgelieferte Führungen,Ausstattung,STRING,True,PRODUCT_DETAILS,LOW,,"Kantenführung, Quiltführung",,,
Stichbreite Nadel links maximal,Technische Daten,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Stichbreite Nadel links minimal,Technische Daten,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Stichbreite Nadel rechts maximal,Technische Daten,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Stichlänge Coverstich maximal,Technische Daten,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Anzahl voreingestellter Nähprogramme,Programme & Funktionen,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Stichbreite Nadel rechts minimal,Technische Daten,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Geräuschpegel,Technische Daten,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Serie,Serie,STRING,False,,LOW,,,,,
Nadelpositionen,Programme & Funktionen,STRING,True,PRODUCT_DETAILS,LOW,,"links, mittig, rechts",,,
Mitgelieferte Nähführungen,Ausstattung,STRING,True,PRODUCT_DETAILS,LOW,,"Kantenführung, Quiltführung",,,
Nadelstopp,Programme & Funktionen,STRING,True,PRODUCT_DETAILS,LOW,,"unten, oben",,,
Displaytechnologie,Handhabung & Komfort,STRING,False,PRODUCT_DETAILS,LOW,,"LCD-Display, LCD-Bildschirm, LED-Display, Touch-Display, LED-Bildschirm",,,
Anzahl mitgelieferter Spulen,Ausstattung,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Nadeleinfädler,Programme & Funktionen,STRING,False,PRODUCT_DETAILS,LOW,,"automatisch, manuell",,,
Leistung Nählicht,Technische Daten,STRING,False,PRODUCT_DETAILS,LOW,,"15, 25, 20, 10",,,
Höhe Nähfuß,Maße & Gewicht,STRING,False,PRODUCT_DETAILS,LOW,,"4,5",,,
Mitgelieferte Nadeln,Ausstattung,STRING,True,PRODUCT_DETAILS,LOW,,"Nadelsortiment, normale Nadel, Jeansnadeln, Kugelspitznadel, Doppelnadel",,,
Anzahl mitgelieferter Nadeln,Ausstattung,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Stichlänge minimal,Technische Daten,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Absicherung,Technische Daten,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Art Bedienung,Handhabung & Komfort,STRING,True,PRODUCT_DETAILS,MEDIUM,,"Fußanlasser, Handrad, Drucktasten, Drehregler, Direktwahltasten",,,
Art Nählicht,Handhabung & Komfort,STRING,False,PRODUCT_DETAILS,LOW,,"LED, Halogen, Glühlampe",,,
Anzahl Fäden,Handhabung & Komfort,STRING,True,PRODUCT_DETAILS,LOW,,"3, 4, 2, 1, 5",,,
Besondere Merkmale,Artikelbezeichnung,STRING,False,TITLE,MEDIUM,,"23 Stiche, Stickfläche 260 x 160 mm, inkl. 3 Stickrahmen, 30 Stiche, 50 Programme, mit Zubehör, 32 Programme, mit Zubehör, 6 Programme, Knopflochautomatik, mit Zubehör",,,
Fadenverwaltung,Handhabung & Komfort,STRING,True,PRODUCT_DETAILS,MEDIUM,,"Fadenabschneider, Nadeleinfädler automatisch, Nadeleinfädler manuell, Fadenspannung automatisch, Schnelleinfädelung",,,
Stichbreite Coverstich minimal,Technische Daten,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Rückwärtsnähen,Programme & Funktionen,STRING,False,PRODUCT_DETAILS,MEDIUM,,"Hebeldruck, Knopfdruck",,,
Mitgelieferte Nähfüße,Ausstattung,STRING,True,PRODUCT_DETAILS,MEDIUM,,"Reißverschlussfuß, Knopflochfuß, Knopfannähfuß, Blindstichfuß, Allzwecknähfuß",,,
Zubehöraufbewahrung,Handhabung & Komfort,STRING,False,PRODUCT_DETAILS,MEDIUM,,"eingebaute Zubehörbox, separate Zubehörbox",,,
Top-Features,Top-Feature,STRING,True,PRODUCT_DETAILS,LOW,,"Swift Smart: deutlich schneller und bequemer einfädeln als mit herkömmlichen Nähmaschinen., Drop & Sew: einfach die Spule von oben einsetzen, den Faden in die Führung legen und starten., ONETOUCH™ - 250 integrierte Stiche - Immer den richtigen Stich. Die 10 wichtigsten sind über die Direktwahl ONETOUCH™ aufzurufen., Drop & Sew Unterfaden Einfädelsystem: erleichtert das Einsetzen der Spule, Quick Adviser: in der Maschine integriert - alle wichtigen Funktionen direkt im Blick ohne im Handbuch nachsehen zu müssen.",,,
Mitgeliefertes Zubehör,Ausstattung,STRING,True,PRODUCT_DETAILS,HIGH,,"Knopfannähfuß, Reißverschlussfuß, 1 Nadelsortiment, 3 Spulen, Universalfuß, Reißverschlussfuß, Knopflochfuß, Knopfannähfuß, Schraubendreher, Pinsel/Nahttrenner, Kanten-/Quiltführung, Transporteurabdeckplättchen, große und kleine Garnablaufscheibe, Soft-Schutzhaube, Großer Quilt-Anschiebetisch, Vinyl-Staubschutzabdeckung",,,
