name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Serie Technischer Name,Serie,STRING,False,,LOW,,"15_1_Vtech KidiDreams, 15_1_Frozen, 15_1_Harry Potter",,,
Set-Typ,Produktdetails,STRING,False,,LOW,,"Set, Packung, Multipack, Spar-Set",,,
Serie,Serie,STRING,False,,LOW,,KidiDreams,,,
Set-Info,Produktdetails,STRING,False,,LOW,,,,,
Modellreihe,Produktdetails,STRING,False,,LOW,,"Kidisecrets, VTech kidisecrets, Mega Bloks, Barbie Estate, Lego Elves",,,
Art Papier,Produktdetails,STRING,False,PRODUCT_DETAILS,LOW,,"Standardpapier, ausschließlich Altpapier, Buntpapier, Perlmuttpapier, überwiegend Altpapier",,,
Motiv,Optik / Stil,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,Frozen,,,
Material Cover,Produktdetails,STRING,False,PRODUCT_DETAILS,LOW,,"Leder, Karton, Kunststoff, Kunstleder",,,
Oberflächenstruktur,Optik / Stil,STRING,False,PRODUCT_DETAILS,LOW,,"matt, strukturiert, glatt, glänzend, hochglänzend",,,
Besondere Merkmale,Artikelbezeichnung,STRING,False,TITLE,MEDIUM,,"elastisch, Journal aus Kork liniert mit Gummiband - 18x13cm Hardcover Notebook 100 Seiten - mit Bändchen und Fach im Einband - Indian Sun Design, mit Kamera und MP3-Player, vegetabil gegerbt, Journal aus Kork liniert mit Gummiband - 18x13cm Hardcover Notebook 100 Seiten - mit Bändchen und Fach im Einband - Travel Design",,,
Lineatur,Produktdetails,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,"liniert, blanko, kariert, gepunktet",,,
Ausstattung,Produktdetails,STRING,True,PRODUCT_DETAILS,MEDIUM,,"Stiftschlaufe, Verschluss, QWERTZ-Tastatur, Seiten mit Motiven aus Die Eiskönigin 2, Viele Aktivitäten: Geheimes Tagebuch, Wörterspiele, Mathematikspiele, kreative Spiele (Musik, Tanz, Formenspiel), Logikspiele",,,
Format,Maßangaben,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,"B5, B0, C1, B1, C2",,,
Gewicht,Maßangaben,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Farbe,Optik / Stil,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,"braun, bunt, hellblau, schwarz, pink",,,
Anzahl Seiten,Produktdetails,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Bindung,Produktdetails,STRING,False,PRODUCT_DETAILS,LOW,,"Spiralheftung, Fadenheftung, Ringbuchheftung, Taschenbuch, Klammerheftung",,,
Anzahl Batterien,Stromversorgung,INTEGER,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Film / Serie,Produktdetails,STRING,False,,LOW,,"Harry Potter, Superman, Nintendo, Pokémon, Barbie",,,
Batterie-/Akku-Technologie,Stromversorgung,STRING,False,PRODUCT_DETAILS,LOW,,"1,5-V-Knopfzelle (LR41), 1,5-V-Mignon (LR6/AA), 4,5-V-Flachbatterie (3LR12), 6-V-Flatpack (J), Nickel-Metallhydrid (NiMH)",,,
Art Stromversorgung,Stromversorgung,STRING,True,PRODUCT_DETAILS,LOW,,"Batteriebetrieb, Solarbetrieb, externes Netzteil, Akku (fest eingebaut), internes Netzteil",,,
Warnhinweise,Hinweise,STRING,True,PRODUCT_DETAILS,LOW,,"ACHTUNG! Nicht für Kinder unter 36 Monaten enthält verschluckbare Kleinteile. Erstickungsgefahr!, ACHTUNG! Nicht geeignet für Kinder unter 3 Jahren. Verschluckbare Kleinteile. Erstickungsgefahr, ACHTUNG! Nicht geeignet für Kinder unter 36 Monaten. Enthält zerbrechliche und verschluckbare Teile und Kleinteile. Erstickungsgefahr!, Achtung! Nicht für Kinder unter 3 Jahren geeignet. Enthält verschluckbare Teile und Kleinteile. Erstickungsgefahr.",,,
Verschluss,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"Druckknopf, Klettverschluss, Magnetverschluss, Gummizug",,,
Material Einband,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"Kunststoff, Nylon, Gummi, Munken-Lynx-Rough-Karton, Leder",,,
Geschlecht,Allgemein,STRING,False,NAVIGATION,MEDIUM,,,"neutral, männlich, weiblich",,
Grundfarbe,Farbe,STRING,True,FILTER,HIGH,,,"lila, gelb, natur, schwarz, grün, silberfarben, grau, blau, braun, orange, weiß, goldfarben, rot, bunt, rosa",,
Zielgruppe,Allgemein,STRING,True,NAVIGATION,HIGH,,,"zielgruppenunabhängig, Babys, Jugendliche, Kinder, Erwachsene",,
Altersempfehlung,Hinweise,STRING,False,PRODUCT_DETAILS,LOW,,,"ab 15 Jahren, ab 11 Jahren, ab 6 Monaten, ab 12 Monaten, ab 13 Jahren, ab 10 Jahren, ab 12 Jahren, ab 14 Jahren, ab 16 Jahren, für Erwachsene, ab 17 Jahren, ab 18 Jahren, ab 18 Monaten, ab 3 Monaten, ab 4 Jahren, ab 9 Monaten, ab 3 Jahren, Es liegt keine Altersempfehlung vor, ab 5 Jahren, ab 2 Jahren, ab 6 Jahren, ab 7 Jahren, ab 8 Jahren, ab 9 Jahren, ab Geburt",,
