name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Set-Typ,Artikelbezeichnung,STRING,False,TITLE,LOW,,"Set, Packung, Spar-Set",,,
Set-Info,Artikelbezeichnung,STRING,False,TITLE,LOW,,,,,
Trageposition,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"Blickrichtung, Bauchrichtung",,,
Warnhinweise,Hinweise,STRING,True,PRODUCT_DETAILS,LOW,,,,,
Serie,Serie,STRING,False,,LOW,,,,,
Materialzusammensetzung,Material,STRING,False,"LEGAL, PRODUCT_DETAILS",LOW,,,,,
Sitzposition,Produktdetails,STRING,False,PRODUCT_DETAILS,MEDIUM,,"Anhock-Spreizung, M-Position",,,
Breite,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,,,,
Belastbarkeit maximal,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,HIGH,,,,,
Besondere Merkmale,Artikelbezeichnung,STRING,False,TITLE,LOW,,,,,
Serie Technischer Name,Serie,STRING,False,,HIGH,,"15_1_Fillikid_Bauchtrage, 15_1_Fillikid_Explorer, 15_1_Hauck_Close to Me",,,
Tragevariante,Produktdetails,STRING,True,"NAVIGATION, PRODUCT_DETAILS",HIGH,,"Rückentrage, Bauchtrage, Auf der Hüfte",,"Rückentrage, Bauchtrage",
Farbe,Farbe,STRING,False,"VARIATION_THEME, TOPINFO, PRODUCT_DETAILS",HIGH,,"grau, blau, black, hellblau, zyklam",,,
Höhe,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,,,,
Tiefe,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,,,,
Ausstattung Babytrage,Produktdetails,STRING,True,PRODUCT_DETAILS,MEDIUM,,"Ausklappbarer Standfuß, Tragegurt vielseitig verstellbar, Gut gepolsterte, verstellbare Sicherheitsgurte, Sonnendach und Regenschutz, Leichtes Alugestell",,,
Gewicht,Maße & Gewicht,FLOAT,True,PRODUCT_DETAILS,MEDIUM,,,,,
Material,Material,STRING,False,"VARIATION_THEME, FILTER, PRODUCT_DETAILS",LOW,,"Baumwolle, Kaschmir, Polyester, Leder, Materialmix",,,
Ausstattung Hüftgurt,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"gepolstert, Klettverschluss, verstellbar",,,
Ausstattung Schultergurte,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"verstellbar, hinter dem Rücken gekreuzt, Länge regulierbar, gepolstert",,,
Geschlecht,Allgemein,STRING,False,NAVIGATION,HIGH,,,"neutral, männlich, weiblich",,
Grundfarbe,Farbe,STRING,False,FILTER,HIGH,,,"lila, gelb, natur, schwarz, grün, silberfarben, grau, blau, braun, orange, weiß, goldfarben, rot, bunt, rosa",,
Zielgruppe,Allgemein,STRING,False,NAVIGATION,HIGH,,,"zielgruppenunabhängig, Babys, Jugendliche, Kinder, Erwachsene",,
Altersempfehlung,Hinweise,STRING,False,"LEGAL, PRODUCT_DETAILS",HIGH,,,"ab 15 Jahren, ab 11 Jahren, ab 6 Monaten, ab 12 Monaten, ab 13 Jahren, ab 10 Jahren, ab 12 Jahren, ab 14 Jahren, ab 16 Jahren, für Erwachsene, ab 17 Jahren, ab 18 Jahren, ab 18 Monaten, ab 3 Monaten, ab 4 Jahren, ab 9 Monaten, ab 3 Jahren, Es liegt keine Altersempfehlung vor, ab 5 Jahren, ab 2 Jahren, ab 6 Jahren, ab 7 Jahren, ab 8 Jahren, ab 9 Jahren, ab Geburt",,
