name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Kabellänge,Produktdetails,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Besondere Merkmale,Artikelbezeichnung,STRING,False,TITLE,MEDIUM,,"Cosy, Sicherheitsabschaltung nach 90 Min., Wärme und Massage sind getrennt einsetzbar, Massagegerät & Fußwärmer in einem",,,
Ausstattung,Produktdetails,STRING,True,PRODUCT_DETAILS,HIGH,,"herausnehmbares Innenfutter, Bedienungselement",,,
Herstellergarantie,Hinweise,INTEGER,False,PRODUCT_DETAILS,MEDIUM,,,,,
Lieferumfang,Hinweise,STRING,True,PRODUCT_DETAILS,MEDIUM,,"Bedienelement, Bedienungsanleitung",,,
Max. Leistungsaufnahme,Technische Daten,INTEGER,False,PRODUCT_DETAILS,MEDIUM,,,,,
Spannung,Technische Daten,STRING,False,PRODUCT_DETAILS,LOW,,"220-240, 110, 100-240, 24, 3",,,
Displayanzeige,Produktdetails,STRING,False,PRODUCT_DETAILS,LOW,,"analoges Zahlendesign, Display, LED-Display, Touch Display, TFT-Display",,,
Funktionen,Produktdetails,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,"elektronische Temperaturregelung, Abschaltautomatik, Überhitzungsschutz, Turbo-Schnellheizung, Sicherheitssystem",,,
Frequenz,Technische Daten,STRING,False,PRODUCT_DETAILS,LOW,,"50, 60, 50/60",,,
Anzahl Massagestufen,Produktdetails,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Sprachen Bedienungs-/Aufbauanleitung,Hinweise,STRING,True,PRODUCT_DETAILS,LOW,,"Französisch (FR), Spanisch (ES), Polnisch (PL), Englisch (EN), Deutsch (DE)",,,
Set-Typ,Artikelbezeichnung,STRING,False,TITLE,LOW,,"Set, Packung, Spar-Set",,,
Material,Material,STRING,False,"VARIATION_THEME, FILTER, PRODUCT_DETAILS",MEDIUM,,"Teddyfutter, Polyester, Microfleece, Micro-Flauschfaser, Vlies",,,
Material aussen,Material,STRING,False,PRODUCT_DETAILS,LOW,,"Polyester, Micro-Flauschfaser, Microfleece, Baumwolle, Teddyfutter",,,
Pflegehinweise,Hinweise,STRING,False,PRODUCT_DETAILS,MEDIUM,,"Innenfutter maschinenwaschbar bei 30° C, Innenfutter maschinenwaschbar bei 40° C, Teddyfutter handwaschbar, maschinenwaschbar, waschbares Innenfutter",,,
Anzahl Teile,Artikelbezeichnung,INTEGER,False,"TITLE, VARIATION_THEME",LOW,,,,,
Breite,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,,,,
Automatische Abschaltung nach,Produktdetails,FLOAT,False,PRODUCT_DETAILS,MEDIUM,,,,,
Gewicht,Maßangaben,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Höhe,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,,,,
Tiefe,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,,,,
Serie,Serie,STRING,False,,LOW,,,,,
Set-Info,Artikelbezeichnung,STRING,False,TITLE,LOW,,,,,
Materialzusammensetzung,Material,STRING,False,"LEGAL, PRODUCT_DETAILS",LOW,,,,,
Anzahl Temperaturstufen,Produktdetails,INTEGER,False,PRODUCT_DETAILS,HIGH,,,,,
Art Stromversorgung,Stromversorgung,STRING,True,PRODUCT_DETAILS,HIGH,,"Netzanschluss, externes Netzteil, Batteriebetrieb, Akku (fest eingebaut), internes Netzteil",,,
Hinweise,Hinweise,STRING,True,PRODUCT_DETAILS,LOW,,"auch für große Schuhgrößen, großer Fußraum bis Schuhgröße 46",,,
Farbe,Farbe,STRING,False,"VARIATION_THEME, TOPINFO, PRODUCT_DETAILS",HIGH,,"grau, beige, taupe, hellblau, zyklam",,,
Material innen,Material,STRING,True,PRODUCT_DETAILS,LOW,,"Teddyfutter, Vlies, Polyester, Microfleece, Baumwolle",,,
Geschlecht,Allgemein,STRING,False,NAVIGATION,HIGH,,,"neutral, männlich, weiblich",,
Grundfarbe,Farbe,STRING,False,FILTER,HIGH,,,"lila, gelb, natur, schwarz, grün, silberfarben, grau, blau, braun, orange, weiß, goldfarben, rot, bunt, rosa",,
Zielgruppe,Allgemein,STRING,False,NAVIGATION,HIGH,,,"zielgruppenunabhängig, Babys, Jugendliche, Kinder, Erwachsene",,
