name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Warnhinweise,Hinweise,STRING,True,"LEGAL, PRODUCT_DETAILS",HIGH,,"Es liegen keine Warnhinweise vor, Achtung! Enthält Lithium-Akku. Unbedingt Bedienungsanleitung beachten., Achtung! Nicht geeignet für Kinder unter 3 Jahren. Erstickungsgefahr aufgrund verschluckbarer Kleinteile. Aufbau durch einen Erwachsenen. Nicht in Ohrnähe anwenden. Missbrauch kann zu Gehörschäden führen., Achtung! Nicht in Ohrnähe anwenden. Missbrauch kann zu Gehörschäden führen., Achtung! Bitte lassen Sie Ihr Kind niemals unbeaufsichtigt mit dem Spielbogen zurück. Bitte stellen Sie den Artikel dem Kind nur in vollständig aufgebautem Zustand zur Verfügung",,,
Enthaltene Spiele,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"Mühle, Dame, Backgammon, Leiterspiel, Halma",,,
Lieferzustand Batterien / Akkus,Hinweise,STRING,False,PRODUCT_DETAILS,LOW,,"inkl. Demobatterien, inkl. Batterien, inkl. Batterie, Batterien im Produkt eingebaut, Keine Batterien beigelegt",,,
Sprachen Bedienungs-/Aufbauanleitung,Product Compliance,STRING,True,,LOW,,"Französisch (FR), Italienisch (IT), Englisch (EN), Deutsch (DE), Spanisch (ES)",,,
Lernfelder,Produktdetails,STRING,True,,LOW,,"Farben, Zahlen, Rechnen, Lesen, Sprachen",,,
Filmfigur,Produktdetails,STRING,False,NAVIGATION,LOW,,"Elsa, Stormtrooper, Superman, Barbie, Beutolomäus",,"Feuerwehrmann Sam, Barbie, Elefant, Hello Kitty, Bibi Blocksberg, Batman, Bob der Baumeister, Bibi, Bob, Maus, Heidi, Der kleine Prinz, Peppa Wutz",
Serie Technischer Name,Serie,STRING,False,,LOW,,"15_1_tiptoi, 15_1_Kosmos Exit, 15_1_Haba Meine ersten Spiele, 15_1_Hasbro Monopoly, 15_1_Ravensburger_ministeps",,,
Breite,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Film / Serie,Produktdetails,STRING,False,NAVIGATION,LOW,,"Disney Die Eiskönigin, Feuerwehrmann Sam, Bibi Blocksberg, Disney Cars, Die Minions",,"My little Pony, Paw Patrol, Feuerwehrmann Sam, Peanuts, Barbie, Bibi Blocksberg, Batman, Die Minions, Die Sendung mit der Maus, Mascha und der Bär, Bob der Baumeister, PJ Masks, Biene Maja, Heidi, Der kleine Prinz, Dragons, Die Schlümpfe, Mia and Me, Bibi & Tina, KiKANiNCHEN, Peppa Wutz, Jurassic World",
Gewicht,Maßangaben,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
