name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Set-Info,Artikelbezeichnung,STRING,False,TITLE,LOW,,,,,
Gewicht,Maßangaben,FLOAT,True,PRODUCT_DETAILS,MEDIUM,,,,,
Set-Typ,Artikelbezeichnung,STRING,False,TITLE,LOW,,"Packung, Set, Inhalt, Spar-Set",,,
Serie,Serie,STRING,False,,LOW,,"Fresh, Sanowall, Aqua, Decodesign, Schiefer",,,
Motiv,Optik/Stil,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,"Lebensmittel, Blumen, Zen, Holz, Muster",,,
Materialstärke,Material,INTEGER,False,PRODUCT_DETAILS,MEDIUM,,,,,
Besondere Merkmale,Artikelbezeichnung,STRING,False,TITLE,MEDIUM,,"Maße ca. 60x40x0,3 cm, 90 x 210 cm, 100 x 255 cm, Höhe: 205 cm, 100 x 210 cm",,,
Höhe,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,,,,
Länge,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Breite,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,,,,
Art Befestigung,Produktdetails,STRING,True,PRODUCT_DETAILS,HIGH,,"Klebeband, Saugnäpfe, selbstklebend, Klettband, Montage mit Bohren",,,
Eigenschaften,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"pflegeleicht, hitzebeständig, kratzfest, hygienisch, porenfreie Oberfläche",,,
Lieferumfang,Hinweise,STRING,True,PRODUCT_DETAILS,MEDIUM,,"Klebeband, Klebepads, Saugnäpfe, Klettband, Klettpunkte",,,
Material,Material,STRING,False,"VARIATION_THEME, FILTER, PRODUCT_DETAILS",HIGH,,"Aluminium, Kunststoff, Polyvinylchlorid (PVC), Glas, Edelstahl",,,
Farbe,Farbe,STRING,False,VARIATION_THEME,HIGH,,"weiß, blau, grün, grau, natur",,,
Anwendungsgebiete,Produktdetails,STRING,True,PRODUCT_DETAILS,HIGH,,"Küche, Bad",,,
Anzahl Teile,Artikelbezeichnung,INTEGER,False,"TITLE, VARIATION_THEME",MEDIUM,,,,,
Materialeigenschaften,Material,STRING,True,PRODUCT_DETAILS,MEDIUM,,"pflegeleicht, UV-beständig, hitzebeständig, kratzfest, mattiert",,,
Oberflächenoptik,Optik / Stil,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,"matt, glatt, hochglänzend, glänzend, Klavierlackoptik",,,
Sprachen Bedienungs-/Aufbauanleitung,Product Compliance,STRING,True,,LOW,,"Deutsch (DE), Französisch (FR), Italienisch (IT), Norwegisch (NO), Litauisch (LT)",,,
Pflegehinweise,Hinweise,STRING,True,PRODUCT_DETAILS,LOW,,feucht abwischbar,,,
Tiefe,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,,,,
Geschlecht,Allgemein,STRING,False,NAVIGATION,HIGH,,,"neutral, männlich, weiblich",,
Grundfarbe,Farbe,STRING,True,FILTER,HIGH,,,"lila, gelb, natur, schwarz, grün, silberfarben, grau, blau, braun, orange, weiß, goldfarben, rot, bunt, rosa",,
Zielgruppe,Allgemein,STRING,False,NAVIGATION,HIGH,,,"zielgruppenunabhängig, Babys, Jugendliche, Kinder, Erwachsene",,
