name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Set-Typ,Produktdetails,STRING,False,TITLE,LOW,,"Set, Packung, Spar-Set",,,
Anzahl Teile,Produktdetails,INTEGER,False,"TITLE, VARIATION_THEME",MEDIUM,,,,,
Größenhinweis,Maßangaben,STRING,False,PRODUCT_DETAILS,LOW,,"Fällt sehr weit aus, bitte zwei Größen kleiner bestellen., Fällt sehr klein aus, bitte zwei Größen größer bestellen., Fällt weit aus, bitte eine Größe kleiner bestellen., Fällt sehr eng aus, bitte zwei Größen größer bestellen., Fällt groß aus, bitte eine Größe kleiner bestellen.",,,
Serie,Serie,STRING,False,PRODUCT_DETAILS,LOW,,,,,
Set-Info,Produktdetails,STRING,False,,LOW,,,,,
Serie Technischer Name,Serie,STRING,False,,LOW,,WB#OT3SS 80920-Träger,,,
Ausgabegröße,Maßangaben,STRING,False,VARIATION_THEME,LOW,,1,,,
Besondere Merkmale,Produktdetails,STRING,False,TITLE,HIGH,,"transparent, zum Austauschen, zum austauschen, transparent, leicht austauschbar",,,
Materialzusammensetzung,Material,STRING,False,"LEGAL, PRODUCT_DETAILS",HIGH,,Obermaterial: 100% Polyurethan,,,
Größentyp,Maßangaben,STRING,False,,HIGH,,Normalgrößen,,,
Material,Material,STRING,False,"VARIATION_THEME, FILTER, PRODUCT_DETAILS",HIGH,,"Kunstfaser, Metall, Kunststoff, Polyamid, Tüll",,,
Farbe,Farbe,STRING,False,"VARIATION_THEME, TOPINFO, PRODUCT_DETAILS",HIGH,,"transparent, silberfarben, milchig, hellblau, zyklam",,,
Art Träger,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"Schmuckträger, Neckholder, Entlastungsträger, Spaghetti-Träger, Kreuzträger",,,
Materialeigenschaften,Material,STRING,True,PRODUCT_DETAILS,LOW,,"transparent, selbstklebend, halb-transparent, glänzend, glitzernd",,,
Pflegehinweise,Hinweise,STRING,True,PRODUCT_DETAILS,HIGH,,"Handwäsche, 30°C Schonwäsche, Waschen im Wäschebeutel empfohlen, trocknergeeignet, Bleichen",,,
Grundfarbe,Farbe,STRING,False,FILTER,HIGH,,,"lila, gelb, natur, schwarz, grün, silberfarben, grau, blau, braun, orange, weiß, goldfarben, rot, bunt, rosa",,
Zielgruppe,Produktdetails,STRING,False,NAVIGATION,HIGH,,,"zielgruppenunabhängig, Babys, Jugendliche, Kinder, Erwachsene",,
Geschlecht,Produktdetails,STRING,False,NAVIGATION,HIGH,,,"neutral, männlich, weiblich",,
