name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Anzahl Teile,Produktdetails,INTEGER,False,VARIATION_THEME,LOW,,,,,
Modell Reifen,Laufräder,STRING,False,PRODUCT_DETAILS,MEDIUM,,"Smart Sam, Energizer Plus, Road Cruiser, Energizer Life, Marathon Plus",,,
Breite Sattel,Sattel,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
CE-Kennzeichnung am Produkt,Product Compliance,STRING,False,,LOW,,"Produkt verfügt über eine CE-Kennzeichnung, Produkt verfügt nicht über eine CE-Kennzeichnung",,,
Größe Display,Produktdetails,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Höhe Lenker,Lenker,STRING,False,PRODUCT_DETAILS,LOW,,"97, 110, 120, 102, 112",,,
Länge Oberrohr,Rahmen,FLOAT,True,PRODUCT_DETAILS,LOW,,,,,
Länge Sattel,Sattel,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Modell Rahmen,Rahmen,STRING,False,PRODUCT_DETAILS,LOW,,"Bosch Integrated Trekking, Aluminium, Bosch V3 Ergo, Aluminium, Bosch Comfort V1, Aluminium, Bosch V3 Ergo, Bosch MTB integrated, Aluminium",,,
Relevanz CE-Pflicht,Product Compliance,STRING,False,,LOW,,"Produkt fällt unter die CE-Pflicht, Produkt fällt nicht unter die CE-Pflicht",,,
Serie Technischer Name,Serie,STRING,False,,LOW,,"MS#009656 Prophete 52, MS#005407 Telefunken 52, MS#005405 Telefunken 52, MS#005406 Telefunken 52, MS#006110 elby 52",,,
Set-Typ,Produktdetails,STRING,False,,LOW,,"Set, Spar-Set, Packung",,,
Sichtwinkelstrahlung Frontlicht,Beleuchtung,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Sichtwinkelstrahlung Rücklicht,Beleuchtung,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Sitzhöhe minimal,Sattel,FLOAT,True,PRODUCT_DETAILS,LOW,,,,,
Typ Netzstecker,Stromversorgung,STRING,False,PRODUCT_DETAILS,LOW,,"Euroflachstecker (Typ C-CEE 7/16), Schutzkontaktstecker (Typ F-CEE 7/4), Konturenstecker (Typ C-CEE 7/17), Schutzkontaktstecker (Typ EF-CEE 7/7), kein Netzanschluss vorhanden",,,
