name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Termperatur minimal,Technische Daten,FLOAT,False,PRODUCT_DETAILS,HIGH,,,,,
Breite Steuergerät,Maßangaben,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Breite,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Leistung Ofen,Technische Daten,FLOAT,False,"TITLE, VARIATION_THEME, PRODUCT_DETAILS",HIGH,,,,,
Art Steuerung,Produktdetails,STRING,False,"TITLE, VARIATION_THEME, PRODUCT_DETAILS",HIGH,,"externe Steuerung, integrierte Steuerung",,,
Temperatur maximal,Technische Daten,FLOAT,False,PRODUCT_DETAILS,HIGH,,,,,
Vorwahlzeit,Technische Daten,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Set-Typ,Produktdetails,STRING,False,TITLE,LOW,,"Set, Packung, Spar-Set",,,
Lieferumfang,Produktdetails,STRING,True,PRODUCT_DETAILS,MEDIUM,,"Saunasteine, Steuergerät, Auffangschale, Silikonkabel",,,
Schaltleistung,Technische Daten,FLOAT,False,PRODUCT_DETAILS,MEDIUM,,,,,
Vorheizzeit,Technische Daten,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Höhe,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Gewicht Saunasteine,Produktdetails,FLOAT,False,PRODUCT_DETAILS,HIGH,,,,,
Tiefe,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Tiefe Steuergerät,Maßangaben,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Heizdauer maximal,Technische Daten,FLOAT,False,PRODUCT_DETAILS,MEDIUM,,,,,
Höhe Steuergerät,Maßangaben,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Serie,Serie,STRING,False,,LOW,,,,,
Set-Info,Produktdetails,STRING,False,TITLE,LOW,,,,,
Besondere Merkmale,Produktdetails,STRING,False,TITLE,LOW,,,,,
Spannung,Stromversorgung,STRING,True,PRODUCT_DETAILS,LOW,,"220-240, 110, 230",,,
Installationshinweis,Hinweise,STRING,True,PRODUCT_DETAILS,MEDIUM,,E-Anschluss nur durch Elektrofachkraft,,,
Funktionen Ofen,Produktdetails,STRING,True,PRODUCT_DETAILS,MEDIUM,,"Bio, Klassisch Finnisch, Familienbad, Dampfbad",,,
Artikelhinweise,Hinweise,STRING,True,PRODUCT_DETAILS,HIGH,,Alle Angaben sind ca.-Angaben,,,
Grundfarbe,Farbe & Material,STRING,False,FILTER,HIGH,,,"lila, gelb, natur, schwarz, grün, silberfarben, grau, blau, braun, orange, weiß, goldfarben, rot, bunt, rosa",,
