name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Noch zu montieren,Hinweise,STRING,True,PRODUCT_DETAILS,LOW,,"Säule, Griffe, Display, Trinkflaschenhalterung, Griff",,,
Details Handgriff,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"gepolstert, unbeweglich, verstellbar, ergonomisch geformt, nicht verstellbar",,,
Anzahl persönlicher Profile,Trainingsprogramme,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Muskelkontraktionen pro Sekunde,Technische Daten,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Material Handgriff,Farbe & Material,STRING,True,PRODUCT_DETAILS,LOW,,"Kunststoff, Stahl, Gummi, Metall, Fiberglas",,,
Serie,Serie,STRING,False,,LOW,,VibroLegs,,,
Serie Technischer Name,Serie,STRING,False,,LOW,,MS#000161 VibroShaperâ„¢ 52,,,
Schwingungsamplitude maximal,Technische Daten,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Schwingungsamplitude minimal,Technische Daten,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Hintergrundbeleuchtung,Trainingscomputer,STRING,False,PRODUCT_DETAILS,LOW,,"Edge-LED, Full-LED",,,
Anzahl individueller Trainingsprogramme,Trainingsprogramme,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Set-Typ,Produktdetails,STRING,False,TITLE,LOW,,"Set, Packung, Spar-Set",,,
Frequenz minimal,Technische Daten,FLOAT,False,PRODUCT_DETAILS,MEDIUM,,,,,
Frequenz maximal,Technische Daten,FLOAT,False,PRODUCT_DETAILS,HIGH,,,,,
Anzahl Bedientasten,Trainingscomputer,INTEGER,False,PRODUCT_DETAILS,MEDIUM,,,,,
Benutzergewicht maximal,Hinweise,FLOAT,False,PRODUCT_DETAILS,HIGH,,,,,
Länge,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,,,,
Spannung,Stromversorgung,INTEGER,False,PRODUCT_DETAILS,MEDIUM,,,,,
Breite,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,,,,
Gewicht Gerät,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,HIGH,,,,,
Besondere Merkmale,Produktdetails,STRING,False,"TITLE, PRODUCT_DETAILS",LOW,,"3 Jahre Garantie - inkl Fernbedienung & Trainingsbändern, zusätzlich mit 2 stärkeren Trainingsbändern, mit abnehmbarer Haltestange, max. 400 W + max. 80 W, Körperfett Analyse über Handsensoren",,,
Breite Trainingsfläche,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Details Trainingsfläche,Produktdetails,STRING,True,PRODUCT_DETAILS,MEDIUM,,"rutschfest, Wabenprofil",,,
Details Füße,Produktdetails,STRING,False,PRODUCT_DETAILS,MEDIUM,,"rutschfest, vibrationsdämpfend, Bodenrollen, mit Saugnäpfen, höhenverstellbar",,,
Länge Trainingsfläche,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Art Vibration,Technische Daten,STRING,True,PRODUCT_DETAILS,MEDIUM,,"oszillierend, dreidimensional (triaxial), vertikal, horizontal, seitenalternierend",,,
Anzahl voreingestellter Trainingsprogramme,Trainingsprogramme,INTEGER,False,PRODUCT_DETAILS,MEDIUM,,,,,
Displaytechnologie,Trainingscomputer,STRING,False,PRODUCT_DETAILS,MEDIUM,,"LED, LCD, Backlit LCD, TFT, AMOLED",,,
Set-Info,Produktdetails,STRING,True,TITLE,MEDIUM,,"mit Trainingsbändern, mit Trainingsplan, mit Unterlegmatte, mit Trainingsband, mit Ernährungsplan",,,
Anzeige Trainingscomputer,Trainingscomputer,STRING,True,PRODUCT_DETAILS,LOW,,"Trainingszeit, Programm, Vibrationsintensität, Vibrationsgeschwindigkeit, Start- und Stopptaste",,,
Art Stromversorgung,Stromversorgung,STRING,True,PRODUCT_DETAILS,MEDIUM,,"internes Netzteil, externes Netzteil, Solarbetrieb, USB-Anschluss, Batteriebetrieb",,,
Anzahl Intensitätsstufen,Trainingsprogramme,INTEGER,False,"TITLE, PRODUCT_DETAILS",MEDIUM,,,,,
