name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Set-Typ,Artikelbezeichnung,STRING,False,TITLE,LOW,,"Set, Packung, Spar-Set",,,
Warnhinweise,Hinweise,STRING,True,"LEGAL, PRODUCT_DETAILS",HIGH,,"Es liegen keine Warnhinweise vor, Achtung! Enthält Lithium-Akku. Unbedingt Bedienungsanleitung beachten., Achtung! Nicht geeignet für Kinder unter 3 Jahren. Erstickungsgefahr aufgrund verschluckbarer Kleinteile. Aufbau durch einen Erwachsenen. Nicht in Ohrnähe anwenden. Missbrauch kann zu Gehörschäden führen., Achtung! Nicht in Ohrnähe anwenden. Missbrauch kann zu Gehörschäden führen., Achtung! Bitte lassen Sie Ihr Kind niemals unbeaufsichtigt mit dem Spielbogen zurück. Bitte stellen Sie den Artikel dem Kind nur in vollständig aufgebautem Zustand zur Verfügung",,,
Tiefe zusammengeklappt,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Breite mit Himmel,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Höhe mit Himmel,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Tiefe mit Himmel,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Höhe zusammengeklappt,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Breite zusammengeklappt,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Set-Info,Artikelbezeichnung,STRING,False,TITLE,LOW,,,,,
Materialzusammensetzung,Farbe & Material,STRING,False,PRODUCT_DETAILS,LOW,,,,,
Anzahl Batterien,Stromversorgung,INTEGER,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Film / Serie,Produktdetails,STRING,False,NAVIGATION,LOW,,"Barbie, Superman, Nintendo, Pokémon, Disney Goofy",,"My little Pony, Paw Patrol, Feuerwehrmann Sam, Peanuts, Barbie, Bibi Blocksberg, Batman, Die Minions, Die Sendung mit der Maus, Mascha und der Bär, Bob der Baumeister, PJ Masks, Biene Maja, Heidi, Der kleine Prinz, Dragons, Die Schlümpfe, Mia and Me, Bibi & Tina, KiKANiNCHEN, Peppa Wutz, Jurassic World",
Serie,Serie,STRING,False,,MEDIUM,,"Stars, Barlia, Puntos, Jasmin, Baby Born",,,
Breite,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,,,,
Ausstattung,Produktdetails,STRING,True,PRODUCT_DETAILS,MEDIUM,,"Kleiderstange, Gepäcknetz, Zusammenklappbar, weiches Sitzpolster, Staufach",,,
Gewicht,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Geeignet für Puppengröße,Produktdetails,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,"bis 50, bis 46, bis 45, bis 48, bis 43",,,
Material,Farbe & Material,STRING,False,"VARIATION_THEME, FILTER, PRODUCT_DETAILS",MEDIUM,,"Holz, MDF, Stoff, Holzwerkstoff, Kunststoff",,,
Tiefe,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,,,,
Anzahl Teile,Artikelbezeichnung,STRING,False,"TITLE, VARIATION_THEME",LOW,,"4, 12, 23, 14, 5",,,
Modellreihe,Produktdetails,STRING,False,NAVIGATION,LOW,,"Musterkind Barlia, Baby Born, Smoby Baby Nurse, Baby Annabell, Barbie Fashionistas",,"Barbie Freund Ken, Barbie Dreamtopia, Barbie Die Große Hundesuche, Barbie Magie der Delfine, Barbie Reise, Barbie Ich wäre gern, Barbie Wellness, Barbie Reveal, Barbie Fashionistas, Barbie Sternenlicht-Abenteuer, Barbie Skipper Babysitters Inc., Chi Chi Love, Schleich Biene Maja, Barbie Spaß auf dem Bauernhof, Barbie Das Agenten Team, Barbie Eine Prinzessin im Rockstar-Camp, Barbie Hundeabenteuer, Barbie Collector, Barbie Die Super-Prinzessin",
Serie Technischer Name,Serie,STRING,False,,MEDIUM,,"15_1_CHIC2000_Stars, 15_1_Musterkind Barlia, 15_1_CHIC2000_Puntos, 15_1_Pinolino Jasmin, 15_1_Baby Born",,,
Lieferumfang,Produktdetails,STRING,True,PRODUCT_DETAILS,MEDIUM,,"Matratze, Puppenwiege, Puppenhochstuhl, Kopfkissen, 3 Kleiderbügel",,,
Farbe,Farbe & Material,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,"weiß, rosa, grau, pink, natur",,,
Höhe,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,,,,
Batterie-/Akku-Technologie,Stromversorgung,STRING,False,PRODUCT_DETAILS,LOW,,"1,5-V-Micro (LR03/AAA), 1,5-V-Mignon (LR6/AA), 4,5-V-Flachbatterie (3LR12), 6-V-Flatpack (J), Nickel-Metallhydrid (NiMH)",,,
Eigenschaften,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"zusammenklappbar, Farben auf Wasserbasis, platzsparend, faltbar, einsteckbar",,,
Besondere Merkmale,Artikelbezeichnung,STRING,False,TITLE,LOW,,"mit Tragetasche, mit abnehmbarem Tablett, Made in Europe, inkl. Himmel, aus Holz mit Mobile",,,
Geschlecht,Allgemein,STRING,False,NAVIGATION,HIGH,,,"neutral, männlich, weiblich",,
Grundfarbe,Farbe & Material,STRING,False,FILTER,HIGH,,,"lila, gelb, natur, schwarz, grün, silberfarben, grau, blau, braun, orange, weiß, goldfarben, rot, bunt, rosa",,
Zielgruppe,Allgemein,STRING,False,NAVIGATION,HIGH,,,"zielgruppenunabhängig, Babys, Jugendliche, Kinder, Erwachsene",,
Altersempfehlung,Hinweise,STRING,False,"LEGAL, PRODUCT_DETAILS",HIGH,,,"ab 15 Jahren, ab 11 Jahren, ab 6 Monaten, ab 12 Monaten, ab 13 Jahren, ab 10 Jahren, ab 12 Jahren, ab 14 Jahren, ab 16 Jahren, für Erwachsene, ab 17 Jahren, ab 18 Jahren, ab 18 Monaten, ab 3 Monaten, ab 4 Jahren, ab 9 Monaten, ab 3 Jahren, Es liegt keine Altersempfehlung vor, ab 5 Jahren, ab 2 Jahren, ab 6 Jahren, ab 7 Jahren, ab 8 Jahren, ab 9 Jahren, ab Geburt",,
