name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Art Griff,Produktdetails,STRING,False,PRODUCT_DETAILS,LOW,,"Soft-Touch-Griff, Easy-Griff",,,
Länge Griff,Maßangaben,FLOAT,True,PRODUCT_DETAILS,LOW,,,,,
Materialeigenschaften,Material,STRING,True,PRODUCT_DETAILS,LOW,,"rostfrei, antihaftbeschichtet, lebensmittelecht, bruchfest, korrosionsbeständig",,,
Serie Technischer Name,Serie,STRING,False,,LOW,,"MS#013439 Fissler, MS#003578 Felix Solingen, MS#001195 Alexander Herrmann, MS#003580 Felix Solingen, MS#003579 Felix Solingen",,,
Set-Typ,Artikelbezeichnung,STRING,False,,LOW,,"Set, Packung, Spar-Set",,,
Sprachen am Produkt,Product Compliance,STRING,True,,LOW,,"Deutsch (DE), Französisch (FR), Englisch (EN), Spanisch (ES), Niederländisch (NL)",,,
Stärke Klinge,Maßangaben,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Serie,Serie,STRING,False,,LOW,,"First Class, Leo, Perfection, Platinum, First Class Wood",,,
Länge Klinge,Maßangaben,FLOAT,False,"VARIATION_THEME, TOPINFO, PRODUCT_DETAILS",LOW,,,,,
Besondere Merkmale,Artikelbezeichnung,STRING,False,TITLE,MEDIUM,,"aus einem Stück geschmiedet, mit Schutzhülle, mit Antihaftbeschichtung, aus hochwertigem Klingenstahl, geschmiedete Klinge",,,
Material,Material,STRING,False,"VARIATION_THEME, TOPINFO, FILTER, NAVIGATION, PRODUCT_DETAILS",HIGH,,"Edelstahl, Damaststahl, Stahl, Chrom-Molybdän und Vanadiumstahl, X50 CrMoV15 Klingenstahl",,Keramik,
Farbe,Produktdetails,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,"edelstahlfarben, schwarz, silberfarben, holzfarben, stahlgrau",,,
Gesamtlänge,Maßangaben,FLOAT,False,"VARIATION_THEME, TOPINFO, PRODUCT_DETAILS",LOW,,,,,
Pflegehinweise,Hinweise,STRING,True,PRODUCT_DETAILS,LOW,,"Handwäsche, spülmaschinengeeignet",,,
Material Griff,Material,STRING,True,PRODUCT_DETAILS,LOW,,"Kunststoff, Pakkaholz, Olivenholz, Holz, Edelstahl",,,
Anzahl Teile,Artikelbezeichnung,INTEGER,False,"VARIATION_THEME, FILTER, NAVIGATION, SEARCH",HIGH,,,,"12, 1, 13, 2, 6, 18, 7, 19",
Eigenschaften Griff,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"ergonomisch geformt, rutschfest, satiniert, teilsatiniert",,,
Set-Info,Artikelbezeichnung,STRING,True,,LOW,,"inkl. Geschenkbox, inkl. Klingenschutz, 1 Wiegemesser, 1 Schneidbrett, inkl. Schneidbrett, Damastmesser mit Geschenkbox",,,
Gewicht,Maßangaben,FLOAT,True,PRODUCT_DETAILS,LOW,,,,,
Produktkennzeichnungen,Product Compliance,STRING,True,,LOW,,"Artikelnummer, Seriennummer, Kennnummer der Partie, Rahmennummer, Typennummer",,,
Grundfarbe,Farbe,STRING,False,FILTER,HIGH,,,"lila, gelb, natur, schwarz, grün, silberfarben, grau, blau, braun, orange, weiß, goldfarben, rot, bunt, rosa",,
Zielgruppe,Allgemein,STRING,False,NAVIGATION,MEDIUM,,,"zielgruppenunabhängig, Babys, Jugendliche, Kinder, Erwachsene",,
