name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Serie,Serie,STRING,False,,LOW,,,,,
Besondere Merkmale,Produktdetails,STRING,False,TITLE,LOW,,,,,
Set-Info,Produktdetails,STRING,False,,LOW,,,,,
Set-Typ,Produktdetails,STRING,False,TITLE,LOW,,"Set, Packung, Spar-Set",,,
Größe,Allgemein,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,"Standard, XL",,,
Druckleistung in Seiten (s/w),Allgemein,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Anzahl Teile,Produktdetails,INTEGER,False,"TITLE, VARIATION_THEME",LOW,,,,,
Füllmenge,Allgemein,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Eigenschaften,Allgemein,STRING,False,PRODUCT_DETAILS,MEDIUM,,"Originalzubehör, Fremdhersteller",,,
Kompatible Hersteller,Allgemein,STRING,True,"TITLE, PRODUCT_DETAILS",HIGH,,"Canon, Canon SELPHY CP1000, CP1200, CP1200 Battery Pack Bundle, CP1200 Card Print Kit, CP910, CP910 Printing Kit, HP",,,
Sprachen Bedienungs-/Aufbauanleitung,Hinweise,STRING,True,PRODUCT_DETAILS,LOW,,"Deutsch (DE), Französisch (FR), Italienisch (IT), Norwegisch (NO), Litauisch (LT)",,,
Lieferumfang,Lieferumfang,STRING,True,PRODUCT_DETAILS,MEDIUM,,"Anleitung, Postkartenpapier, Spritze, Kanüle, Handschuhe",,,
Farbe,Farbe,STRING,False,"VARIATION_THEME, TOPINFO, PRODUCT_DETAILS",HIGH,,"schwarz, cyan hell, magenta, magenta hell, gelb",,,
Sprachen am Produkt,Product Compliance,STRING,True,,LOW,,"Deutsch (DE), Französisch (FR), Italienisch (IT), Norwegisch (NO), Litauisch (LT)",,,
Grundfarbe,Farbe,STRING,False,FILTER,HIGH,,,"lila, gelb, natur, schwarz, grün, silberfarben, grau, blau, braun, orange, weiß, goldfarben, rot, bunt, rosa",,
Geschlecht,Produktdetails,STRING,False,NAVIGATION,LOW,,,"neutral, männlich, weiblich",,
Zielgruppe,Produktdetails,STRING,False,NAVIGATION,LOW,,,"zielgruppenunabhängig, Babys, Jugendliche, Kinder, Erwachsene",,
