name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Serie,Serie,STRING,False,,LOW,,,,,
Set-Info,Produktdetails,STRING,False,TITLE,LOW,,,,,
Set-Typ,Produktdetails,STRING,False,TITLE,LOW,,"Set, Kombi-Set, Packung, Komplett-Set, Spar-Set",,,
Funktionen,Produktdetails,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,"Rechtslauf, Linkslauf",,,
Tiefe,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,,,,
Besondere Merkmale,Produktdetails,STRING,False,TITLE,HIGH,,"für PF 230 und PF 400, verstellbarer Tiefenanschlag, für Feindrehmaschine FD 150/E, fester Tiefenanschlag, für PD 230/E + PD 250/E",,,
Durchmesser,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,,,,
Bohrfutterspannweite minimal,Produktdetails,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Gewicht,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,HIGH,,,,,
Hinweis Maßangaben,Hinweise,STRING,False,PRODUCT_DETAILS,HIGH,,Alle Angaben sind ca.-Maße.,,,
Farbe,Farbe & Material,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,"silberfarben, schwarz, weiß, gelb, anthrazit",,,
Bohrfutterspannweite maximal,Produktdetails,FLOAT,False,"TITLE, PRODUCT_DETAILS",MEDIUM,,,,,
Anzahl Teile,Produktdetails,INTEGER,False,"TITLE, VARIATION_THEME",MEDIUM,,,,,
Passende Modelle,Produktdetails,STRING,False,PRODUCT_DETAILS,LOW,,Akku-Bohrschrauber,,,
Typ Aufnahme,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"Innensechskant 1/4"", SDS, Drehbohrfutter, Zahnkranzkfutter, SDS-Plus",,,
Lieferumfang,Hinweise,STRING,True,PRODUCT_DETAILS,LOW,,"Bohrfutterschlüssel, Vierbackenfutter, Winkelaufsatz, Korkenzieheraufsatz, Schneideaufsatz",,,
Grundfarbe,Farbe & Material,STRING,False,FILTER,HIGH,,,"lila, gelb, natur, schwarz, grün, silberfarben, grau, blau, braun, orange, weiß, goldfarben, rot, bunt, rosa",,
Geschlecht,Allgemein,STRING,False,NAVIGATION,HIGH,,,"neutral, männlich, weiblich",,
Zielgruppe,Produktdetails,STRING,False,NAVIGATION,HIGH,,,"zielgruppenunabhängig, Babys, Jugendliche, Kinder, Erwachsene",,
