name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Set-Typ,Artikelbezeichnung,STRING,False,,LOW,,"Set, Packung, Spar-Set",,,
Serie,Serie,STRING,False,,LOW,,,,,
Besondere Merkmale,Artikelbezeichnung,STRING,False,TITLE,HIGH,,"zum Aufkleben, XXL Format, Nippelschmuck aus Strasssteinen",,,
Set-Info,Artikelbezeichnung,STRING,False,TITLE,LOW,,,,,
Eigenschaften,Produktdetails,STRING,True,PRODUCT_DETAILS,HIGH,,"selbstklebend, leicht zu entfernen, einmalige Anwendung, glitzernd, glänzend",,,
Material,Material,STRING,False,"VARIATION_THEME, FILTER, PRODUCT_DETAILS",LOW,,"Polyester, Silikon, Acryl, Harz, Glas",,,
Breite,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Höhe,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Hinweise,Hinweise,STRING,True,PRODUCT_DETAILS,MEDIUM,,"hält bis zu 6 Tage, nicht empfohlen für allergische oder empfindliche Haut, nicht in der Nähe der Augen anwenden, mit Hautcreme oder Babyöl restlos entfernbar, hält bis zu 7 Tage",,,
Anwendungsbereich,Produktdetails,STRING,True,PRODUCT_DETAILS,HIGH,,"Beine, Hände, Körper, Arme, Hals",,,
Anzahl Teile,Artikelbezeichnung,INTEGER,False,"TITLE, VARIATION_THEME",HIGH,,,,,
Materialeigenschaften,Material,STRING,True,PRODUCT_DETAILS,MEDIUM,,"wasserfest, hautfreundlich, parfümfrei, frei von Parabenen, frei von Farbstoffen",,,
Farbe,Farbe,STRING,False,"VARIATION_THEME, TOPINFO, PRODUCT_DETAILS",HIGH,,"bunt, goldfarben, schwarz, hellblau, zyklam",,,
Anwendung,Produktdetails,STRING,True,PRODUCT_DETAILS,HIGH,,"1. Gewünschtes Motiv ausschneiden und die Folie abziehen. 2. Tattoo mit dem Motiv nach unten auf die Haut auflegen. 3. Tattoo mit einem nassen Schwamm oder Tuch befeuchten. 4. Nach ca. 20-30 Sekunden das Trägerpapier vorsichtig abziehen. 5. Das Tattoo ca. 10 Minuten trocknen lassen ohne dabei die Hautflächen zu verdrehen. Fertig!, Die verführerisch glitzernden Ornamente sitzen auf einer transparenten Trägerfolie aus selbstklebendem Silikon und lassen sich so mit einem Mal ganz einfach und unkompliziert anbringen und auch wieder ablösen. Achte darauf, deine Haut vor dem Anbringen möglichst trocken und fettfrei zu halten, um eine einwandfreie Haftung zu erzielen., 1. Gewünschtes Motiv ausschneiden und die Folie abziehen. 2. Tattoo mit dem Motiv nach unten auf die Haut auflegen. 4. Andrücken und das Trägerpapier vorsichtig abziehen. 5. Fertig!",,,
Hauttypen,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"Normale Haut, alle Hauttypen, Empfindliche Haut",,,
Grundfarbe,Farbe,STRING,False,FILTER,HIGH,,,"lila, gelb, natur, schwarz, grün, silberfarben, grau, blau, braun, orange, weiß, goldfarben, rot, bunt, rosa",,
Zielgruppe,Allgemein,STRING,False,NAVIGATION,HIGH,,,"zielgruppenunabhängig, Babys, Jugendliche, Kinder, Erwachsene",,
Geschlecht,Allgemein,STRING,False,NAVIGATION,HIGH,,,"neutral, männlich, weiblich",,
