name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Set-Typ,Allgemein,STRING,False,,LOW,,"Set, Packung, Spar-Set",,,
Weitere Vorteile,Allgemein,STRING,True,PRODUCT_DETAILS,LOW,,"Cromargan® matt, 84 cm Arbeitshöhe bei Verwendung des WMF LONO Master-Grills, Witterungsbeständig, Badewanne nicht im Lieferumfang enthalten.<ul><li>B/T/H zusammengeklappt: ca. 58/8/95 cm</li><li>Höhenverstellbar um 10 cm</li><li>Aus verchromtem Stahlrohr</li><li>Belastbarkeit: 15 kg</li><li>Geeignet für handelsübliche Babybadewannen</li><li>Handtuchhalter</li><li>Sicherheitsraster</li><li>Rutschfeste Standfüße</li></ul>, Einfache Montage und Demontage, Extra Ablagefläche aus Cromargan®, passend zu: WMF LONO Master-Grill (Artikelnummer 612862 WMF LONO Tischgrill gerippt (Artikelnummer 99387429) WMF LONO Tischgrill flach & gerippt (Artikelnummer 69170225)",,,
Serie,Serie,STRING,False,,LOW,,"StyLe, LONO",,,
Tragfähigkeit maximal,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Set-Info,Allgemein,STRING,False,,LOW,,,,,
Geeignet für,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"Outdoorchef Minichef 420 G / E, Gasgrill Urban + Urban Pro,  Zug-Kapp-Gehrungssägen: TC-SM 2131 Dual, TC-SM 2534 Dual, TE-SM 2131 Dual, TE-SM 2534 Dual, Kapp-Gehrungssägen: TC-MS 2112, TC-MS 2513 L, TE-MS 2112 L , Wurstbräter Lexington/Pueblo/Fresno",,,
Anzahl Teile,Allgemein,INTEGER,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Hinweis Maßangaben,Maße & Gewicht,STRING,False,PRODUCT_DETAILS,MEDIUM,,Alle Angaben sind ca.-Maße.,,,
Breite,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,,,,
Besondere Merkmale,Artikelbezeichnung,STRING,False,TITLE,MEDIUM,,"für Vogelhäuser, BxTxH: 60x60x90 cm, für Kinderbadewannen, für Vogelhäuser, BxTxH: 60x60x105 cm, Trolley, für Vogelhäuser, BxTxH: 65x60x100 cm",,,
Gewicht,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,MEDIUM,,,,,
Lieferumfang,Allgemein,STRING,True,PRODUCT_DETAILS,LOW,,"Badewanne, Badewannenständer, Badewanneneinsatz, Ablaufschlauch, Waschhandschuh",,,
Farbe,Farbe & Material,STRING,False,"VARIATION_THEME, TOPINFO, PRODUCT_DETAILS",HIGH,,"braun, weiß, beige, natur, edelstahlfarben",,,
Höhe,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,,,,
Tiefe,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,,,,
Material,Farbe & Material,STRING,False,"VARIATION_THEME, FILTER, PRODUCT_DETAILS",HIGH,,"Holz, Kunststoff, Edelstahl, Cromargan Edelstahl 18/10, Saphir",,,
Warnhinweise,Hinweise,STRING,True,PRODUCT_DETAILS,LOW,,,,,
Serie Technischer Name,Serie,STRING,False,,LOW,,"15_1_Rotho_Sterntaler Emmi, 15_1_Rotho_Rosa, 15_1_Rotho_Weiß, MS#009336 pedaloÂ® 52, 15_1_Rotho_Pretty Blue",,,
Zubehör passend für,Allgemein,STRING,True,"TITLE, PRODUCT_DETAILS",LOW,,"für Kinderbadewannen, AEG XXL Einbaugeschirrspüler",,,
Aufbauhinweise,Wissenswertes,STRING,True,PRODUCT_DETAILS,LOW,,"Selbstmontage mit Aufbauanleitung, einfache Selbstmontage mit Aufbauanleitung, frei stellbar, inklusive Aufbau- und Premiumservice, kein Aufbau notwendig",,,
Funktionen,Produktdetails,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,"klappbar, zuschneidbar",,,
Ausstattung,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"Laufrollen, Reflektoren, Unterfütterung, Fleecerand, Neoprenpolsterung",,,
Einsatzgebiete,Allgemein,STRING,True,NAVIGATION,LOW,,"Geschirrspüler, Bügeleisen, Kaffeemaschinen, Staubsauger, Dunstabzugshauben",,Geschirrspüler,
Geschlecht,Allgemein,STRING,False,NAVIGATION,HIGH,,,"neutral, männlich, weiblich",,
Grundfarbe,Farbe & Material,STRING,False,FILTER,HIGH,,,"lila, gelb, natur, schwarz, grün, silberfarben, grau, blau, braun, orange, weiß, goldfarben, rot, bunt, rosa",,
Zielgruppe,Allgemein,STRING,False,NAVIGATION,HIGH,,,"zielgruppenunabhängig, Babys, Jugendliche, Kinder, Erwachsene",,
