name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Set-Info,Kurzbezeichnung,STRING,False,TITLE,LOW,,"mit Tragetasche, mit Schuhplatten",,,
Anzahl Pins,Produktdetails,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Pedalsystem,Produktdetails,STRING,False,PRODUCT_DETAILS,LOW,,"SPD-System (Shimano Pedaling Dynamics), SPD-R-System, SPD-SL-System, HT Cleat System, Speedplay Syzr",,,
Serie,Serie,STRING,False,,LOW,,,,,
Ausgabegröße,Größentext,STRING,False,VARIATION_THEME,LOW,,,,,
Ausstattung,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"Reflektoren, Gummiauflagen, Bänder, austauschbare Pins, Pedalplatten",,,
Lagerung,Produktdetails,STRING,False,PRODUCT_DETAILS,LOW,,"Gleitlager, Kugellager, Industrielager, gedichtetes Industrielager, Nadellager",,,
Einsatzbereich,Produktdetails,STRING,True,PRODUCT_DETAILS,MEDIUM,,"All Mountain, Trail, Cross, Race, Freeride",,,
Länge,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,,,,
Breite,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,,,,
Modelljahr,Produktdetails,INTEGER,False,PRODUCT_DETAILS,MEDIUM,,,,,
Typ Fahrrad,Produktdetails,STRING,True,PRODUCT_DETAILS,MEDIUM,,"Mountainbike, Crossrad, Rennrad, Trekkingrad, Cityrad",,,
Material Pedalkörper,Farbe & Material,STRING,True,PRODUCT_DETAILS,HIGH,,"Aluminium, Carbon, Kunststoff, Stahl, Nylon",,,
Set-Typ,Kurzbezeichnung,STRING,False,TITLE,LOW,,"Set, Packung, Spar-Set",,,
Gewicht,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,HIGH,,,,,
Farbe,Farbe & Material,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,"schwarz, silberfarben, weiß, grau, orange",,,
Gewindegröße,Produktdetails,STRING,False,PRODUCT_DETAILS,HIGH,,"9/16"", 9/16",,,
Höhe,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,,,,
Anzahl Teile,Kurzbezeichnung,INTEGER,False,"TITLE, VARIATION_THEME",LOW,,,,,
Material Käfig,Farbe & Material,STRING,True,PRODUCT_DETAILS,HIGH,,"Aluminium, Kunststoff, Carbon, Stahl, Nylon",,,
Eigenschaften,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"rutschfest, ultraleicht, abgeschrägte Kanten, leichte Drehung",,,
Material Achse,Farbe & Material,STRING,True,PRODUCT_DETAILS,HIGH,,"Cr-Moly, CrMo, Stahl, Carbon, Nylon",,,
Geschlecht,Produktdetails,STRING,False,NAVIGATION,HIGH,,,"neutral, männlich, weiblich",,
Grundfarbe,Farbe & Material,STRING,True,FILTER,HIGH,,,"lila, gelb, natur, schwarz, grün, silberfarben, grau, blau, braun, orange, weiß, goldfarben, rot, bunt, rosa",,
Zielgruppe,Produktdetails,STRING,False,NAVIGATION,HIGH,,,"zielgruppenunabhängig, Babys, Jugendliche, Kinder, Erwachsene",,
