name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Anzahl Teile,Artikelbezeichnung,INTEGER,False,"VARIATION_THEME, FILTER, NAVIGATION, SEARCH",LOW,,,,"12, 1, 13, 2, 6, 18, 7, 19",
Serie,Serie,STRING,False,,LOW,,BBQ,,,
Serie Technischer Name,Serie,STRING,False,,LOW,,MS#001198 Genius,,,
Set-Info,Artikelbezeichnung,STRING,True,,LOW,,,,,
Set-Typ,Artikelbezeichnung,STRING,False,,LOW,,"Set, Packung, Spar-Set",,,
Eigenschaften Griff,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"ergonomisch geformt, satiniert, teilsatiniert",,,
Hitzebeständigkeit,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"bis 250°C, backofenfest, bis 180°C, bis 200°C",,,
Materialeigenschaften,Material,STRING,True,PRODUCT_DETAILS,LOW,,"hitzebeständig, bruchfest, doppelwandig, geruchsneutral, glänzend",,,
Besondere Merkmale,Artikelbezeichnung,STRING,False,TITLE,LOW,,"aus Edelstahl, Edelstahl, 40 cm, Silikon, 33 cm, Edelstahl, gebogen, Mit extra langem Griff",,,
Ausstattung,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"Aufhänge-Öse, flexible Silikonlippe, glasfaserverstärkter Kern, Stütze, Edelstahlkern",,,
Gewicht,Maßangaben,FLOAT,True,PRODUCT_DETAILS,LOW,,,,,
Länge,Maßangaben,FLOAT,False,"VARIATION_THEME, TOPINFO, PRODUCT_DETAILS",LOW,,,,,
Material,Material,STRING,False,"VARIATION_THEME, TOPINFO, FILTER, PRODUCT_DETAILS",HIGH,,"Edelstahl, Silikon, Stahl, Edelstahl 18/10, Kunststoff",,,
Farbe,Farbe,STRING,False,VARIATION_THEME,HIGH,,"silberfarben, schwarz, edelstahlfarben, grün, holzfarben",,,
Breite,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Art Griff,Produktdetails,STRING,False,PRODUCT_DETAILS,LOW,,"Soft-Touch-Griff, Easy-Griff",,,
Höhe,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Pflegehinweise,Hinweise,STRING,True,PRODUCT_DETAILS,LOW,,"spülmaschinengeeignet, Handwäsche",,,
Material Griff,Material,STRING,True,PRODUCT_DETAILS,LOW,,"Edelstahl, Silikon, Kunststoff, Natur-Granit, Stahl",,,
Grundfarbe,Farbe,STRING,True,FILTER,HIGH,,,"lila, gelb, natur, schwarz, grün, silberfarben, grau, blau, braun, orange, weiß, goldfarben, rot, bunt, rosa",,
