name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Größenhinweis,Maßangaben,STRING,False,,LOW,,"Fällt sehr weit aus, bitte zwei Größen kleiner bestellen., Fällt sehr klein aus, bitte zwei Größen größer bestellen., Fällt weit aus, bitte eine Größe kleiner bestellen., Fällt sehr eng aus, bitte zwei Größen größer bestellen., Fällt groß aus, bitte eine Größe kleiner bestellen.",,,
Set-Typ,Produktdetails,STRING,False,,LOW,,"Set, Packung, Spar-Set",,,
Set-Info,Produktdetails,STRING,False,,LOW,,,,,
Serie,Serie,STRING,False,,LOW,,,,,
Ausgabegröße,Maßangaben,STRING,False,VARIATION_THEME,MEDIUM,,"40/42, 44/46, 36/38, 32/34, 48/50",,,
Besondere Merkmale,Produktdetails,STRING,False,TITLE,HIGH,,"mit transparenter Spitze an den Seiten, mit farbig unterlegter Spitze, aus schöner Jacquardspitze, in edler Spitze, das perfekte Accessoire für deine Hochzeit, perfekte Ergänzung zum Hochzeits-Outfit",,,
Materialzusammensetzung,Material,STRING,False,PRODUCT_DETAILS,HIGH,,"Obermaterial: 90% Polyamid, 10% Elasthan, Obermaterial: 100% Polyurethan, Obermaterial: 100% Polyamid, Obermaterial: 75% Polyamid, 15% Elasthan, 10% Polyester, Obermaterial: 87% Polyamid, 13% Elasthan",,,
Größentyp,Maßangaben,STRING,False,,HIGH,,Normalgrößen,,,
Serie Technischer Name,Serie,STRING,False,,MEDIUM,,"WB#OT1-8SJ20112019-351, WB#MK20-08-2019-JA-128, WB#OT1-8SJ20112019-223, MS#002920 Petite fleur gold, MS#003054 LASCANA",,,
Farbe,Farbe,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,"schwarz, hellblau, weiß, rot, creme",,,
Anlässe,Produktdetails,STRING,True,NAVIGATION,HIGH,,"Dessous, Erotik, Hochzeit, Hochzeitsmode, Arbeitsmode",,"Dessous, Hochzeit, Erotik",
Größentext,Größensystem,STRING,True,,MEDIUM,,"38 (EU), 46 (EU), 34 (EU), 42 (EU), 44",,,
Material,Material,STRING,False,"VARIATION_THEME, FILTER",HIGH,,"Kunstfaser, Polyamid, Lederimitat, Daune, Schafsleder",,,
Pflegehinweise,Hinweise,STRING,True,PRODUCT_DETAILS,HIGH,,"Handwäsche, Maschinenwäsche, trocknergeeignet, Bleichen, chemische Reinigung",,,
Grundfarbe,Farbe,STRING,True,"FILTER, NAVIGATION",HIGH,,,"lila, gelb, natur, schwarz, grün, silberfarben, grau, blau, braun, orange, weiß, goldfarben, rot, bunt, rosa",,
Normalgrößen,Größensystem,INTEGER,True,FILTER,MEDIUM,,,"44, 66, 34, 56, 78, 46, 68, 36, 58, 48, 38, 70, 60, 50, 72, 40, 62, 30, 52, 74, 42, 64, 32, 54",,
Zielgruppe,Produktdetails,STRING,False,NAVIGATION,HIGH,,,"zielgruppenunabhängig, Babys, Jugendliche, Kinder, Erwachsene",,
Geschlecht,Produktdetails,STRING,False,NAVIGATION,HIGH,,,"neutral, männlich, weiblich",,
