name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Art Töne,Produktdetails,STRING,False,PRODUCT_DETAILS,LOW,,"C, A, D, E, F",,,
Grundton-Stimmung,Produktdetails,STRING,False,PRODUCT_DETAILS,LOW,,20/2,,,
Set-Typ,Produktdetails,STRING,False,TITLE,LOW,,"Set, Packung, Spar-Set",,,
Serie,Serie,STRING,False,,LOW,,,,,
Set-Info,Produktdetails,STRING,False,TITLE,LOW,,,,,
Lieferumfang,Produktdetails,STRING,True,PRODUCT_DETAILS,HIGH,,"Schlägel, Klangplatte fis2, Klangplatte fis3, Klangplatte b2, Glockenspiel",,,
Material Klangplatten,Material,STRING,False,PRODUCT_DETAILS,MEDIUM,,"Stahl, Padoukholz, Palisanderholz, Birkenholz, Holz",,,
Farbe,Farbe,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,"natur, bunt, rot, hellblau, zyklam",,,
Breite,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,,,,
Höhe,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,,,,
Tiefe,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,,,,
Anzahl Klangplatten,Produktdetails,INTEGER,False,PRODUCT_DETAILS,HIGH,,,,,
Art Schlägel,Produktdetails,STRING,False,PRODUCT_DETAILS,MEDIUM,,1 Paar SCH 40,,,
Besondere Merkmale,Artikelbezeichnung,STRING,False,TITLE,HIGH,,"Made in Germany, ; Made in Germany",,,
Ausstattung,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,Oberflächenschutz aller Hölzer,,,
Material Korpus,Material,STRING,True,PRODUCT_DETAILS,LOW,,"Buchenholz, Akazienholz, Flaxwood, Blackwood, Ahornholz",,,
Material Resonanzkasten,Material,STRING,True,PRODUCT_DETAILS,MEDIUM,,"Buchenholz, Akazienholz, Flaxwood, Blackwood, Ahornholz",,,
Grundfarbe,Farbe,STRING,False,FILTER,HIGH,,,"lila, gelb, natur, schwarz, grün, silberfarben, grau, blau, braun, orange, weiß, goldfarben, rot, bunt, rosa",,
Zielgruppe,Allgemein,STRING,False,NAVIGATION,HIGH,,,"zielgruppenunabhängig, Babys, Jugendliche, Kinder, Erwachsene",,
Geschlecht,Allgemein,STRING,False,NAVIGATION,HIGH,,,"neutral, männlich, weiblich",,
Altersempfehlung,Hinweise,STRING,False,PRODUCT_DETAILS,HIGH,,,"ab 15 Jahren, ab 11 Jahren, ab 6 Monaten, ab 12 Monaten, ab 13 Jahren, ab 10 Jahren, ab 12 Jahren, ab 14 Jahren, ab 16 Jahren, für Erwachsene, ab 17 Jahren, ab 18 Jahren, ab 18 Monaten, ab 3 Monaten, ab 4 Jahren, ab 9 Monaten, ab 3 Jahren, Es liegt keine Altersempfehlung vor, ab 5 Jahren, ab 2 Jahren, ab 6 Jahren, ab 7 Jahren, ab 8 Jahren, ab 9 Jahren, ab Geburt",,
