name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Besondere Merkmale,Artikelbezeichnung,STRING,False,TITLE,LOW,,"Lichtsteuerung, IP68, Lichtsteuerung",,,
Set-Info,Artikelbezeichnung,STRING,False,TITLE,LOW,,,,,
Set-Typ,Artikelbezeichnung,STRING,False,TITLE,LOW,,"Packung, Set, Spar-Set",,,
CE-Kennzeichnung am Produkt,Product Compliance,STRING,False,,LOW,,"Produkt verfügt über eine CE-Kennzeichnung, Produkt verfügt nicht über eine CE-Kennzeichnung",,,
Schutzart,Produktdetails,STRING,False,PRODUCT_DETAILS,LOW,,"IP68, IP54, IP65, IP22, IP44",,,
Serie,Serie,STRING,False,,LOW,,P&S Cable,,,
Länge,Maßangaben,FLOAT,False,"TITLE, VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Spannung,Produktdetails,STRING,False,PRODUCT_DETAILS,MEDIUM,,"230, 24, 110, 220-240",,,
Relevanz Energieverbrauchskennzeichnungsverordnung,Product Compliance,STRING,False,,MEDIUM,,"Produkt fällt unter die Energieverbrauchskennzeichnungsverordnung, Produkt fällt nicht unter die Energieverbrauchskennzeichnungsverordnung",,,
Gewicht,Maßangaben,FLOAT,False,PRODUCT_DETAILS,HIGH,,,,,
Lieferumfang,Hinweise,STRING,False,PRODUCT_DETAILS,HIGH,,"Montageanleitung, Anleitung",,,
Material,Produktdetails,STRING,False,"VARIATION_THEME, FILTER, PRODUCT_DETAILS",HIGH,,"Metall, Kunststoff, Glas, Acryl, Stahl",,,
Farbe,Produktdetails,STRING,False,"VARIATION_THEME, TOPINFO, PRODUCT_DETAILS",HIGH,,"chromfarben, weiß, kristallweiß, schwarz, silberfarben",,,
Relevanz WEEE-Richtlinie,Product Compliance,STRING,False,,HIGH,,"Produkt fällt nicht unter die WEEE-Richtlinie, Produkt fällt unter die WEEE-Richtlinie",,,
Höhe,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,,,,
Anzahl Lichtquellen,Produktdetails,INTEGER,False,PRODUCT_DETAILS,MEDIUM,,,,,
Tiefe,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,,,,
Anzahl Teile,Artikelbezeichnung,INTEGER,False,"TITLE, VARIATION_THEME",HIGH,,,,,
Durchmesser,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Breite,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,,,,
Leuchtmittel,Produktdetails,STRING,True,PRODUCT_DETAILS,HIGH,,"ohne Leuchtmittel, LED fest integriert, LED wechselbar, Laser, Halogen",,,
Funktionen,Produktdetails,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,"Plug & Shine, dimmbar, verstellbar, schwenkbar",,,
Leistung,Produktdetails,FLOAT,True,PRODUCT_DETAILS,MEDIUM,,,,,
Lichtfarbe,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"warmweiß, blau, tageslichtweiß, extra-warmweiß, gelb",,,
Produktkennzeichnungen,Product Compliance,STRING,True,,LOW,,"Artikelnummer, Seriennummer, Kennnummer der Partie, Rahmennummer, Typennummer",,,
Fassung,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"GU10, G9, E14, E27, G4",,,
Geschlecht,Allgemein,STRING,False,NAVIGATION,HIGH,,,"neutral, männlich, weiblich",,
Grundfarbe,Farbe,STRING,False,FILTER,HIGH,,,"lila, gelb, natur, schwarz, grün, silberfarben, grau, blau, braun, orange, weiß, goldfarben, rot, bunt, rosa",,
Zielgruppe,Allgemein,STRING,False,NAVIGATION,HIGH,,,"zielgruppenunabhängig, Babys, Jugendliche, Kinder, Erwachsene",,
