name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Set-Info,Artikelbezeichnung,STRING,False,TITLE,LOW,,,,,
Herstelleradresse (EWR) am Produkt,Product Compliance,STRING,False,,LOW,,"Produkt verfügt nicht über eine Kennzeichnung mit der Herstelleradresse (EWR), Produkt verfügt über eine Kennzeichnung mit der Herstelleradresse (EWR)",,,
Sprachen am Produkt,Product Compliance,STRING,True,,LOW,,"Französisch (FR), Italienisch (IT), Deutsch (DE), Russisch (RU), Spanisch (ES)",,,
Anzahl Teile,Artikelbezeichnung,INTEGER,False,"TITLE, VARIATION_THEME",LOW,,,,,
Besondere Merkmale,Artikelbezeichnung,STRING,False,TITLE,HIGH,,"Anschlussbreite: 1/2 Zoll, Antikalk-Noppen, Duschkopf, chromfarben, in grau",,,
Herstellergarantie,Hinweise,STRING,False,PRODUCT_DETAILS,LOW,,"3 Jahre gemäß den Garantie-Bedingungen, 5 Jahre gemäß den Garantie-Bedingungen, 7 Jahre gemäß den Garantie-Bedingungen, 6 Jahre gemäß den Garantie-Bedingungen, 8 Jahre gemäß den Garantie-Bedingungen",,,
Gewicht,Maßangaben,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Tiefe,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,,,,
Material Brausekopf,Material,STRING,True,PRODUCT_DETAILS,MEDIUM,,"Kunststoff, Chrom, ABS, Metall, Edelstahl",,,
Anzahl Strahlarten,Produktdetails,INTEGER,False,PRODUCT_DETAILS,MEDIUM,,,,,
Set-Typ,Artikelbezeichnung,STRING,False,TITLE,LOW,,"Set, Packung, Spar-Set",,,
Lieferumfang,Hinweise,STRING,True,PRODUCT_DETAILS,LOW,,"Montagematerial, Aufbauanleitung, Brauseschlauch, Brausehalter",,,
Serie,Serie,STRING,False,,HIGH,,"Watersaving System, Vitalio, Raindance Select, Euphoria, Maestral",,,
Breite,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,,,,
Höhe,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,,,,
Form,Produktdetails,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,"rund, rechteckig, eckig, oval, quadratisch",,,
Art Bedienung,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"Umstellschalter, Knopfdruck, Drehregler, Hebel, Touch-Bedienung",,,
Funktionen,Produktdetails,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,"temperaturabhängiger Farbwechsel, automatischer Farbwechsel, schwenkbar, Anti-Drop-Funktion, Wasserstop",,,
Hinweis Montage,Hinweise,STRING,True,PRODUCT_DETAILS,LOW,,"1/2 "" Aussengewinde für Wandanschluß nicht enthalten.",,,
Hinweise,Hinweise,STRING,True,PRODUCT_DETAILS,MEDIUM,,"alles ca.-Maße, einfache Selbstmontage, passend für die meisten Wasserhähne",,,
Ausstattung,Produktdetails,STRING,True,PRODUCT_DETAILS,HIGH,,"Anti-Kalk-Noppen, Wassersparfunktion, Kugelgelenk, Temperaturanzeige, Bluetooth-Lautsprecher",,,
Farbe,Farbe,STRING,False,VARIATION_THEME,HIGH,,"chromfarben, silberfarben, weiß, grau, schwarz",,,
Anwendungsbereich,Produktdetails,STRING,True,PRODUCT_DETAILS,HIGH,,"Dusche, Waschbecken, Bidet",,,
Material Schlauch,Material,STRING,True,PRODUCT_DETAILS,LOW,,"Kunststoff, Metall, Edelstahl",,,
Schlauchlänge,Maßangaben,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Geschlecht,Allgemein,STRING,False,NAVIGATION,HIGH,,,"neutral, männlich, weiblich",,
Grundfarbe,Farbe,STRING,True,FILTER,HIGH,,,"lila, gelb, natur, schwarz, grün, silberfarben, grau, blau, braun, orange, weiß, goldfarben, rot, bunt, rosa",,
Zielgruppe,Allgemein,STRING,False,NAVIGATION,HIGH,,,"zielgruppenunabhängig, Babys, Jugendliche, Kinder, Erwachsene",,
