name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Anzahl Teile,Produktdetails,INTEGER,False,"TITLE, VARIATION_THEME",LOW,,,,,
Druckbereich maximal,Technische Daten,FLOAT,False,"TITLE, PRODUCT_DETAILS",LOW,,,,,
Set-Info,Produktdetails,STRING,False,TITLE,LOW,,,,,
Set-Typ,Produktdetails,STRING,False,TITLE,LOW,,"Set, Kombi-Set, Packung, Komplett-Set, Spar-Set",,,
Druckbereich minimal,Technische Daten,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Durchmesser Anschluss Druckseite,Maße & Gewicht,STRING,False,PRODUCT_DETAILS,LOW,,"3/4, 3/8, 1/2, 1, 2",,,
Durchmesser Anschluss Saugseite,Maße & Gewicht,STRING,False,PRODUCT_DETAILS,LOW,,"3/4, 3/8, 1, 2, 1 1/2",,,
Geräuschklasse,Technische Daten,STRING,True,PRODUCT_DETAILS,LOW,,"I, A, IA, I PA-IX 006, PA-IX 006",,,
Serie,Serie,STRING,False,,LOW,,"Costa, WAS",,,
Warnhinweise,Hinweise,STRING,True,PRODUCT_DETAILS,LOW,,"Nur in privaten Bereichen nutzen., Achtung. Nicht in der Nähe von Hochspannungsleitungen oder bei Gewitter benutzen., Achtung. Nur für den Hausgebrauch.",,,
Wassertemperatur maximal,Technische Daten,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Lieferumfang,Hinweise,STRING,True,PRODUCT_DETAILS,LOW,,"Ventil, Montageanleitung, Schubrosette, Längenausgleich, Montagematerial",,,
Kabellänge,Stromversorgung,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Höhe,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,,,,
Einsatzbereich,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"Innenbereich, Außenbereich, Absperren von Geräten, Absperren von Armaturen, Absperren von Schläuchen",,,
Breite,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,,,,
Besondere Merkmale,Produktdetails,STRING,False,TITLE,MEDIUM,,"DN 15, Aus Recycling Kunststoff, Universalventil, DN 15, mit Quetschverschraubung 10mm, aus Recycling Kunststoff",,,
Durchmesser Anschluss,Maße & Gewicht,STRING,False,PRODUCT_DETAILS,MEDIUM,,"1/2, 3/8, 1 1/2, 1 1/4, 3/4",,,
Gewicht,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Geeignet für,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"Armatur, Waschtisch, Spülmaschinen, Kaltwasser, Unterputz-Spülkasten",,,
Tiefe,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Ausstattung,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"Rückflussverhinderer, Schlauchverschraubung, Fettkammer-Oberteil, Wasserstop, Rohrbelüfter",,,
Artikelhinweise,Hinweise,STRING,False,PRODUCT_DETAILS,MEDIUM,,Alle Angaben sind ca.-Maße.,,,
Material,Farbe & Material,STRING,False,"VARIATION_THEME, FILTER, PRODUCT_DETAILS",HIGH,,"Messing, Kunststoff, Metall, Rotguss, Edelstahl",,,
Farbe,Farbe & Material,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,"silber, grau, messingfarben, schwarz, weiß",,,
Ausführung,Produktdetails,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,"Wandventil, Unterputzventil, Außenwandventil, Knebelauslaufventil, Wasserzapfstelle",,,
Art Stromversorgung,Stromversorgung,STRING,True,PRODUCT_DETAILS,LOW,,"Netzanschluss, Solarbetrieb, externes Netzteil, Batteriebetrieb, Akku (fest eingebaut)",,,
Art Anschluss,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"Festanschluss, Hochdruck, Niederdruck",,,
Spannung,Stromversorgung,STRING,True,PRODUCT_DETAILS,LOW,,"230, 110, 220-240",,,
Funktionen,Produktdetails,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,"separate Absperrung, Druckschaltung über Kesseldruck geregelt, farbige Funktionsanzeige, mit Steckschlüssel abschließber, Wasserstop",,,
Oberflächenbehandlung,Farbe & Material,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,"verchromt, verzinkt, vernickelt, eloxiert, kugelgestrahlt",,,
Eigenschaften,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"schwenkbarer Rohrauslauf, frostsicher, temperaturbeständig, ausziehbar, stufenlos verstellbar",,,
Material Gehäuse,Farbe & Material,STRING,True,PRODUCT_DETAILS,LOW,,"Kunststoff, Metall, Gußeisen, Stahlblech, Aluguss",,,
Geschlecht,Allgemein,STRING,False,NAVIGATION,HIGH,,,"neutral, männlich, weiblich",,
Grundfarbe,Farbe & Material,STRING,False,FILTER,HIGH,,,"lila, gelb, natur, schwarz, grün, silberfarben, grau, blau, braun, orange, weiß, goldfarben, rot, bunt, rosa",,
Zielgruppe,Allgemein,STRING,False,NAVIGATION,HIGH,,,"zielgruppenunabhängig, Babys, Jugendliche, Kinder, Erwachsene",,
