name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Set-Typ,Produktdetails,STRING,False,TITLE,LOW,,"Set, Packung, Spar-Set",,,
Gewicht,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Serie,Serie,STRING,False,,LOW,,,,,
Set-Info,Produktdetails,STRING,False,TITLE,LOW,,,,,
Besondere Merkmale,Produktdetails,STRING,False,TITLE,HIGH,,"216 cm Höhe, 214 cm Höhe, Campingdusche solar 20 L - Camping Dusche mit Temperaturanzeige - Campdusche Reisedusche kompakt - Outdoordusche Camp Shower mobil, Campingdusche solar 20 L - Camping Dusche Campdusche Reisedusche kompakt - Camp Shower Outdoordusche mobil, 215 cm Höhe, 18 l Tank",,,
Länge,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Ausstattung,Produktdetails,STRING,True,PRODUCT_DETAILS,MEDIUM,,"Tank, Kalt-/Warmmischer, Fußdusche",,,
Hinweis Maßangaben,Maße & Gewicht,STRING,False,PRODUCT_DETAILS,MEDIUM,,Alle Angaben sind ca.-Maße.,,,
Fassungsvermögen Tank,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,MEDIUM,,,,,
Material,Farbe & Material,STRING,False,"VARIATION_THEME, FILTER, PRODUCT_DETAILS",HIGH,,"Kunststoff, Edelstahl, Polyvinylchlorid (PVC), Chrom, Aluminium",,,
Breite,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,,,,
Höhe,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,,,,
Eigenschaften,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"schwenkbarer Duschkopf, kalkfreier Duschkopf",,,
Art Stromversorgung,Stromversorgung,STRING,True,PRODUCT_DETAILS,MEDIUM,,"Solarbetrieb, externes Netzteil, Batteriebetrieb, Akku (fest eingebaut), internes Netzteil",,,
Farbe,Farbe & Material,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,"schwarz, silberfarben, braun, hellblau, zyklam",,,
Grundfarbe,Farbe & Material,STRING,False,FILTER,HIGH,,,"lila, gelb, natur, schwarz, grün, silberfarben, grau, blau, braun, orange, weiß, goldfarben, rot, bunt, rosa",,
Zielgruppe,Produktdetails,STRING,False,NAVIGATION,HIGH,,,"zielgruppenunabhängig, Babys, Jugendliche, Kinder, Erwachsene",,
Geschlecht,Produktdetails,STRING,False,NAVIGATION,HIGH,,,"neutral, männlich, weiblich",,
