name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Batterie-/Akku-Technologie,Stromversorgung,STRING,False,PRODUCT_DETAILS,LOW,,"Lithium-Ionen (Li-Ion), 4,5-V-Flachbatterie (3LR12), 6-V-Flatpack (J), Nickel-Metallhydrid (NiMH), 1,5-V-LR41",,,
Serie Technischer Name,Serie,STRING,False,,LOW,,"MS#013796 Dino 52, MS#012749 KS Cycling 52, MS#012750 KS Cycling 52, MS#014721 REX Bike 52, MS#010814 KS Cycling 52",,,
Serie,Serie,STRING,False,,LOW,,"Ninja, Expedition",,,
Länge Sattel,Sattel,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Breite Sattel,Sattel,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Anzahl Teile,Produktdetails,INTEGER,False,"TITLE, VARIATION_THEME",LOW,,,,,
Gewicht Gabel,Gabel,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Höhe Lenker,Lenker,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Set-Info,Produktdetails,STRING,False,TITLE,LOW,,"mit Werkzeug, mit Doppeltaschen, mit Gepäckträgertaschen, mit Packtaschen, mit Doppeltasche",,,
Set-Typ,Produktdetails,STRING,False,TITLE,LOW,,"Set, Packung, Spar-Set",,,
Länge Oberrohr,Rahmen,FLOAT,True,PRODUCT_DETAILS,LOW,,,,,
Durchmesser Sattelklemmung,Sattel,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Reifendruck,Laufräder,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Standlicht,Beleuchtung,STRING,True,PRODUCT_DETAILS,LOW,,"Rücklicht, Frontlicht",,,
Höhe Lenker maximal,Lenker,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Reifenstärke,Laufräder,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Typ Umwerfer,Schaltung / Antrieb,STRING,False,PRODUCT_DETAILS,LOW,,"Down Swing, Top Swing, E-Type, Direct Mount",,,
Größe Laufrad hinten,Laufräder,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,"24 Zoll (60,96 cm), 20 Zoll (50,80 cm), 12,5 Zoll (31,75 cm), 16 Zoll (40,64 cm), 27,5 Zoll (69,85 cm)",,,
Besondere Merkmale,Produktdetails,STRING,False,"TITLE, PRODUCT_DETAILS",LOW,,"MIDDLE, KSA40, mit Rücktritt, Faltbar, mit Lenkerkorb + Puppensitz",,,
Sitzhöhe minimal,Sattel,FLOAT,True,PRODUCT_DETAILS,LOW,,,,,
Lenkerklemmung,Lenker,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Lieferumfang,Hinweise,STRING,True,PRODUCT_DETAILS,LOW,,"keine Pedale, Stützräder, Werkzeug, Trinkflasche, Beleuchtungsset",,,
Modell Zahnkranz,Schaltung / Antrieb,STRING,False,PRODUCT_DETAILS,LOW,,"TZ21, TZ20, tz20, MF-TZ21, MF-TZ500",,,
Modell Tretkurbel,Schaltung / Antrieb,STRING,False,PRODUCT_DETAILS,LOW,,"Prowheel, Tourney, VIVA 4-Kant Silber, TY-301, Legnano",,,
Modell Felge,Laufräder,STRING,False,PRODUCT_DETAILS,LOW,,"SX19, Excalibur XC, Orbea Black Rock 23c Disc, RMXL 719, Rodi Black Rock, geöst",,,
Material Sattelbezug,Sattel,STRING,True,PRODUCT_DETAILS,LOW,,"Kunststoff, Lederimitat, Leder, Microfaser",,,
Material Hinterbremse,Bremse,STRING,False,PRODUCT_DETAILS,MEDIUM,,"Aluminium, Stahl",,,
Fahrradventil,Laufräder,STRING,False,PRODUCT_DETAILS,LOW,,"Sclaverandventil, Schraderventil, Dunlopventil",,,
Eigenschaften Lenkergriff,Lenker,STRING,True,PRODUCT_DETAILS,LOW,,"rutschfest, ergonomisch geformt, wetterbeständig, soft, mit Flansch",,,
Material Tretkurbel,Schaltung / Antrieb,STRING,True,PRODUCT_DETAILS,LOW,,"Aluminium, Stahl, Pappelholz, Lindenholz, Bambus",,,
Material Vorderbremse,Bremse,STRING,False,PRODUCT_DETAILS,MEDIUM,,"Aluminium, Stahl",,,
Typ Lenkerklemmung,Lenker,STRING,False,PRODUCT_DETAILS,LOW,,"Schraubklemmung, Klemmkonus, Lenkerklemmplatte, verstellbar, nicht verstellbar",,,
Dämpfung Gabel,Gabel,STRING,False,PRODUCT_DETAILS,LOW,,"mechanisch, hydraulisch",,,
Details Rahmentyp,Rahmen,STRING,False,PRODUCT_DETAILS,LOW,,"Eingelenker, Viergelenker",,,
Typ Gabel,Gabel,STRING,False,PRODUCT_DETAILS,LOW,,"Unicrown, Teleskopgabel, Upside Down, Doppelbrücke, Parallelogrammgabel",,,
Material Sattelstütze,Sattel,STRING,False,PRODUCT_DETAILS,MEDIUM,,"Aluminium, Stahl, Pappelholz, Lindenholz, Bambus",,,
Material Vorbau,Lenker,STRING,True,PRODUCT_DETAILS,MEDIUM,,"Aluminium, Stahl, Carbon, Titan",,,
Material Pedale,Schaltung / Antrieb,STRING,True,PRODUCT_DETAILS,MEDIUM,,"Kunststoff, Aluminium, Stahl, Nylon, Pappelholz",,,
Material Lenker,Lenker,STRING,True,PRODUCT_DETAILS,MEDIUM,,"Aluminium, Stahl, Carbon, Pappelholz, Lindenholz",,,
Sitzhöhe maximal,Sattel,FLOAT,True,PRODUCT_DETAILS,LOW,,,,,
Farbe Gabel,Gabel,STRING,True,PRODUCT_DETAILS,LOW,,"schwarz, weiß, grau, blau, grün",,,
Anzahl Zähne Kettenblatt 3,Schaltung / Antrieb,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Modell Vorbau,Lenker,STRING,False,PRODUCT_DETAILS,LOW,,"313, MTB, Ahead, GHOST MTB Dia. 31.8 mm, Mountain",,,
Material Gabel,Gabel,STRING,True,PRODUCT_DETAILS,MEDIUM,,"Stahl, Aluminium, HiTen Stahl, Carbon, CrMo Stahl",,,
Modell Schalthebel,Schaltung / Antrieb,STRING,False,PRODUCT_DETAILS,MEDIUM,,"REVO, RevoShift, Altus, revo rs36, RS-36",,,
Modell Umwerfer,Schaltung / Antrieb,STRING,False,PRODUCT_DETAILS,LOW,,"Tourney, Altus, FD-TZ30, Deore, Tourney TY710 (31.8mm)",,,
Modell Reifen,Laufräder,STRING,False,PRODUCT_DETAILS,LOW,,"Ocelot, Ranger Comp, Rapid Rob, Flash, 44-622 (700x42C)",,,
Marke Antriebsriemen,Schaltung / Antrieb,STRING,False,PRODUCT_DETAILS,LOW,,"Gates, Continental, Veer Cycle",,,
Klemmmaß Sattelstütze,Sattel,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Prüfsiegel,Hinweise,STRING,True,,LOW,,"TÜV-Rheinland-GS, TÜV-Rheinland, TÜV-Nord, Velotech, TÜV-Süd-GS",,,
Marke Laufrad,Laufräder,STRING,False,PRODUCT_DETAILS,LOW,,"Rodi, CHRISSON, WTB, Alex, Syntace",,,
Marke Vorbau,Lenker,STRING,False,PRODUCT_DETAILS,LOW,,"ZOOM, FUJI Bikes, Orbea, HBC, Oval Concepts",,,
Fixierung Sattelstütze,Sattel,STRING,False,PRODUCT_DETAILS,MEDIUM,,"Schnellspanner, Sattelklemme",,,
Finish Rahmen,Rahmen,STRING,True,PRODUCT_DETAILS,LOW,,"pulverbeschichtet, lackiert, Unterlack-Dekor, matt, Auflack-Dekor",,,
Finish Gabel,Gabel,STRING,True,PRODUCT_DETAILS,LOW,,"lackiert, pulverbeschichtet, verchromt",,,
Breite Reifen in Zoll,Laufräder,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Federung Gabel,Gabel,STRING,False,PRODUCT_DETAILS,LOW,,"Stahlfedern, Elastomere, Luftfederung, Öldruck",,,
Farbe Sattel,Sattel,STRING,True,PRODUCT_DETAILS,LOW,,"schwarz, braun, weiß, beige, natur",,,
Anzahl Zähne Kettenblatt 2,Schaltung / Antrieb,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Anzahl Zähne Kettenblatt 1,Schaltung / Antrieb,INTEGER,False,PRODUCT_DETAILS,MEDIUM,,,,,
Anzahl Ritzel,Schaltung / Antrieb,INTEGER,False,PRODUCT_DETAILS,MEDIUM,,,,,
Anzahl Kettenblätter,Schaltung / Antrieb,INTEGER,False,PRODUCT_DETAILS,MEDIUM,,,,,
Material Reifen,Laufräder,STRING,True,PRODUCT_DETAILS,LOW,,"Luftbereifung, Vollgummi, Kunststoff mit Gummibezug, Kunststoff, EVA",,,
Material Lenkergriff,Lenker,STRING,True,PRODUCT_DETAILS,LOW,,"Kunststoff, Gummi, Kork, Lederimitat, Leder",,,
Material Felge,Laufräder,STRING,True,PRODUCT_DETAILS,MEDIUM,,"Aluminium, Stahl, Kunststoff, Pappelholz, Lindenholz",,,
Material Federung Sattel,Sattel,STRING,True,PRODUCT_DETAILS,LOW,,"Stahl, Pappelholz, Lindenholz, Aluminium, Bambus",,,
Marke Tretkurbel,Schaltung / Antrieb,STRING,False,PRODUCT_DETAILS,LOW,,"Shimano, Prowheel, SR Suntour, PRO, SRAM",,,
Marke Vorderbremse,Bremse,STRING,False,PRODUCT_DETAILS,LOW,,"Shimano, Tektro, Promax, APSE, C-Star",,,
Marke Hinterbremse,Bremse,STRING,False,PRODUCT_DETAILS,LOW,,"Shimano, Tektro, Promax, APSE, C-Star",,,
Marke Schalthebel,Schaltung / Antrieb,STRING,False,PRODUCT_DETAILS,MEDIUM,,"Shimano, SRAM, microSHIFT, Sturmey Archer, POWER",,,
Marke Reifen,Laufräder,STRING,False,PRODUCT_DETAILS,LOW,,"Kenda, Schwalbe, WTB, Mitas, Continental",,,
Marke Rahmen,Rahmen,STRING,False,PRODUCT_DETAILS,LOW,,"Ghost, FUJI Bikes, Kellys, Orbea, Head",,,
Marke Lenker,Lenker,STRING,False,PRODUCT_DETAILS,LOW,,"ZOOM, Oval Concepts, Ghost, KLS, Orbea",,,
Marke Gabel,Gabel,STRING,False,PRODUCT_DETAILS,LOW,,"SR Suntour, Zoom, Rock Shox, RST, CH",,,
Länge Sattelstütze,Sattel,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Federweg,Gabel,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Eigenschaften Rahmen,Sattel,STRING,True,PRODUCT_DETAILS,LOW,,verstärkt,,,
Farbe Lenker,Lenker,STRING,True,PRODUCT_DETAILS,LOW,,"schwarz, silberfarben, aluminiumfarben, chromfarben, weiß",,,
Details Frontlicht,Beleuchtung,STRING,True,PRODUCT_DETAILS,LOW,,"integrierter Reflektor, Standlicht, dreh- und schwenkbar, wassergeschütztes Gehäuse, Akkustandanzeige",,,
Eigenschaften Sattelstütze,Sattel,STRING,False,PRODUCT_DETAILS,LOW,,"höhenverstellbar, integriert, mit Haltegriffen, ohne Haltegriffe, nicht höhenverstellbar",,,
Eigenschaften Sattel,Sattel,STRING,True,PRODUCT_DETAILS,LOW,,"gepolstert, ergonomisch geformt, wetterbeständig, neigungsverstellbar, rutschfest",,,
Modell Sattel,Sattel,STRING,False,PRODUCT_DETAILS,LOW,,"MTB, MTG, Performance, Volt Sport, Liberty",,,
Modell Vorderbremse,Bremse,STRING,False,PRODUCT_DETAILS,LOW,,"MT200, BR-MT200, M280, C229, MT201 Hydraulische Scheibenbremsen",,,
Warnhinweise,Hinweise,STRING,True,PRODUCT_DETAILS,LOW,,"Achtung! Nicht im Straßenverkehr zu verwenden., Achtung! Mit Schutzausrüstung benutzen., Achtung! Benutzung nur unter unmittelbarer Aufsicht von Erwachsenen., Achtung! Nicht geeignet für Kinder unter 36 Monaten., Achtung! Nur für den Hausgebrauch.",,,
Farbe Packstück 4,Farbe,STRING,False,VARIATION_THEME,LOW,,"weiß, blau, rot, silberfarben, gelb",,,
Bauart Hinterbremse,Bremse,STRING,True,PRODUCT_DETAILS,MEDIUM,,"mechanisch, hydraulisch, doppelgelenkig",,,
Bauart Vorderbremse,Bremse,STRING,True,PRODUCT_DETAILS,MEDIUM,,"mechanisch, hydraulisch, doppelgelenkig",,,
Details Rücklicht,Beleuchtung,STRING,True,PRODUCT_DETAILS,LOW,,"integrierter Reflektor, Standlicht, dreh- und schwenkbar, wassergeschütztes Gehäuse, Akkustandanzeige",,,
Material Speichen,Laufräder,STRING,True,PRODUCT_DETAILS,LOW,,"Stahl, Aluminium, Kunststoff, Pappelholz, Lindenholz",,,
Marke Umwerfer,Schaltung / Antrieb,STRING,False,PRODUCT_DETAILS,LOW,,"Shimano, SRAM, POWER, BBB, Reverse",,,
Anzahl Gänge,Schaltung / Antrieb,INTEGER,False,"TITLE, FILTER, NAVIGATION, SEARCH, PRODUCT_DETAILS",HIGH,,,,"22, 23, 24, 25, 26, 27, 28, 29, 30, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 1, 3, 4, 5, 6, 7, 8, 9, 20, 21",
Modell Rahmen,Rahmen,STRING,False,PRODUCT_DETAILS,LOW,,"6061, Trekking 1.6, KATO AL, Nirvana AL, Trekking 1.6, Aluminium",,,
Modell Lenker,Lenker,STRING,False,PRODUCT_DETAILS,LOW,,"Riser, Stahl-Riserbar, MTB, MTB-Lenker, Stahl-Citybügel",,,
Modell Hinterbremse,Bremse,STRING,False,PRODUCT_DETAILS,LOW,,"MT200, BR-MT200, M280, MT201 Hydraulische Scheibenbremsen, Radius",,,
Modell Gabel,Gabel,STRING,False,PRODUCT_DETAILS,LOW,,"XCM RL, Capa T, NEX HLO, 63mm, coil, XCM RL-Coil 100mm QR, NEX",,,
Maße Tretkurbel,Schaltung / Antrieb,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Breite Lenker,Lenker,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Bauart Rahmen,Rahmen,STRING,False,PRODUCT_DETAILS,MEDIUM,,"Diamantrahmen, Trapezrahmen, Waverahmen, Sloping-Rahmen, Tiefeinsteiger-Rahmen",,,
Sitzposition,Sattel,STRING,False,PRODUCT_DETAILS,LOW,,"sportlich, komfortorientiert, aufrecht",,,
Anzahl Zähne Ritzel von,Schaltung / Antrieb,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Anzahl Zähne Ritzel bis,Schaltung / Antrieb,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
