name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Warnhinweise,Hinweise,STRING,True,"LEGAL, PRODUCT_DETAILS",HIGH,,"Es liegen keine Warnhinweise vor, Achtung! Enthält Lithium-Akku. Unbedingt Bedienungsanleitung beachten., Achtung! Nicht geeignet für Kinder unter 3 Jahren. Erstickungsgefahr aufgrund verschluckbarer Kleinteile. Aufbau durch einen Erwachsenen. Nicht in Ohrnähe anwenden. Missbrauch kann zu Gehörschäden führen., Achtung! Nicht in Ohrnähe anwenden. Missbrauch kann zu Gehörschäden führen., Achtung! Bitte lassen Sie Ihr Kind niemals unbeaufsichtigt mit dem Spielbogen zurück. Bitte stellen Sie den Artikel dem Kind nur in vollständig aufgebautem Zustand zur Verfügung",,,
Film / Serie,Produktdetails,STRING,False,,LOW,,"Heidi, Superman, Nintendo, Pokémon, Barbie",,,
Serie,Serie,STRING,False,,LOW,,"Tipi, Heidi, Noah",,,
Serie Technischer Name,Serie,STRING,False,,LOW,,"15_1_Knorrtoys_lief! Lifestyle, 15_1_Pinolino Tipi, 15_1_Biene Maja, 15_1_Pinolino Tipi Aponi, 15_1_Heidi",,,
Set-Info,Artikelbezeichnung,STRING,False,TITLE,LOW,,1,,,
Durchmesser,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,,,,
Höhe Dach,Maßangaben,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Länge,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Breite,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,,,,
Besondere Merkmale,Artikelbezeichnung,STRING,False,TITLE,LOW,,"mit 10 bunten Stiften, Kutsche, mit 100 Bällen, mit Spieltunnel",,,
Ausstattung,Produktdetails,STRING,True,PRODUCT_DETAILS,HIGH,,"</li><li>4 Fiberglasstangen</li></ul>, </li><li>Boden und Dach durch flexible Ringe gespannt, Stäbe aus Kiefernholz, Mit Fenster, </li><li>2 Fenster aus Gaze",,,
Themen,Produktdetails,STRING,False,PRODUCT_DETAILS,LOW,,"Heidi, Dinosaurier, Cars, Zauberwald, Feuerwehrmann Sam",,,
Set-Typ,Artikelbezeichnung,STRING,False,TITLE,LOW,,"Set, Packung, Spar-Set",,,
Gewicht,Maßangaben,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Lieferumfang,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"Aufbewahrungsbeutel, Bodenmatte, gepolsterte Bodenmatte, Transporttasche, Reparaturflicken",,,
Material,Material,STRING,False,"VARIATION_THEME, FILTER, PRODUCT_DETAILS",HIGH,,"Zeltstoff, Polyester, Baumwolle, Holz, Kunststoff",,,
Farbe,Farbe,STRING,False,VARIATION_THEME,HIGH,,"bunt, rosa, grau, weiß, blau",,,
Höhe,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,,,,
Tiefe,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,,,,
Anzahl Teile,Artikelbezeichnung,INTEGER,False,"TITLE, VARIATION_THEME",LOW,,,,,
Pflegehinweise,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"feucht abwischbar, mit Schwamm oder Lappen abwischbar, pflegeleicht, leicht abwischbar",,,
Materialeigenschaften,Material,STRING,True,PRODUCT_DETAILS,LOW,,"wasserfest, kratzfest, UV-beständig",,,
Geschlecht,Allgemein,STRING,False,NAVIGATION,HIGH,,,"neutral, männlich, weiblich",,
Grundfarbe,Farbe,STRING,False,FILTER,HIGH,,,"lila, gelb, natur, schwarz, grün, silberfarben, grau, blau, braun, orange, weiß, goldfarben, rot, bunt, rosa",,
Zielgruppe,Allgemein,STRING,False,NAVIGATION,HIGH,,,"zielgruppenunabhängig, Babys, Jugendliche, Kinder, Erwachsene",,
Altersempfehlung,Hinweise,STRING,False,"LEGAL, PRODUCT_DETAILS",HIGH,,,"ab 15 Jahren, ab 11 Jahren, ab 6 Monaten, ab 12 Monaten, ab 13 Jahren, ab 10 Jahren, ab 12 Jahren, ab 14 Jahren, ab 16 Jahren, für Erwachsene, ab 17 Jahren, ab 18 Jahren, ab 18 Monaten, ab 3 Monaten, ab 4 Jahren, ab 9 Monaten, ab 3 Jahren, Es liegt keine Altersempfehlung vor, ab 5 Jahren, ab 2 Jahren, ab 6 Jahren, ab 7 Jahren, ab 8 Jahren, ab 9 Jahren, ab Geburt",,
