name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Anzahl Teile,Artikelbezeichnung,INTEGER,False,"TITLE, VARIATION_THEME",LOW,,,,,
Form Auge,Produktdetails,STRING,True,PRODUCT_DETAILS,MEDIUM,,"alle Augenformen, mandelförmig, rund, tief liegend",,,
Lieferumfang,Hinweise,STRING,True,PRODUCT_DETAILS,LOW,,"ProCurl Wimpernzange, Slant Pinzette, Tasche",,,
Eigenschaften Silikonpolster,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"austauschbar, antiallergisch, hygienisch, langlebig",,,
Set-Typ,Artikelbezeichnung,STRING,False,TITLE,LOW,,"Set, Packung, Spar-Set",,,
Serie,Serie,STRING,False,,LOW,,,,,
Set-Info,Artikelbezeichnung,STRING,False,TITLE,LOW,,,,,
Besondere Merkmale,Artikelbezeichnung,STRING,False,TITLE,MEDIUM,,"Geschenkset, für mandelförmige Augen",,,
Ausstattung,Produktdetails,STRING,True,PRODUCT_DETAILS,MEDIUM,,"Silikonpolster, Wimpernkamm",,,
Wirkung,Produktdetails,STRING,True,PRODUCT_DETAILS,HIGH,,"langanhaltender Schwung, volumenverstärkend, Highlight setzend, modellierend, verlängernd",,,
Farbe,Farbe,STRING,False,"VARIATION_THEME, TOPINFO, PRODUCT_DETAILS",HIGH,,"roségoldfarben, silberfarben, schwarz, hellblau, zyklam",,,
Hinweise,Hinweise,STRING,True,PRODUCT_DETAILS,LOW,,"bitte benutzen Sie die Wimpernzange bevor Sie Mascara auftragen, auch für Kunstwimpern geeignet",,,
Anwendung,Produktdetails,STRING,True,PRODUCT_DETAILS,MEDIUM,,"Öffnen Sie die Augen weit, positionieren Sie das Polster am Wimpernkranz und drücken Sie die Griffe vorsichtig, aber fest zusammen. Halten Sie die Griffe einige Sekunden gedrückt und öffnen Sie die Zange langsam, um die Wimpern freizugeben. Wiederholen Sie den Vorgang bis zu den Wimpernspitzen, wenn Sie einen intensiveren Schwung wünschen. Tragen Sie erst danach Mascara auf., Reinigen Sie ausschließlich die Pinzettenspitzen nach jedem Gebrauch mit einem Alkoholwischtuch oder Wasserstoffperoxid. Andernfalls könnte sich die Farbe durch den Alkohol lösen. Die Pinzette darf nicht in einem Autoklaven oder Barbicide Desinfektionsglas gereinigt werden.",,,
Grundfarbe,Farbe,STRING,False,FILTER,HIGH,,,"lila, gelb, natur, schwarz, grün, silberfarben, grau, blau, braun, orange, weiß, goldfarben, rot, bunt, rosa",,
Geschlecht,Allgemein,STRING,False,NAVIGATION,HIGH,,,"neutral, männlich, weiblich",,
Zielgruppe,Allgemein,STRING,False,NAVIGATION,HIGH,,,"zielgruppenunabhängig, Babys, Jugendliche, Kinder, Erwachsene",,
