name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Größentext,Größensystem,STRING,True,,LOW,,"M (US), 48,  S (US),  M (US), 52",,,
Serie,Serie,STRING,False,,LOW,,,,,
Herstellertechnologien,Material,STRING,True,"FILTER, NAVIGATION, SEARCH, PRODUCT_DETAILS",LOW,,"MERINO JERSEY, bluesign®, windCELL, NANUK DYNAMIC PIQUÉ, TEXAPORE TWILL HEATHER 2L",,"AEROREADY, UPF Protection 15, climacool®, windCELL, RAIN.RDY, climachill™, coolCELL, FUNCTION 65, Tecnopile®, dryCELL, Fubu tex, HyVent®, Regular Zip for System Jackets, Dri-FIT, MICROGUARD SILVER, Polartec®, WINDSTOPPER®, QuickDry, UPF Protection 50, UPF Protection 30, WIND.RDY, PlayIce, Flexshield, Vent Pro System, climalite®, PlayShield, COLD.RDY, Texapore 4x4, Texapore Stretch, Texapore, Kids/Youth System Zip, climaheat™, HEAT.RDY, climaproof®, PlayWarm, GORE-TEX®, powerCELL, climalite® Cotton, Short Zip for System Jackets, Stormlock Active, Stormlock, Texapore O2, Techfit™, warmCELL, climalite®+, climawarm®, Stormlock Hyproof, bluesign®",
Materialhinweis,Material,STRING,False,PRODUCT_DETAILS,LOW,,"Nein, enthält nichttextile Teile tierischen Ursprungs, Tuch wird kalt gefärbt und kann auf Grund dessen bei den ersten Wäschen noch Farbe abgeben",,,
Set-Typ,Artikelbezeichnung,STRING,False,,LOW,,"Packung, Set, Spar-Set",,,
Herstellerpassform,Passform/Schnitt,STRING,False,PRODUCT_DETAILS,LOW,,"normal, Passform, Schnitt: Regular Fit, Custom Fit, Tailored, Passform, Schnitt: Oversize",,,
Sprachen Materialzusammensetzung textiler Bestandteile,Product Compliance,STRING,True,,LOW,,"Französisch (FR), Italienisch (IT), Norwegisch (NO), Türkisch (TR), Englisch (EN)",,,
Sprachen Pflegezusatzinformation Produkt,Product Compliance,STRING,True,,LOW,,"Französisch (FR), Italienisch (IT), Norwegisch (NO), Türkisch (TR), Englisch (EN)",,,
Erfüllung Brennverhalten nach Ländern,Product Compliance,STRING,True,,LOW,,"Produkt erfüllt die Vorgaben zum Brennverhalten für Großbritannien, Produkt erfüllt die Vorgaben zum Brennverhalten für die Niederlande",,,
Herstelleradresse (EWR) am Produkt,Product Compliance,STRING,False,,LOW,,"Produkt verfügt über eine Kennzeichnung mit der Herstelleradresse (EWR), Produkt verfügt nicht über eine Kennzeichnung mit der Herstelleradresse (EWR)",,,
Größenhinweis,Maßangaben,STRING,False,PRODUCT_DETAILS,LOW,,"Fällt groß aus, bitte eine Größe kleiner bestellen., Fällt sehr weit aus, bitte zwei Größen kleiner bestellen., Fällt sehr klein aus, bitte zwei Größen größer bestellen., Fällt weit aus, bitte eine Größe kleiner bestellen., Fällt sehr eng aus, bitte zwei Größen größer bestellen.",,,
Materialeigenschaften,Material,STRING,True,"FILTER, NAVIGATION, SEARCH, PRODUCT_DETAILS",LOW,,"Easycare, atmungsaktiv, Stretch, nicht elastisch, elastisch",,"UV-schützend, elastisch, winddicht, atmungsaktiv",
Set-Info,Artikelbezeichnung,STRING,True,,LOW,,"mit Mütze & Handschuhen, mit Mütze",,,
Produktkennzeichnungen,Product Compliance,STRING,True,,LOW,,"Artikelnummer, Seriennummer, Kennnummer der Partie, Rahmennummer, Typennummer",,,
Breite,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Anzahl Teile,Artikelbezeichnung,INTEGER,False,VARIATION_THEME,LOW,,,,,
Farbe Packstück 2,Farbe,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,"blue, weiß, gelb, Rautenmuster, seaport",,,
Länge,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Schnittdetails,Details,STRING,True,PRODUCT_DETAILS,LOW,,"einlagig, doppellagig, Durchsteckschlaufe, Durchsteckschlitz",,,
Serie Technischer Name,Serie,STRING,False,,LOW,,"MS#454300JJayz, MS#008207 J.Jayz, ONLLIMA NEW CHECK SCARF, MS#001527 J.Jayz, MS#005290 J.Jayz",,,
Stil,Optik/Stil,STRING,True,"FILTER, NAVIGATION, SEARCH, PRODUCT_DETAILS",LOW,,"modisch, casual, klassisch, feminin, Basic",,"sportlich, elegant",
Anlässe,Allgemein,STRING,True,NAVIGATION,LOW,,"Wintermode, Casualmode, Herbstmode, Streetwear, Frühlingsmode",,"Arbeitsmode, Basic, Festival, Festtagsmode, Streetwear, Wintermode, Trachtenmode, Fanmode, Outdoormode, Abendmode, Herbstmode, Sportmode, Hochzeitsmode, Sommermode, Casualmode, Businessmode, Frühlingsmode",
Applikationen,Details,STRING,True,PRODUCT_DETAILS,LOW,,"Fransen, Print, Schriftzug, Kontrastnaht, Tunnelzug",,,
Besondere Merkmale,Details,STRING,False,"TITLE, PRODUCT_DETAILS",MEDIUM,,"Made in Italy, in hochwertiger Ausführung, Schal, aus recyceltem Polyester, mit Fransen",,,
Ausgabegröße,Größentext,STRING,False,"VARIATION_THEME, TOPINFO",LOW,,"One Size, A, none, ONESIZE, Einheitsgröße",,,
Materialzusammensetzung,Material,STRING,True,"LEGAL, PRODUCT_DETAILS",HIGH,,"100% Polyester, 100% Viskose, 100% Polyacryl, 100 % Polyester, Obermaterial: 100% Polyester",,,
Optik,Optik/Stil,STRING,True,PRODUCT_DETAILS,LOW,,"unifarben, gemustert, bedruckt, mehrfarbig, gestreift",,Nadelstreifen,
Normalgrößen,Größensystem,INTEGER,True,FILTER,LOW,,,"44, 66, 34, 56, 78, 46, 68, 36, 58, 48, 38, 70, 60, 50, 72, 40, 62, 30, 52, 74, 42, 64, 32, 54",,
Geschlecht,Allgemein,STRING,False,NAVIGATION,HIGH,,,"neutral, männlich, weiblich",,
Materialart,Material,STRING,False,"VARIATION_THEME, FILTER, NAVIGATION, SEARCH, PRODUCT_DETAILS",LOW,,"Web, Strick, Feinstrick, Stoff, Jersey",,"Chiffon, Satin, Jersey",
Langgrößen,Größensystem,INTEGER,True,FILTER,LOW,,,"88, 68, 120, 110, 100, 112, 102, 114, 104, 116, 106, 90, 118, 80, 108, 92, 82, 72, 94, 84, 96, 86, 76, 98",,
Hutgrößen,Größensystem,INTEGER,True,,LOW,,,"55, 45, 56, 46, 57, 47, 58, 48, 59, 49, 60, 50, 61, 51, 62, 52, 63, 53, 64, 54, 65",,
Material,Material,STRING,False,"VARIATION_THEME, FILTER, NAVIGATION, SEARCH, PRODUCT_DETAILS",HIGH,,"Materialmix, Kunstfaser, Polyester, Viskose, Baumwolle",,"Kaschmir, Polyester, Daune, Wolle, Fellimitat, Baumwolle, Elasthan, Seide, Baumwollmischung, Viskose",
Grundfarbe,Farbe,STRING,True,FILTER,HIGH,,,"lila, gelb, natur, schwarz, grün, silberfarben, grau, blau, braun, orange, weiß, goldfarben, rot, bunt, rosa",,
US-Größen,Größensystem,STRING,True,FILTER,LOW,,,"14XL, 12XL, 10XL, 4XL, 5XL, 6XL, 7XL, 8XL, L, 9XL, M, XXL, XXS, S, XL, XS, XXXL",,
Farbe,Farbe,STRING,False,"VARIATION_THEME, TOPINFO, PRODUCT_DETAILS",HIGH,,"schwarz, blau, grau, rot, weiß",,,
Zielgruppe,Allgemein,STRING,False,NAVIGATION,HIGH,,,"zielgruppenunabhängig, Babys, Jugendliche, Kinder, Erwachsene",,
US-Größen (Kinder),Größensystem,STRING,True,FILTER,LOW,,,"4XL, 5XL, L, 2XS, M, XXL, 3XS, XXS, XXXS, S, XL, XS, XXXL",,
Pflegehinweise,Material,STRING,False,PRODUCT_DETAILS,HIGH,,"Maschinenwäsche, Handwäsche, Schonwäsche, Reinigung, nicht waschbar",,,
