name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Serie,Serie,STRING,False,,HIGH,,,,,
Form,Optik / Stil,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,"mehreckig, oval, achteckig, baumförmig, quadratisch",,,
Set-Info,Artikelbezeichnung,STRING,False,,HIGH,,,,,
Empfohlen für Technik,Produktdetails,STRING,True,PRODUCT_DETAILS,HIGH,,"Aquarellfarbe, Ölmalkreide, Bleistift, Ölfarbe, Kohle",,,
Länge,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,,,,
Breite,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,,,,
Grundierung,Produktdetails,STRING,True,PRODUCT_DETAILS,HIGH,,"3-fach vorgrundiert, 2-fach vorgrundiert, vorgrundiert",,,
Eignung,Produktdetails,STRING,True,PRODUCT_DETAILS,HIGH,,"Profikünstler, Kinder, Einsteiger, Kindergärten, Hobbykünstler",,,
Leistentiefe,Maßangaben,FLOAT,False,PRODUCT_DETAILS,HIGH,,,,,
Flächengewicht,Maßangaben,STRING,False,PRODUCT_DETAILS,HIGH,,,,,
Besondere Merkmale,Artikelbezeichnung,STRING,False,TITLE,HIGH,,,,,
Lieferzustand,Produktdetails,STRING,False,,HIGH,,"unbespannt, bespannt",,,
Set-Typ,Artikelbezeichnung,STRING,False,,HIGH,,"Set, Packung, Spar-Set",,,
Serie Technischer Name,Serie,STRING,False,,HIGH,,,,,
Lieferumfang,Produktdetails,STRING,True,PRODUCT_DETAILS,HIGH,,"Aufhänger, Spannkeile, Montagezubehör",,,
Katalogtext,Texte,STRING,False,,HIGH,,,,,
Marketingtext SEO,Texte,STRING,False,,HIGH,,,,,
Material,Material,STRING,False,"VARIATION_THEME, FILTER, PRODUCT_DETAILS",HIGH,,"Nessel, Hanf, Baumwolle, Holz, Leinen",,,
Farbe,Farbe,STRING,False,VARIATION_THEME,HIGH,,"hellblau, messing, zyklam, edelstahlfarben, ziegelrot",,,
Produktkennzeichnungen,Product Compliance,STRING,True,,HIGH,,"Seriennummer, Kennnummer der Partie, Rahmennummer, Typennummer, MHD",,,
Anzahl Teile,Artikelbezeichnung,INTEGER,False,VARIATION_THEME,HIGH,,,,,
Herstelleradresse (EWR) am Produkt,Product Compliance,STRING,False,,HIGH,,"Produkt verfügt nicht über eine Kennzeichnung mit der Herstelleradresse (EWR), Produkt verfügt über eine Kennzeichnung mit der Herstelleradresse (EWR)",,,
Materialeigenschaften,Material,STRING,True,PRODUCT_DETAILS,HIGH,,"strukturiert, glatt, mittelstrukturiert, leicht saugend, stark saugend",,,
Sprachen am Produkt,Product Compliance,STRING,True,,HIGH,,"Französisch (FR), Italienisch (IT), Norwegisch (NO), Litauisch (LT), Türkisch (TR)",,,
Geschlecht,Produktdetails,STRING,False,NAVIGATION,HIGH,,,"neutral, männlich, weiblich",,
Grundfarbe,Farbe,STRING,False,FILTER,HIGH,,,"lila, gelb, natur, schwarz, grün, silberfarben, grau, blau, braun, orange, weiß, goldfarben, rot, bunt, rosa",,
Zielgruppe,Produktdetails,STRING,False,NAVIGATION,HIGH,,,"zielgruppenunabhängig, Babys, Jugendliche, Kinder, Erwachsene",,
