name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Material Griff,Farbe & Material,STRING,False,PRODUCT_DETAILS,LOW,,"Holz, Kunststoff",,,
Gesamtlänge,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Set-Info,Produktdetails,STRING,False,TITLE,LOW,,,,,
Serie,Serie,STRING,False,,MEDIUM,,"combisystem, multi-star",,,
Besondere Merkmale,Produktdetails,STRING,False,TITLE,LOW,,"ohne Stiel, mit Grubber",,,
Ausstattung,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"Stiel, ergonomischer Handgriff, Teleskopstiel, Grasfangvorrichtung, Aufhängemöglichkeit",,,
Set-Typ,Produktdetails,STRING,False,TITLE,LOW,,"Set, Packung, Spar-Set",,,
Herstellergarantie,Hinweise,STRING,False,PRODUCT_DETAILS,MEDIUM,,"25 Jahre gemäß den Garantie-Bedingungen, 35 Jahre gemäß den Garantie-Bedingungen, 7 Jahre gemäß den Garantie-Bedingungen, 5 Jahre gemäß den Garantie-Bedingungen, 6 Jahre gemäß den Garantie-Bedingungen",,,
Länge Stiel maximal,Maßangaben,FLOAT,False,"TITLE, PRODUCT_DETAILS",LOW,,,,,
Passend für,Produktdetails,STRING,False,PRODUCT_DETAILS,LOW,,"alle GARDENA combisystem-Stiele, empfohlene Stiellänge: 130 cm, alle GARDENA combisystem-Stiele, empfohlene Stiellänge: 150 cm, alle GARDENA combisystem-Stiele, empfohlene Stiellänge: 180 cm, Empfohlene Stiellänge: 130-150 cm, alle GARDENA Combisystem-Stiele, empfohlene Länge 150 cm",,,
Hinweis Maßangaben,Hinweise,STRING,False,PRODUCT_DETAILS,HIGH,,Alle Angaben sind ca.-Maße.,,,
Material Rechen,Farbe & Material,STRING,False,PRODUCT_DETAILS,MEDIUM,,"Stahl, Kunststoff, Metall, Aluminium, Duroplast",,,
Länge Stiel minimal,Maßangaben,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Material Stiel,Farbe & Material,STRING,False,PRODUCT_DETAILS,LOW,,"Holz, Aluminium",,,
Arbeitsbreite maximal,Maßangaben,FLOAT,False,"TITLE, PRODUCT_DETAILS",HIGH,,,,,
Grundfarbe,Farbe & Material,STRING,False,FILTER,HIGH,,,"lila, gelb, natur, schwarz, grün, silberfarben, grau, blau, braun, orange, weiß, goldfarben, rot, bunt, rosa",,
Geschlecht,Allgemein,STRING,False,NAVIGATION,HIGH,,,"neutral, männlich, weiblich",,
