name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Set-Typ,Produktdetails,STRING,False,TITLE,LOW,,"Set, Kombi-Set, Packung, Komplett-Set, Spar-Set",,,
Serie,Serie,STRING,False,,LOW,,,,,
Set-Info,Produktdetails,STRING,False,TITLE,LOW,,,,,
Batterie-/Akku-Technologie,Stromversorgung,STRING,False,PRODUCT_DETAILS,LOW,,"1,5-V-Micro (LR03/AAA), 4,5-V-Flachbatterie (3LR12), 6-V-Flatpack (J), Nickel-Metallhydrid (NiMH), 1,5-V-Lady (HR1/N)",,,
Schraublochabstand,Maßangaben,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Art Schließmechanismus,Produktdetails,STRING,False,PRODUCT_DETAILS,LOW,,"Einzelschließung, Gleichschließung",,,
Breite Schild,Maßangaben,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Anzahl Schlüssel,Produktdetails,STRING,False,PRODUCT_DETAILS,LOW,,"2, 1, 3, 4, 5",,,
Ausführung,Produktdetails,STRING,False,"TITLE, VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,"Din Links, Din Rechts und Din Links, Din Rechts",,,
Tiefe Griff,Maßangaben,FLOAT,False,PRODUCT_DETAILS,HIGH,,,,,
Länge Schild,Maßangaben,FLOAT,False,PRODUCT_DETAILS,MEDIUM,,,,,
Lautstärke Alarm,Produktdetails,FLOAT,False,PRODUCT_DETAILS,HIGH,,,,,
Funktionsweise,Produktdetails,STRING,True,PRODUCT_DETAILS,MEDIUM,,"elektrisch, mechanisch, autark, per App, PIN-Code",,,
Breite Griff,Maßangaben,FLOAT,False,PRODUCT_DETAILS,MEDIUM,,,,,
Besondere Merkmale,Produktdetails,STRING,False,TITLE,MEDIUM,,"abschließbarer Fenstergriff mit Alarm, weiß, silber, 32 mm",,,
Lieferzustand Batterien / Akkus,Stromversorgung,STRING,False,PRODUCT_DETAILS,LOW,,"Batterien beigelegt, Batterien im Produkt eingebaut, Keine Batterien beigelegt, Akkus im Produkt eingebaut, Batterie im Produkt eingebaut",,,
Gewicht,Maßangaben,FLOAT,False,PRODUCT_DETAILS,HIGH,,,,,
Artikelhinweise,Hinweise,STRING,False,PRODUCT_DETAILS,HIGH,,Alle Angaben sind ca.-Angaben,,,
Dauer Alarm,Produktdetails,FLOAT,False,PRODUCT_DETAILS,MEDIUM,,,,,
Ausrichtung,Produktdetails,STRING,False,PRODUCT_DETAILS,LOW,,"senkrecht, waagerecht",,,
Funktionen,Produktdetails,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,"Alarmfunktion (akustisch), Glasbruchmelder (akustisch), Verschließen, Urlaubsfunktion, Sichern",,,
Anzahl Batterien,Stromversorgung,INTEGER,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,,,,
Art Stromversorgung,Stromversorgung,STRING,True,PRODUCT_DETAILS,MEDIUM,,"Batteriebetrieb, Akku (fest eingebaut), Akku (wechselbar)",,,
Art Montage,Lieferung & Montage,STRING,True,PRODUCT_DETAILS,MEDIUM,,"schrauben, kleben, bohren",,,
Geeignete Fenstertypen,Produktdetails,STRING,True,PRODUCT_DETAILS,HIGH,,"Drehkippfenster, nach innen öffnend, Dachfenster, Einzelflügel, Doppelflügel",,,
Ausstattung,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"verstellbarer Vierkantstift, optische Verriegelungsanzeige über Druckzylinder, Druckknopf, optische Verriegelungsanzeige",,,
Themen,Allgemein,STRING,True,,LOW,,"renovieren, Beruf, Erste eigene Wohnung, Baustelle, Neuheiten",,,
Eigenschaften,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"abschließbar, Hoher Widerstand gegen Aufhebeln, Geringer Platzbedarf, VdS-Anerkennung, Vierkant verstellbar",,,
Lieferumfang,Lieferung & Montage,STRING,True,PRODUCT_DETAILS,MEDIUM,,"Schlüssel, Batterien, Fensterstange, Montagematerial, Montageanleitung",,,
Material,Farbe & Material,STRING,False,"VARIATION_THEME, FILTER, PRODUCT_DETAILS",LOW,,"Zinkdruckguss, Stahl, Aluminium, Chrom, Edelstahl",,,
Farbe,Farbe & Material,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,"silberfarben, weiß, lila, hellgrau, altgoldfarben",,,
Geschlecht,Allgemein,STRING,False,NAVIGATION,HIGH,,,"neutral, männlich, weiblich",,
Grundfarbe,Farbe & Material,STRING,False,FILTER,HIGH,,,"lila, gelb, natur, schwarz, grün, silberfarben, grau, blau, braun, orange, weiß, goldfarben, rot, bunt, rosa",,
Zielgruppe,Allgemein,STRING,False,NAVIGATION,HIGH,,,"zielgruppenunabhängig, Babys, Jugendliche, Kinder, Erwachsene",,
