name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Set-Info,Produktdetails,STRING,False,TITLE,LOW,,,,,
Anzahl Läufe,Details,STRING,False,"VARIATION_THEME, TOPINFO, PRODUCT_DETAILS",LOW,,"1, 2, 3, 5, 4",,,
Set-Typ,Produktdetails,STRING,False,TITLE,LOW,,"Set, Packung, Spar-Set",,,
Serie,Serie,STRING,False,,LOW,,"Chicago Einzelprogramm, POWER, SCHIENENVERBINDER, Träger für Vitragestangen Ø 11 mm, TIANE",,,
Sprachen Warnhinweise,Product Compliance,STRING,True,,MEDIUM,,"Deutsch (DE), Französisch (FR), Italienisch (IT), Litauisch (LT), Türkisch (TR)",,,
Produktkennzeichnungen,Product Compliance,STRING,True,,MEDIUM,,"Artikelnummer, Chargennummer, Seriennummer, Kennnummer der Partie, Rahmennummer",,,
Herstelleradresse (EWR) am Produkt,Product Compliance,STRING,False,,MEDIUM,,"Produkt verfügt über eine Kennzeichnung mit der Herstelleradresse (EWR), Produkt verfügt nicht über eine Kennzeichnung mit der Herstelleradresse (EWR)",,,
Sprachen am Produkt,Product Compliance,STRING,True,,MEDIUM,,"Deutsch (DE), Französisch (FR), Italienisch (IT), Türkisch (TR), Englisch (EN)",,,
Materialzusammensetzung,Details,STRING,True,PRODUCT_DETAILS,MEDIUM,,"Obermaterial: 100% Metall, Obermaterial: 100% Aluminium, Obermaterial: 100% Kunststoff, Obermaterial: 90% Kunststoff, 10% Metall, Obermaterial: 50% Kunststoff, 50% Metall",,,
Durchmesser,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,,,,
Serie Technischer Name,Serie,STRING,False,,LOW,,"MS#004425 Liedeco, MS#005570 Good Life, MS#000804 Liedeco, MS#012775 Good Life, MS#000423 indeko",,,
Sprachen Bedienungs-/Aufbauanleitung,Product Compliance,STRING,True,,MEDIUM,,"Deutsch (DE), Englisch (EN), Französisch (FR), Italienisch (IT), Norwegisch (NO)",,,
Besonderheiten,Wissenswertes,STRING,True,PRODUCT_DETAILS,LOW,,Kette,,,
Wohnraum,Allgemein,STRING,True,,LOW,,"Badezimmer, Flur, Schlafzimmer, Kinderzimmer, Arbeitszimmer",,,
Passend für,Details,STRING,True,"TITLE, PRODUCT_DETAILS",HIGH,,"Gardinenstangen, Vorhangstangen, Gardinenschienen, Vorhänge, Vitragenstangen",,,
Länge,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, TOPINFO, PRODUCT_DETAILS",MEDIUM,,,,,
Breite,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, TOPINFO, PRODUCT_DETAILS",LOW,,,,,
Geschlecht,Allgemein,STRING,False,NAVIGATION,HIGH,,,"neutral, männlich, weiblich",,
