name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Set-Info,Produktdetails,STRING,False,TITLE,MEDIUM,,mit Dartpfeilen,,,
Energiesparfunktionen,Stromversorgung,STRING,True,PRODUCT_DETAILS,LOW,,"Ausschalt-Timer, ECO-Modus",,,
Durchmesser,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,,,,
Anzahl Pfeilhalterungen,Produktdetails,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Anzahl Spielvariationen,Programme & Funktionen,INTEGER,False,PRODUCT_DETAILS,MEDIUM,,,,,
Herstelleradresse (EWR) am Produkt,Product Compliance,STRING,False,,LOW,,"Produkt verfügt nicht über eine Kennzeichnung mit der Herstelleradresse (EWR), Produkt verfügt über eine Kennzeichnung mit der Herstelleradresse (EWR)",,,
Art Stromversorgung,Stromversorgung,STRING,True,PRODUCT_DETAILS,LOW,,"Batteriebetrieb, externes Netzteil, Solarbetrieb, Akku (fest eingebaut), internes Netzteil",,,
CE-Kennzeichnung am Produkt,Product Compliance,STRING,False,,LOW,,"Produkt verfügt über eine CE-Kennzeichnung, Produkt verfügt nicht über eine CE-Kennzeichnung",,,
Spannung,Stromversorgung,STRING,True,"NAVIGATION, PRODUCT_DETAILS",LOW,,"220-240, 230, 110",,"110, 220-240, 230",
Relevanz CE-Pflicht,Product Compliance,STRING,False,,LOW,,"Produkt fällt unter die CE-Pflicht, Produkt fällt nicht unter die CE-Pflicht",,,
Anzahl Tips,Produktdetails,INTEGER,False,PRODUCT_DETAILS,MEDIUM,,,,,
Ausstattung,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"LED-Display, Ablagefach, Sprachansage, Fehlwurfring, Frontschutz",,,
Set-Typ,Produktdetails,STRING,False,TITLE,LOW,,"Set, Packung, Spar-Set",,,
Lieferumfang,Hinweise,STRING,True,PRODUCT_DETAILS,LOW,,"Darts, Bedienungsanleitung, Soft-Tips, Netzteil, Montagewerkzeug",,,
Spielvarianten,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"Shooter, Cricket, Killer, Golf, Cat & Mouse",,,
Relevanz WEEE-Richtlinie,Product Compliance,STRING,False,,LOW,,"Produkt fällt unter die WEEE-Richtlinie, Produkt fällt nicht unter die WEEE-Richtlinie",,,
Typ Netzstecker,Stromversorgung,STRING,False,PRODUCT_DETAILS,LOW,,"Euroflachstecker (Typ C-CEE 7/16), Schutzkontaktstecker (Typ F-CEE 7/4), Konturenstecker (Typ C-CEE 7/17), Schutzkontaktstecker (Typ EF-CEE 7/7), kein Netzanschluss vorhanden",,,
Produktkennzeichnungen,Product Compliance,STRING,True,,LOW,,"Artikelnummer, Seriennummer, Typennummer, Kennnummer der Partie, Rahmennummer",,,
Anzahl Dartpfeile,Produktdetails,INTEGER,False,PRODUCT_DETAILS,MEDIUM,,,,,
Besondere Merkmale,Kurzbezeichnung,STRING,False,TITLE,LOW,,,,,
Anzahl Spieler,Programme & Funktionen,INTEGER,False,PRODUCT_DETAILS,HIGH,,,,,
Länge,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Breite,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Farbe,Farbe & Material,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,"schwarz, bunt, rot, grün, blau",,,
Höhe,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Sprachen CE-Konformitätserklärung,Product Compliance,STRING,True,,LOW,,"Deutsch (DE), Französisch (FR), Italienisch (IT), Norwegisch (NO), Litauisch (LT)",,,
Sportart,Sportartdetails,STRING,True,PRODUCT_DETAILS,MEDIUM,,Darts,,,
Sprachen Warnhinweise,Product Compliance,STRING,True,,LOW,,"Deutsch (DE), Französisch (FR), Italienisch (IT), Norwegisch (NO), Litauisch (LT)",,,
Gewicht,Maße & Gewicht,FLOAT,True,PRODUCT_DETAILS,LOW,,,,,
Material,Farbe & Material,STRING,False,"VARIATION_THEME, FILTER, PRODUCT_DETAILS",HIGH,,"Kunststoff, Pappe, Rosshaar, Bristle, Stroh",,,
Sprachen am Produkt,Product Compliance,STRING,True,,LOW,,"Deutsch (DE), Französisch (FR), Italienisch (IT), Norwegisch (NO), Litauisch (LT)",,,
Geschlecht,Produktdetails,STRING,False,NAVIGATION,HIGH,,,"neutral, männlich, weiblich",,
Grundfarbe,Farbe & Material,STRING,False,FILTER,HIGH,,,"lila, gelb, natur, schwarz, grün, silberfarben, grau, blau, braun, orange, weiß, goldfarben, rot, bunt, rosa",,
Zielgruppe,Produktdetails,STRING,False,NAVIGATION,HIGH,,,"zielgruppenunabhängig, Babys, Jugendliche, Kinder, Erwachsene",,
