name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Nennmaß Gewinde,Technische Daten,STRING,False,PRODUCT_DETAILS,LOW,,"M14, M2, M3, M4, M5",,,
Set-Typ,Produktdetails,STRING,False,TITLE,LOW,,"Set, Kombi-Set, Packung, Komplett-Set, Spar-Set",,,
Serie,Serie,STRING,False,,LOW,,,,,
Set-Info,Produktdetails,STRING,False,TITLE,LOW,,,,,
Durchmesser Wendel,Maßangaben,FLOAT,False,"TITLE, PRODUCT_DETAILS",HIGH,,,,,
Themen,Allgemein,STRING,True,,LOW,,"renovieren, Handwerk, Haus & Garten, Malerei, Handwerkerkoffer",,,
Gewicht,Maßangaben,FLOAT,False,PRODUCT_DETAILS,HIGH,,,,,
Geeignet für,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"Kleber, Putze, Mörtel, Beton, Kleister",,,
Farbe,Farbe & Material,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,"rot, orange, schwarz, blau, weiß",,,
Verarbeitungsmenge maximal,Produktdetails,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Höhe,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,,,,
Hinweis Maßangaben,Hinweise,STRING,False,PRODUCT_DETAILS,HIGH,,Alle Angaben sind ca.-Maße.,,,
Besondere Merkmale,Produktdetails,STRING,False,TITLE,HIGH,,"Ø 120 mm, Länge 590 mm, Ø 90 mm, Länge 500 mm, Ø 80 mm, Länge 400 mm, Ø 60 mm, Länge 350 mm, Ø 70 mm, Länge 400 mm",,,
Typ Aufnahme,Technische Daten,STRING,True,PRODUCT_DETAILS,LOW,,"Innensechskant 1/2"", Universalaufnahme, Zahnkranzbohrfutter, SDS, Drehbohrfutter",,,
Funktionen,Produktdetails,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,"Stufenlose Drehzahlregulierung, Spindelarretierung, Wiederanlaufschutz, Soft-Start, Überlastschutz",,,
Ausstattung,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"Schutzbügel, breite Mischwedel, Aufhängelasche, Dosenöffner, Einhängebügel",,,
Mischwirkung,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"von oben nach unten, von unten nach oben, umkehrbar",,,
Eigenschaften,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"kompatibel mit handelsüblichen Bohrmaschinen, geringe Maschinenbelastung durch flachsteigende Wendel, laufruhig, geschmiedet, hohe Mischwirkung",,,
Material,Farbe & Material,STRING,False,"VARIATION_THEME, FILTER, PRODUCT_DETAILS",HIGH,,"Edelstahl, Stahl, Holz",,,
Geschlecht,Produktdetails,STRING,False,NAVIGATION,HIGH,,,"neutral, männlich, weiblich",,
Grundfarbe,Farbe & Material,STRING,False,FILTER,HIGH,,,"lila, gelb, natur, schwarz, grün, silberfarben, grau, blau, braun, orange, weiß, goldfarben, rot, bunt, rosa",,
Zielgruppe,Allgemein,STRING,False,NAVIGATION,HIGH,,,"zielgruppenunabhängig, Babys, Jugendliche, Kinder, Erwachsene",,
