name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Set-Info,Produktdetails,STRING,False,TITLE,LOW,,,,,
Serie,Serie,STRING,False,,MEDIUM,,"AquaOxy, Air, PondoAir, OxyTex",,,
Akkukapazität,Stromversorgung,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Anzahl Belüftersteine,Produktdetails,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Fördermenge,Produktdetails,FLOAT,False,"TITLE, PRODUCT_DETAILS",HIGH,,,,,
Spannung,Stromversorgung,STRING,False,PRODUCT_DETAILS,LOW,,"230, 220-240, 110",,,
Breite,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,,,,
Anzahl Luftschläuche,Produktdetails,INTEGER,False,PRODUCT_DETAILS,MEDIUM,,,,,
Anzahl Ausgänge,Produktdetails,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Besondere Merkmale,Produktdetails,STRING,False,TITLE,LOW,,"Komplettset, 4 Watt, für Teiche bis zu 30.000 l, mit OxyTex 1000, mit LED Beleuchtung",,,
Druck maximal,Technische Daten,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Ausstattung,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"Luftschlauch, Ausströmer, Belüfterstein, Luftansaugstutzen, LED-Beleuchtung",,,
Empfohlene Teichgröße maximal,Produktdetails,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Anzahl Luftströmersteine,Produktdetails,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Art Aufstellung,Produktdetails,STRING,True,PRODUCT_DETAILS,MEDIUM,,"trocken, im Freien, unter Wasser",,,
Set-Typ,Produktdetails,STRING,False,TITLE,LOW,,"Set, Packung, Spar-Set",,,
Gewicht,Maßangaben,FLOAT,False,PRODUCT_DETAILS,MEDIUM,,,,,
Lieferumfang,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"Ersatzmembran, Solarmodul mit integriertem Akku, Erdspieß",,,
Leistung Pumpe,Technische Daten,FLOAT,False,PRODUCT_DETAILS,MEDIUM,,,,,
Kabellänge,Stromversorgung,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,,,,
Höhe,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,,,,
Tiefe,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,,,,
Länge Luftschlauch,Produktdetails,FLOAT,False,PRODUCT_DETAILS,MEDIUM,,,,,
Spannung Akku,Stromversorgung,STRING,True,PRODUCT_DETAILS,LOW,,3.7,,,
Art Stromversorgung,Stromversorgung,STRING,True,PRODUCT_DETAILS,MEDIUM,,"externes Netzteil, Solarbetrieb, Batteriebetrieb, Akku (fest eingebaut), internes Netzteil",,,
Funktionen,Produktdetails,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,"mechanisch regulierbar, Luftstrommenge stufenlos einstellbar",,,
Artikelhinweise,Hinweise,STRING,True,PRODUCT_DETAILS,HIGH,,Alle Angaben sind ca.-Angaben,,,
Material,Farbe & Material,STRING,False,"VARIATION_THEME, FILTER, PRODUCT_DETAILS",MEDIUM,,Kunststoff,,,
Farbe,Farbe & Material,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,"schwarz, grün, grau, blau, weiß",,,
Anschluss Ausgang,Technische Daten,STRING,True,PRODUCT_DETAILS,LOW,,"2, 1, 1 1/2, 1/2, 1 1/4",,,
Geschlecht,Allgemein,STRING,False,NAVIGATION,HIGH,,,"neutral, männlich, weiblich",,
Grundfarbe,Farbe & Material,STRING,False,FILTER,HIGH,,,"lila, gelb, natur, schwarz, grün, silberfarben, grau, blau, braun, orange, weiß, goldfarben, rot, bunt, rosa",,
