name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Dauer Schnellladung,Stromversorgung,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Set-Info,Produktdetails,STRING,False,,LOW,,,,,
Dauer Vollladung,Stromversorgung,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Anzahl Akkus,Stromversorgung,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Abfragerate,Technische Daten,INTEGER,False,"TITLE, PRODUCT_DETAILS",LOW,,,,,
Frequenzband,Technische Daten,STRING,False,PRODUCT_DETAILS,LOW,,"2.4, 2.4 - 2.4835, 1, 2.4 - 2.483, 4,2",,,
Relevanz Batteriegesetz,Product Compliance,STRING,False,,LOW,,"Produkt fällt unter das Batteriegesetz, Produkt fällt nicht unter das Batteriegesetz",,,
Anzahl Teile,Produktdetails,INTEGER,False,VARIATION_THEME,LOW,,,,,
Anzahl Batterien / Akkus,Stromversorgung,INTEGER,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Lieferzustand Batterien / Akkus,Product Compliance,STRING,False,,LOW,,"Akku im Produkt eingebaut, Akku beigelegt, Batterien beigelegt, Batterie beigelegt, Batterien im Produkt eingebaut",,,
Gewicht Batterien / Akkus,Product Compliance,FLOAT,False,,LOW,,,,,
Set-Typ,Produktdetails,STRING,False,NAVIGATION,LOW,,"Set, Packung, Spar-Set",,"Set, Packung, Spar-Set",
Serie,Serie,STRING,False,,LOW,,"arc, ergo, mobile, modern, M185",,,
Bluetooth-Version,Netzwerk- und Verbindungsarten,STRING,False,PRODUCT_DETAILS,LOW,,"5.0, 4.0, 4.2, 2.0, 4.1 LE",,,
Reichweite,Anschlüsse,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Batterie-/Akku-Technologie,Stromversorgung,STRING,False,PRODUCT_DETAILS,LOW,,"AA, Lithium-Polymer (LiPo), AAA, 1,2-V-Mignon (HR6/AA), 1,2-V-Micro (HR03/AAA)",,,
Typ kabelloser Empfänger,Anschlüsse,STRING,False,PRODUCT_DETAILS,LOW,,"Nano, LIGHTSPEED",,,
Anzahl Batterien,Stromversorgung,INTEGER,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Serie Technischer Name,Serie,STRING,False,,LOW,,"SL-630004-BK, 171D8AA, PW4-00003, M422, PN7-00013",,,
Gewicht,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,MEDIUM,,,,,
Anzahl Schaltflächen,Allgemein,INTEGER,False,PRODUCT_DETAILS,MEDIUM,,,,,
Art Schaltflächen,Allgemein,STRING,True,PRODUCT_DETAILS,MEDIUM,,"Scrollrad, Tasten, seitliche Tasten, DPI-Taste, DPI-Schalter",,,
Lademethode,Stromversorgung,STRING,True,PRODUCT_DETAILS,LOW,,"USB, Ladegerät, Induktion, Ladestation",,,
Art Stromversorgung,Stromversorgung,STRING,False,PRODUCT_DETAILS,MEDIUM,,"USB-Anschluss, Batterie, Akku, USB-Verbindungskabel, Batteriebetrieb",,,
Breite,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,,,,
Sprachen CE-Konformitätserklärung,Product Compliance,STRING,True,,LOW,,"Deutsch (DE), Französisch (FR), Italienisch (IT), Norwegisch (NO), Litauisch (LT)",,,
Sprachen Bedienungs-/Aufbauanleitung,Hinweise,STRING,True,PRODUCT_DETAILS,LOW,,"Deutsch (DE), Englisch (EN), Französisch (FR), Italienisch (IT), Norwegisch (NO)",,,
Abtastrate,Technische Daten,INTEGER,False,PRODUCT_DETAILS,MEDIUM,,,,,
Kabellänge,Anschlüsse,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Netzwerkstandard,Netzwerk- und Verbindungsarten,STRING,False,"NAVIGATION, PRODUCT_DETAILS",LOW,,"Bluetooth, WLAN (Wi-Fi), A2DP Bluetooth, aptX Bluetooth, LAN (Ethernet)",,"WLAN (Wi-Fi), A2DP Bluetooth, Bluetooth, aptX Bluetooth, AVRCP Bluetooth, NFC",
Sprachen am Produkt,Product Compliance,STRING,True,,LOW,,"Deutsch (DE), Englisch (EN), Französisch (FR), Italienisch (IT), Norwegisch (NO)",,,
Anschluss kabelloser Empfänger,Anschlüsse,STRING,False,PRODUCT_DETAILS,LOW,,"USB, Nano-USB",,,
Ausstattung,Allgemein,STRING,True,"NAVIGATION, PRODUCT_DETAILS",MEDIUM,,"Beleuchtung, Programmierbare Tasten, Programmierbare RGB-Beleuchtung, BlueTrack-Technologie, Programmierbare Makros",,"Austauschgewichte, auswechselbare Kabel, Beleuchtung, Programmierbare Makros, Sniper-Taste, Profil-Speicher",
Lieferumfang,Lieferumfang,STRING,True,PRODUCT_DETAILS,LOW,,"Bedienungsanleitung, Batterien, Receiver, Benutzerhandbuch, 1 Batterie AA",,,
Unterstützte Betriebssysteme,Betriebssystem / Software,STRING,True,PRODUCT_DETAILS,LOW,,"Windows 10, Windows 7, Windows 8, Windows 8.1, Windows",,,
Höhe,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,,,,
