name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Breite,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Serie,Serie,STRING,False,,LOW,,,,,
Set-Info,Artikelbezeichnung,STRING,False,TITLE,LOW,,,,,
Set-Typ,Artikelbezeichnung,STRING,False,TITLE,LOW,,"Set, Packung, Spar-Set",,,
Anzahl Teile,Artikelbezeichnung,INTEGER,False,"TITLE, VARIATION_THEME",LOW,,,,,
Besondere Merkmale,Artikelbezeichnung,STRING,False,TITLE,MEDIUM,,"klappbar, klein, aus Edelstahl, 100% Made in Germany, klappbar, groß",,,
Wirkung,Produktdetails,STRING,True,PRODUCT_DETAILS,HIGH,,"formend, modellierend, entwirrend, glättend, entknotend",,,
Länge,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,,,,
Material,Material,STRING,False,"VARIATION_THEME, FILTER, PRODUCT_DETAILS",HIGH,,"Kunstoff, pflanzliche Zellulose, Edelstahl, Ebonit, Kautschuk",,,
Lieferumfang,Hinweise,STRING,True,PRODUCT_DETAILS,LOW,,"1 faltbarer Kamm, 1 Flaschenöffner, 1 Pinzette, 1 Nagelschere, 1 Nagelknipser",,,
Haartypen,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"alle Haartypen, lockiges Haar, normales Haar, kurzes Haar, dünnes Haar",,,
Farbe,Farbe,STRING,False,"VARIATION_THEME, TOPINFO, PRODUCT_DETAILS",HIGH,,"goldfarben, dunkelbraun, silberfarben, bunt, braun",,,
Pflegehinweise,Hinweise,STRING,True,PRODUCT_DETAILS,LOW,,regelmäßige Reinigung empfohlen,,,
Materialeigenschaften,Material,STRING,True,PRODUCT_DETAILS,LOW,,"tierversuchsfrei, rostfrei, glutenfrei, frei von Parabenen, frei von Mineralöl",,,
Grundfarbe,Farbe,STRING,False,FILTER,HIGH,,,"lila, gelb, natur, schwarz, grün, silberfarben, grau, blau, braun, orange, weiß, goldfarben, rot, bunt, rosa",,
Geschlecht,Allgemein,STRING,False,NAVIGATION,HIGH,,,"neutral, männlich, weiblich",,
Zielgruppe,Allgemein,STRING,False,NAVIGATION,HIGH,,,"zielgruppenunabhängig, Babys, Jugendliche, Kinder, Erwachsene",,
