name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Breite,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,,,,
Höhe,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,,,,
Tiefe,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,,,,
Besondere Merkmale,Artikelbezeichnung,STRING,False,TITLE,HIGH,,"Akku/Netz, bis 5,0 cm Felllänge, Akku, mit Gratis Gillette Fusion5 ProGlide Rasierer, mit Längeneinstellrad",,,
Set-Info,Artikelbezeichnung,STRING,False,TITLE,LOW,,"20-teilig, inkl. Aufbewahrungskoffer und Zubehör, 5 in 1, mit Koffer, Trimmaufsatz, Bartkamm",,,
Eingebaute Trimmer,Ausstattung & Funktionen,STRING,False,"NAVIGATION, PRODUCT_DETAILS",LOW,,"Langhaartrimmer, ausklappbarer Langhaarschneider, SmartClick-Präzisionstrimmer",,,
Gewicht,Maßangaben,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Serie Technischer Name,Serie,STRING,False,,LOW,,"Japanese_Steel, ER1611, T881E, E786E, E974E",,,
Set-Typ,Artikelbezeichnung,STRING,False,,LOW,,"Set, Spar-Set",,,
Leistung Akku,Stromversorgung,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Gewicht Batterien / Akkus,Product Compliance,FLOAT,False,,LOW,,,,,
Serie,Serie,STRING,False,,LOW,,"Heritage, Japanese Steel, Graphite Series, T-Series, ER1611",,,
Anzahl Akkus,Stromversorgung,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Spannung Akku,Stromversorgung,STRING,True,PRODUCT_DETAILS,LOW,,"1,2, 3,6, 1, 3,2, 2,4",,,
Dauer Erstaufladung,Stromversorgung,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Relevanz Batteriegesetz,Product Compliance,STRING,False,,LOW,,"Produkt fällt unter das Batteriegesetz, Produkt fällt nicht unter das Batteriegesetz",,,
