name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Oberflächenbehandlung,Farbe & Material,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,"pulverbeschichtet, verzinkt, lackiert, feuerverzinkt",,,
Set-Typ,Produktdetails,STRING,False,TITLE,LOW,,"Set, Kombi-Set, Packung, Komplett-Set, Spar-Set",,,
Serie,Serie,STRING,False,,LOW,,,,,
Besondere Merkmale,Produktdetails,STRING,False,TITLE,LOW,,,,,
Set-Info,Produktdetails,STRING,False,TITLE,LOW,,,,,
Art Lochung,Produktdetails,STRING,True,PRODUCT_DETAILS,HIGH,,"Eurolochung, Schlüssellochung, Quadratlochung",,,
Einsatzbereich,Produktdetails,STRING,True,PRODUCT_DETAILS,HIGH,,"Garage, Werkstatt, Keller, Hobbyraum, Industrie",,,
Set beinhaltet,Produktdetails,STRING,False,PRODUCT_DETAILS,MEDIUM,,"2x 3-tlg. Werkzeuglochwände; 2x 14-tlg. Hakensortiment; 22-tlg. Werkzeughaltersortiment, 1x Schrank mit 1 Tür, Lochwand, Hakensatz, 4er Set Lochblech; 22-tlg. Werkzeughaltersortiment; 22-tlg. Hakensortiment, 3x Lochwände, 22-tlg. Hakensortiment",,,
Hinweis Maßangaben,Maße & Gewicht,STRING,False,PRODUCT_DETAILS,HIGH,,Alle Angaben sind ca.-Maße.,,,
Breite,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,,,,
Gewicht,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,HIGH,,,,,
Lieferumfang,Hinweise,STRING,True,PRODUCT_DETAILS,LOW,,"Haken-Set, Werkzeughalter, Befestigungsmaterial",,,
Material,Farbe & Material,STRING,False,"VARIATION_THEME, FILTER, PRODUCT_DETAILS",HIGH,,"Stahlblech, Holz, Aluminium, Kunststoff, Mitteldichte Faserplatte (MDF)",,,
Farbe,Farbe & Material,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,"grau, rot, schwarz, anthrazit, blau",,,
Höhe,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,,,,
Tiefe,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,,,,
Passend für,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,Ondis24 Hakensortiment,,,
Tiefe Schrank,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Hinweis Lieferumfang,Hinweise,STRING,True,PRODUCT_DETAILS,LOW,,"Halter und Werkzeug sind nicht im Lieferumfang enthalten, Werkzeug nicht im Lieferumfang enthalten",,,
Anzahl Haken,Produktdetails,INTEGER,False,"TITLE, PRODUCT_DETAILS",MEDIUM,,,,,
Anzahl Lochplatten,Produktdetails,INTEGER,False,"TITLE, PRODUCT_DETAILS",MEDIUM,,,,,
Wohnraum,Allgemein,STRING,True,,HIGH,,"Werkstatt, Garten, Garage, Außenbereich",,,
Geschlecht,Produktdetails,STRING,False,NAVIGATION,LOW,,,"neutral, männlich, weiblich",,
Grundfarbe,Farbe & Material,STRING,True,FILTER,HIGH,,,"lila, gelb, natur, schwarz, grün, silberfarben, grau, blau, braun, orange, weiß, goldfarben, rot, bunt, rosa",,
