name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Optik,Optik / Stil,STRING,False,PRODUCT_DETAILS,LOW,,"Motiv, gestreift, uni, kariert, gepunktet",,,
Art Stromversorgung,Stromversorgung,STRING,True,PRODUCT_DETAILS,LOW,,"Batteriebetrieb, Netzanschluss, Solarbetrieb, externes Netzteil, Akku (fest eingebaut)",,,
Höhe aufgeklappt verstellbar bis,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Tiefe aufgeklappt,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Breite aufgeklappt,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Höhe aufgeklappt verstellbar von,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Höhe aufgeklappt,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Tiefe zusammengeklappt,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Höhe zusammengeklappt,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Breite zusammengeklappt,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Anlässe,Allgemein,STRING,True,,LOW,,"Geburt, Ostern, Geburtstag, Valentinstag, Jubiläum",,,
Anzahl Batterien,Stromversorgung,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,"<ul><li>Vibrationsvorrichtung: 1 x LR20 1,5V, </li><li>Spielbügel: 2 x AA 1,5V</li></ul>, </li><li>4 Babybatterien (Schaukelfunktion)</li></ul>, <ul><li>Erforderlich 2 Mignonbatterien (Fernbedienung), </li><li>1 Monobatterie (Vibrationsvorrichtung)",,,
Serie,Serie,STRING,False,,MEDIUM,,"Alpha Bouncer, Hoopla, Dandly, Rocky, Leisure",,,
Materialzusammensetzung,Material,STRING,False,"LEGAL, PRODUCT_DETAILS",LOW,,,,,
Batterie-/Akku-Technologie,Stromversorgung,STRING,False,PRODUCT_DETAILS,LOW,,"1,5-V-Mono (LR20/D), 1,5-V-Baby (LR14/C), 1,5-V-Mignon (LR6/AA), 4,5-V-Flachbatterie (3LR12), 6-V-Flatpack (J)",,,
Breite,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,,,,
Anzahl Batterien / Akkus,Stromversorgung,INTEGER,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Tragkraft (maximal),Produktdetails,INTEGER,False,PRODUCT_DETAILS,HIGH,,,,,
Warnhinweise,Hinweise,STRING,True,"LEGAL, PRODUCT_DETAILS",LOW,,"Es liegen keine Warnhinweise vor, Achtung! Enthält Lithium-Akku. Unbedingt Bedienungsanleitung beachten., Achtung! Nicht geeignet für Kinder unter 3 Jahren. Erstickungsgefahr aufgrund verschluckbarer Kleinteile. Aufbau durch einen Erwachsenen. Nicht in Ohrnähe anwenden. Missbrauch kann zu Gehörschäden führen., Achtung! Nicht in Ohrnähe anwenden. Missbrauch kann zu Gehörschäden führen., Achtung! Bitte lassen Sie Ihr Kind niemals unbeaufsichtigt mit dem Spielbogen zurück. Bitte stellen Sie den Artikel dem Kind nur in vollständig aufgebautem Zustand zur Verfügung",,,
Besondere Merkmale,Artikelbezeichnung,STRING,False,TITLE,MEDIUM,,"mit Wippgestell, mit Sound und Vibrationsfunktion, mit Bewegung und Sound, mit Sound, mit Stromadapter",,,
Ausstattung,Produktdetails,STRING,True,PRODUCT_DETAILS,HIGH,,"</li><li>Spielbogen mit Figuren, </li><li>3-Punkt-Gurtsystem, </li><li>Abwaschbar</li></ul>, <ul><li>Sound, Musik und Lautstärkeregler, </li><li>Timer mit drei Einstellungen: 10, 20 und 30 Minuten",,,
Gewicht,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,MEDIUM,,,,,
Serie Technischer Name,Serie,STRING,False,,MEDIUM,,"15_1_Hauck_Alpha Bouncer, 15_1_babyGO_Dandly, 15_1_Hauck_Rocky, 15_1_Chicco_Balloon, 15_1_Chicco_Hoopla",,,
Material,Material,STRING,False,"VARIATION_THEME, FILTER, PRODUCT_DETAILS",LOW,,"Kunststoff, Metall, Polyester, Polypropylen, Baumwolle",,,
Farbe,Farbe,STRING,False,"VARIATION_THEME, TOPINFO, PRODUCT_DETAILS",HIGH,,"grau, bunt, beige, anthrazit, rosa",,,
Höhe,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,,,,
Tiefe,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,,,,
Lieferumfang,Produktdetails,STRING,True,PRODUCT_DETAILS,MEDIUM,,"Sitzverkleinerer, abnehmbarer Bezug, Wippengestell, Netzteil, Neugeborenenaufsatz",,,
Pflegehinweise,Hinweise,STRING,True,PRODUCT_DETAILS,LOW,,"feucht abwischbar, Bitte beachten Sie die Pflegehinweise gemäß unserem beiliegendem Produkt- und Materialpass., trocken abwischbar",,,
Geschlecht,Allgemein,STRING,False,NAVIGATION,HIGH,,,"neutral, männlich, weiblich",,
Grundfarbe,Farbe,STRING,False,FILTER,HIGH,,,"lila, gelb, natur, schwarz, grün, silberfarben, grau, blau, braun, orange, weiß, goldfarben, rot, bunt, rosa",,
Zielgruppe,Allgemein,STRING,False,NAVIGATION,HIGH,,,"zielgruppenunabhängig, Babys, Jugendliche, Kinder, Erwachsene",,
