name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Farbe,Farbe,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,"grau, blau, türkis, violett, petrol",,,
Anzahl Teile,Produktdetails,STRING,False,VARIATION_THEME,LOW,,"2-teilig, 4-teilig, 5-teilig, 6-teilig, 7-teilig",,,
Besondere Merkmale,Produktdetails,STRING,False,TITLE,HIGH,,"für Hunde und Katzen, Langhaarpflege für kleine Hunde, Langhaarpflege für mittelgroße Katzen, Langhaarpflege für sehr große Hunde, Kurzhaarpflege für große Katzen",,,
Geeignete Felllänge,Produktdetails,STRING,True,PRODUCT_DETAILS,MEDIUM,,"bis 5 cm, ab 5 cm, Kurzhaar, Langhaar",,,
Serie,Serie,STRING,False,,LOW,,,,,
Tierart,Artikeldetails,STRING,True,NAVIGATION,HIGH,,"Hunde, Katzen, Pferde, Zwergkaninchen, Chinchillas",,"Katzen, Hunde",
Material Borsten,Material,STRING,True,"TITLE, PRODUCT_DETAILS",MEDIUM,,"Metall, Gummi, Silikon, Nylon, Keramik",,,
Länge,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Hinweis Maßangaben,Hinweise,STRING,True,PRODUCT_DETAILS,HIGH,,Alle Angaben sind ca.-Maße.,,,
Breite,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Anwendungszweck,Produktdetails,STRING,True,,LOW,,"Pflege, Schuppen, Entklettung, Haarentfernung, Reinigung",,,
Grundfarbe,Farbe,STRING,False,FILTER,HIGH,,,"lila, gelb, natur, schwarz, grün, silberfarben, grau, blau, braun, orange, weiß, goldfarben, rot, bunt, rosa",,
Zielgruppe,Allgemein,STRING,True,NAVIGATION,HIGH,,,"zielgruppenunabhängig, Babys, Jugendliche, Kinder, Erwachsene",,
Geschlecht,Allgemein,STRING,False,NAVIGATION,HIGH,,,"neutral, männlich, weiblich",,
