name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Farbe Packstück 2,Farbe,STRING,False,"VARIATION_THEME, TOPINFO, PRODUCT_DETAILS",LOW,,"weiß, schwarz, marine, blau, gemustert",,,
Farbe Packstück 3,Farbe,STRING,False,"VARIATION_THEME, TOPINFO, PRODUCT_DETAILS",LOW,,"marine, bunt, rosa, geringelt, Rautenmuster",,,
Details Ganzteile,Details,STRING,False,PRODUCT_DETAILS,LOW,,"Figurbetontes Kleid mit Stillfunktion, gemustert und unifarben, Bodys in uni und allover Druck, Raffung an den Teilungsnähten, Saum in modischer Zipfeloptik",,,
Details Unterteile,Details,STRING,False,PRODUCT_DETAILS,LOW,,"In Caprilänge, In kurzer bequemer Form, Geringelte Hose mit Rippbündchen, Kleiner Druck, Mit Pailletten",,,
Filmfigur,Produktdetails,STRING,False,PRODUCT_DETAILS,LOW,,"Winnie Puuh, Micky Mouse, Minnie Mouse, Anna & Elsa, Elsa",,,
Serie,Serie,STRING,False,,LOW,,,,,
Serie Technischer Name,Serie,STRING,False,,LOW,,"adidas Jungs Multi Set, adidas CORE Jungs 2, 512JBPAW3-3448-809092020",,,
Optik,Optik/Stil,STRING,True,PRODUCT_DETAILS,LOW,,"bedruckt, unifarben, gestreift, gemustert, mehrfarbig",,"Rautenmuster, Rhombenmuster, unifarben mit Farbeinsatz, Zopfmuster, unifarben mit Farbeinsätzen, Fischgratmuster, Intarsienmuster, Waffelmuster, meliert, Hahnentrittmuster, Ajourstrickmuster, Glitzermuster, Strukturmuster, Jacquardmuster, Nadelstreifen, Norwegermuster, Glencheckmuster",
Details Oberteile,Details,STRING,False,PRODUCT_DETAILS,LOW,,"Shirt mit kurzen Ärmeln und Saum in modischer Zipfeloptik, Glitzerdetails im Druck, T-Shirt in ausgestellter Form mit abgerundeten Saum, Kurzes Fledermausshirt mit Kontrastdetails und großem Logoprint, Mit Glitzerdruck",,,
Größenhinweis,Maßangaben,STRING,False,PRODUCT_DETAILS,LOW,,"Fällt sehr weit aus, bitte zwei Größen kleiner bestellen., Fällt sehr klein aus, bitte zwei Größen größer bestellen., Fällt weit aus, bitte eine Größe kleiner bestellen., Fällt klein aus,bitte eine Größe größer bestellen., Fällt sehr eng aus, bitte zwei Größen größer bestellen.",,,
Auslieferung,Auslieferung,STRING,False,PRODUCT_DETAILS,LOW,,"liegend, hängend",,,
Anzahl Teile,Artikelbezeichnung,INTEGER,False,"TITLE, VARIATION_THEME, FILTER, NAVIGATION, SEARCH",MEDIUM,,,,"2, 3, 4",
Set-Info,Artikelbezeichnung,STRING,True,TITLE,LOW,,"mit Leggings, mit T-Shirt, mit Krawatte, mit Mütze, 2er-Pack",,,
Film / Serie,Produktdetails,STRING,False,"NAVIGATION, PRODUCT_DETAILS",LOW,,"Paw Patrol, Disney Die Eiskönigin, Disney Winnie The Pooh, Miss Melody, Minnie Mouse",,"Disney Zoomania, Walt Disney Zoomania, Micky Mouse, Walt Disney Vaiana, Disney Princess, Walt Disney Aladdin, Walt Disney Toy Story, Walt Disney Goofy, Walt Disney Die Eiskönigin, Walt Disney Miraculous, Minnie Mouse, Walt Disney Cinderella, Aristocats, Bambi, Walt Disney Rapunzel",
Besondere Merkmale,Details,STRING,False,"TITLE, PRODUCT_DETAILS",HIGH,,"aus Bio-Baumwolle, mit 10 Teilen, 2-teiliges Sonnenschutz-Set, mit Stretch, Jogginghose und Sweatshirt",,,
Herstellertechnologien,Material,STRING,True,"FILTER, NAVIGATION, SEARCH, PRODUCT_DETAILS",LOW,,"AEROREADY, EXTRA-LONG SYSTEM ZIP, windCELL, NANUK DYNAMIC PIQUÉ, TEXAPORE TWILL HEATHER 2L",,"AEROREADY, DOWN, SNAP-IN-SYSTEM, climacool®, EXTRA-LONG SYSTEM ZIP, windCELL, RAIN.RDY, ALTAI FLEECE MEDIUM, Tecnopile®, NANUK 200, MICROGUARD MAXLOFT, Fubu tex, TECNOPILE®, Dri-FIT, MICROGUARD SILVER, SOFT SHELL STRETCH, PFC FREE, DOWNFIBER, TEXAPORE Stretch, SNUGGLE UP, HIGH QUALITY DOWN, STORMLOCK, UPF Protection 30, WIND.RDY, TEXAPORE 4x4, Vent Pro System, COLD.RDY, MICROGUARD MAXLOFT Q.M.C., Kids/Youth System Zip, UV SHIELD, climaproof®, PlayWarm, powerCELL, climalite® Cotton, ALTAI FLEECE SUPER WARM, ColdGear®, 3-in-1 SYSTEM REGULAR, ARMATECH PLUS, VENTBREAK, TEXAPORE O2, 3-in-1 SYSTEM SHORT, FIBERCLOUD, Stormlock Hyproof, bluesign®, S. CAFÉ®, UPF Protection 15, FAIR WEAR FOUNDATION, THINSULATE, climachill™, coolCELL, FUNCTION 65, NANUK 100, ALTAI FLEECE MICRO, NANUK 300, dryCELL, HyVent®, Regular Zip for System Jackets, Polartec®, ZipIn!, NANUK 150, VENTLOFT, WINDSTOPPER®, QuickDry, TEXAPORE, UPF Protection 50, UV-PROTECTION, PlayIce, climalite®, PlayShield, ACS TIGHT, S-FRESH, climaheat™, HEAT.RDY, NANUK DYNAMIC, TECNOWOOL, Allseasongear®, Q.M.C., GORE-TEX®, SUPPLEX®, techfit™, ACS, Short Zip for System Jackets, Stormlock Active, DRYNETIC, warmCELL, PRIMALOFT® BLACK ECO, climalite®+, climawarm®, VENTURI",
Ausschnittdetails,Passform/Schnitt,STRING,True,"NAVIGATION, PRODUCT_DETAILS",LOW,,"mit Stillmöglichkeit, Rippbündchen, mit Innerbra, gefüttertes Dekolleté, drapiert",,mit Stillmöglichkeit,
Ausgabegröße,Größentext,STRING,False,VARIATION_THEME,HIGH,,"86-92, 80-86, 74-80, 62-68, 68-74",,,
Materialzusammensetzung,Material,STRING,True,"LEGAL, PRODUCT_DETAILS",HIGH,,"100% Baumwolle, 100 % Baumwolle, Obermaterial: 100% Baumwolle. Unterteil: 95% Baumwolle, 5% Elasthan, Obermaterial: 100% Baumwolle (Bio-Baumwolle), 95% Baumwolle, 5% Elasthan",,,
Größensystem,Größentext,STRING,False,,LOW,,EU-Größen,,,
Materialart,Material,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,"Jersey, Interlock, Strick, Nicki, Single Jersey",,,
Farbe,Farbe,STRING,False,"VARIATION_THEME, TOPINFO, PRODUCT_DETAILS",HIGH,,"weiß, rosa, blau, grau, pink",,,
Set-Typ,Artikelbezeichnung,STRING,False,TITLE,MEDIUM,,"Set, Packung, Spar-Set",,,
Größentyp,Größentext,STRING,False,,MEDIUM,,Normalgrößen,,,
Material,Material,STRING,False,"VARIATION_THEME, FILTER, NAVIGATION, SEARCH",HIGH,,"Baumwolle, Baumwollmischung, Materialmix, Polyester, Kunstfaser",,"Daune, Baumwolle, Elasthan, Baumwollmischung",
Stil,Optik/Stil,STRING,False,"FILTER, NAVIGATION, SEARCH, PRODUCT_DETAILS",LOW,,"casual, klassisch, Basic, sportlich, modisch",,"sportlich, elegant",
Anlässe,Allgemein,STRING,True,NAVIGATION,LOW,,"Basic, Geburt, Sommermode, Frühlingsmode, Festtagsmode",,"Arbeitsmode, Basic, Festtagsmode, Wintermode, Trachtenmode, Fanmode, Herbstmode, Strandmode, Geburt, Hochzeitsmode, Sommermode, Casualmode, Businessmode, Frühlingsmode",
Größentext,Größensystem,STRING,True,,HIGH,,"62 (EU), 68 (EU), 80 (EU), 74 (EU), 86 (EU)",,,
Pflegehinweise,Material,STRING,False,PRODUCT_DETAILS,HIGH,,"Maschinenwäsche, Handwäsche, Schonwäsche, Reinigung, Lederreinigung",,,
Materialeigenschaften,Material,STRING,True,"FILTER, NAVIGATION, SEARCH, PRODUCT_DETAILS",LOW,,"elastisch, pflegeleicht, atmungsaktiv, schnell trocknend, Lycra",,"schnell trocknend, wärmend, elastisch, wasserabweisend, wärmeisolierend, kühlend, wasserdicht, antibakteriell, windabweisend, winddicht, atmungsaktiv",
Normalgrößen,Größensystem,INTEGER,True,FILTER,LOW,,,"44, 66, 34, 56, 78, 46, 68, 36, 58, 48, 38, 70, 60, 50, 72, 40, 62, 30, 52, 74, 42, 64, 32, 54",,
Geschlecht,Allgemein,STRING,False,NAVIGATION,HIGH,,,"neutral, männlich, weiblich",,
Schuhgröße EU,Größensystem,INTEGER,True,FILTER,LOW,,,"44, 45, 46, 47, 48, 49, 29,5, 44,5, 46,5, 48,5, 27,5, 25,5, 50, 51, 23,5, 40,5, 52, 53, 21,5, 42,5, 16, 17, 19,5, 18, 19, 30,5, 38,5, 17,5, 36,5, 34,5, 51,5, 20, 21, 32,5, 22, 23, 24, 25, 26, 27, 28, 29, 20,5, 43,5, 45,5, 47,5, 49,5, 28,5, 26,5, 24,5, 30, 22,5, 31, 41,5, 32, 33, 34, 35, 36, 37, 38, 39, 18,5, 31,5, 37,5, 39,5, 16,5, 35,5, 40, 50,5, 41, 33,5, 42, 52,5, 43",,
Hutgrößen,Größensystem,INTEGER,True,,LOW,,,"55, 45, 56, 46, 57, 47, 58, 48, 59, 49, 60, 50, 61, 51, 62, 52, 63, 53, 64, 54, 65",,
Grundfarbe,Farbe,STRING,True,FILTER,HIGH,,,"lila, gelb, natur, schwarz, grün, silberfarben, grau, blau, braun, orange, weiß, goldfarben, rot, bunt, rosa",,
