name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Set-Info,Produktdetails,STRING,False,TITLE,LOW,,,,,
Set-Typ,Produktdetails,STRING,False,TITLE,LOW,,"Set, Packung, Spar-Set",,,
Besondere Merkmale,Produktdetails,STRING,False,TITLE,HIGH,,"je 20 l, 8,8 l, 40 l, 20 l, 26,4 l",,,
Ausführung,Produktdetails,STRING,False,"TITLE, VARIATION_THEME, PRODUCT_DETAILS",LOW,,"Bodenverbesserer, Bio-Qualität, Drainagematerial",,,
Anwendungszeitraum,Produktdetails,STRING,True,PRODUCT_DETAILS,MEDIUM,,"ganzjährig, Juni, Juli, April, August",,,
Inhalt in Liter,Produktdetails,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,,,,
Art Dünger,Produktdetails,STRING,False,"TITLE, PRODUCT_DETAILS",LOW,,"Premiumdünger, Langzeitdünger, Biodünger",,,
Eigenschaften,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"anwendungsfertig, torfreduziert, düngerfrei, torffrei",,,
Geeignet für,Produktdetails,STRING,True,PRODUCT_DETAILS,MEDIUM,,"Terrarien, Kübelpflanzen, Balkonpflanzen, Moorbeetpflanzen, Komposter",,,
Anzahl Teile,Produktdetails,INTEGER,False,"TITLE, VARIATION_THEME",LOW,,,,,
Serie,Serie,STRING,False,,LOW,,"NeudoHum, EX Outback Red Stone Desert, Radivit, EX Bahariya Black Stone Desert, EX Sonoran Ocher Stone Desert",,,
Inhalt in Kilogramm,Produktdetails,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Artikelhinweise,Hinweise,STRING,True,PRODUCT_DETAILS,HIGH,,Alle Angaben sind ca.-Angaben,,,
Grundfarbe,Farbe & Material,STRING,False,FILTER,HIGH,,,"lila, gelb, natur, schwarz, grün, silberfarben, grau, blau, braun, orange, weiß, goldfarben, rot, bunt, rosa",,
Geschlecht,Allgemein,STRING,False,NAVIGATION,HIGH,,,"neutral, männlich, weiblich",,
