name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Anzahl Batterien,Stromversorgung,INTEGER,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Länge,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Set-Typ,Artikelbezeichnung,STRING,False,TITLE,LOW,,"Set, Packung, Spar-Set",,,
Batterie-/Akku-Technologie,Stromversorgung,STRING,False,PRODUCT_DETAILS,LOW,,"1,5-V-Micro (LR03/AAA), 1,5-V-Mignon (LR6/AA), 1,2-V-Mignon (HR6/AA), 4,5-V-Flachbatterie (3LR12), 6-V-Flatpack (J)",,,
CE-Kennzeichnung am Produkt,Product Compliance,STRING,False,,LOW,,"Produkt verfügt über eine CE-Kennzeichnung, Produkt verfügt nicht über eine CE-Kennzeichnung",,,
Lieferzustand Batterien / Akkus,Hinweise,STRING,False,PRODUCT_DETAILS,LOW,,"Keine Batterien beigelegt, Batterien im Produkt eingebaut, Akkus im Produkt eingebaut, Batterie im Produkt eingebaut, Akku im Produkt eingebaut",,,
Modellreihe,Produktdetails,STRING,False,,LOW,,"KidiSuperStar, VTech kidisecrets, Mega Bloks, Barbie Estate, Lego Elves",,,
Serie,Serie,STRING,False,,LOW,,"Kidi Super Star, KidiDreams",,,
Serie Technischer Name,Serie,STRING,False,,LOW,,"15_1_Vtech Kidi Super Star, 15_1_Vtech KidiDreams",,,
Set-Info,Artikelbezeichnung,STRING,False,,LOW,,"Trolls 2 Mikrofon, Baby-Shark Design Mikrofon",,,
Gewicht,Maßangaben,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Material,Material,STRING,False,"VARIATION_THEME, FILTER, PRODUCT_DETAILS",MEDIUM,,"Kunststoff, Metall, Eisen",,,
Typ Netzstecker,Stromversorgung,STRING,False,PRODUCT_DETAILS,LOW,,"kein Netzanschluss vorhanden, Schutzkontaktstecker (Typ F-CEE 7/4), Konturenstecker (Typ C-CEE 7/17), Euroflachstecker (Typ C-CEE 7/16), Schutzkontaktstecker (Typ EF-CEE 7/7)",,,
Frequenz minimal,Technische Daten,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Frequenz maximal,Technische Daten,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Breite,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Lieferumfang,Produktdetails,STRING,True,PRODUCT_DETAILS,MEDIUM,,"USB-Kabel, Bedienungsanleitung, Mikrofon, verstellbares Stativ, 3/8"" auf 5/8"" Adapter",,,
Modellbezeichnung,Produktdetails,STRING,False,PRODUCT_DETAILS,LOW,,"YETI, Yeti X World of Warcraft® Edition, Yeticaster, Yeti Pro, Yeti X",,,
Farbe,Farbe,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,"schwarz, blau, silberfarben, weiß, bunt",,,
Höhe,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Tiefe,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Anzahl Teile,Artikelbezeichnung,INTEGER,False,"TITLE, VARIATION_THEME",LOW,,,,,
Schalldruck maximal,Technische Daten,STRING,False,PRODUCT_DETAILS,LOW,,"120, 122, -55",,,
Sprachen CE-Konformitätserklärung,Product Compliance,STRING,True,,LOW,,"Deutsch (DE), Französisch (FR), Italienisch (IT), Norwegisch (NO), Litauisch (LT)",,,
Warnhinweise,Hinweise,STRING,True,PRODUCT_DETAILS,LOW,,"Achtung! Nicht für Kinder unter 3 Jahren geeignet, Achtung! Nicht für Kinder unter 3 Jahren geeignet<ul><li>Enthält verschluckbare Teile und Kleinteile sowie eine längere Schnur</li><li>Erstickungsgefahr und Strangulationsgefahr</li></ul>",,,
Sprachen Bedienungs-/Aufbauanleitung,Product Compliance,STRING,True,,LOW,,"Deutsch (DE), Französisch (FR), Italienisch (IT), Norwegisch (NO), Litauisch (LT)",,,
Sprachen Warnhinweise,Product Compliance,STRING,True,,LOW,,"Deutsch (DE), Französisch (FR), Italienisch (IT), Norwegisch (NO), Litauisch (LT)",,,
Sprachen am Produkt,Product Compliance,STRING,True,,LOW,,"Deutsch (DE), Französisch (FR), Italienisch (IT), Norwegisch (NO), Litauisch (LT)",,,
