name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Serie,Serie,STRING,False,,LOW,,,,,
Set-Info,Produktdetails,STRING,False,,LOW,,,,,
Set-Typ,Produktdetails,STRING,False,,LOW,,"Set, Packung, Spar-Set",,,
Gewicht,Maße & Gewicht,INTEGER,False,PRODUCT_DETAILS,MEDIUM,,,,,
Art Stromversorgung,Stromversorgung,STRING,False,PRODUCT_DETAILS,LOW,,"externes Netzteil, USB-Anschluss, Solarbetrieb, Receiver-Ausgang, Akku (fest eingebaut)",,,
Lieferumfang,Allgemein,STRING,True,PRODUCT_DETAILS,LOW,,"Montageanleitung, Montagematerial, Betriebsanleitung, Fensterhalterung, Wandhalterung",,,
Kabellänge,Allgemein,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Verstärkung,Technische Daten,INTEGER,False,"TITLE, PRODUCT_DETAILS",LOW,,,,,
Länge,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,,,,
Empfang,Technische Daten,STRING,True,"TITLE, NAVIGATION, PRODUCT_DETAILS",HIGH,,"DVB-T2, DVB-S, DVB-S2, LTE, DAB",,"DVB-S, DVB-T, DAB, DVB-S2, DAB+, DVB-T HD, DVB-T2",
Breite,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,,,,
Tiefe,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,,,,
Besondere Merkmale,Produktdetails,STRING,False,TITLE,LOW,,"DAB+ Empfänger für Android Autoradios, 1200 Mbit WLAN PCIe Netzwerkkarte 2,4 Ghz und 5 Ghz, 3000 Mbit WLAN PCIe Netzwerkkarte 2,4 Ghz und 5 Ghz",,,
Einsatzort,Produktdetails,STRING,False,"TITLE, PRODUCT_DETAILS",LOW,,"Außenbereich, Innenbereich",,,
Material,Produktdetails,STRING,False,"VARIATION_THEME, FILTER, PRODUCT_DETAILS",MEDIUM,,"Kunststoff, Metall, Fiberglas, Aluminium",,,
Farbe,Farbe,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,"weiß, schwarz, silberfarben, hellgrau, blau",,,
Frequenzbereich,Technische Daten,STRING,True,PRODUCT_DETAILS,LOW,,174 - 240,,,
Typ Anschluss,Technische Daten,STRING,True,PRODUCT_DETAILS,LOW,,"SMA, F-Stecker, koaxial, FME (f)",,,
Grundfarbe,Farbe,STRING,False,FILTER,HIGH,,,"lila, gelb, natur, schwarz, grün, silberfarben, grau, blau, braun, orange, weiß, goldfarben, rot, bunt, rosa",,
Zielgruppe,Produktdetails,STRING,False,NAVIGATION,MEDIUM,,,"zielgruppenunabhängig, Babys, Jugendliche, Kinder, Erwachsene",,
Geschlecht,Allgemein,STRING,False,NAVIGATION,MEDIUM,,,"neutral, männlich, weiblich",,
