name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Anzahl Teile,Artikelbezeichnung,INTEGER,False,"TITLE, VARIATION_THEME",LOW,,,,,
Material,Material,STRING,False,"VARIATION_THEME, FILTER, PRODUCT_DETAILS",MEDIUM,,"Sisal, Holz, Pappe, Stahl, Fleece",,,
Breite,Maßangaben,FLOAT,False,"VARIATION_THEME, TOPINFO, PRODUCT_DETAILS",LOW,,,,,
Durchmesser,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Höhe,Maßangaben,FLOAT,False,"VARIATION_THEME, TOPINFO, PRODUCT_DETAILS",LOW,,,,,
Länge,Maßangaben,FLOAT,False,"VARIATION_THEME, TOPINFO, PRODUCT_DETAILS",LOW,,,,,
Set-Info,Produktdetails,STRING,False,TITLE,LOW,,,,,
Set-Typ,Produktdetails,STRING,False,TITLE,LOW,,"Set, Packung, Spar-Set",,,
Anwendungszweck,Produktdetails,STRING,True,,LOW,,"Erziehung, Krallenpflege, Training, Beschäftigung, Spiel",,,
Gewicht,Maßangaben,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Hinweis Maßangaben,Maßangaben,STRING,False,PRODUCT_DETAILS,LOW,,Alle Angaben sind ca.-Maße.,,,
Serie,Serie,STRING,False,,LOW,,Möbelschoner,,,
Besondere Merkmale,Artikelbezeichnung,STRING,False,TITLE,HIGH,,"Katzen Kratzmatte Kratzschutz Sofa - Sisal Kratzteppich für Katze - Sessel Couch Katzenkratzmatte - rechte Seite, Katzen Kratzmatte Kratzschutz Sofa - Sisal Kratzteppich für Katze - Sessel Couch Katzenkratzmatte - linke Seite, mit Feder Spielzeug - Kratzmatte mit Katzenspielzeug austauschbar - Kratz Pappe Katzenbrett für die Krallen Deiner Katze, für Boden oder Wand - multifunktionale Kratzmatte für Katzen - Kratzschutz Kratzplatte aus Sisalgewebe, BxH: 30x60 cm",,,
Farbe,Produktdetails,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,"braun, beige, weiß, natur, hellbraun",,,
Tierart,Produktdetails,STRING,True,,HIGH,,Katzen,,,
Lieferumfang,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"Montagematerial, Katzenminze",,,
Art Montage,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"an der Wand, liegend, in der Ecke, auf der Fensterbank, stehend",,,
Grundfarbe,Farbe,STRING,True,FILTER,HIGH,,,"lila, gelb, natur, schwarz, grün, silberfarben, grau, blau, braun, orange, weiß, goldfarben, rot, bunt, rosa",,
Geschlecht,Allgemein,STRING,False,NAVIGATION,LOW,,,"neutral, männlich, weiblich",,
Zielgruppe,Allgemein,STRING,False,NAVIGATION,LOW,,,"zielgruppenunabhängig, Babys, Jugendliche, Kinder, Erwachsene",,
