name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Warnhinweise,Hinweise,STRING,True,PRODUCT_DETAILS,LOW,,"Bei Medikamenteneinnahme sollten Sie zuvor Ihren Arzt befragen., WARNUNG Lassen Sie ihr Kind nie unbeaufsichtigt., Achtung. Benutzung unter unmittelbarer Aufsicht von Erwachsenen., Dieses Produkt ist für ein Kind geeignet,das nicht selbstständig sitzen,sich herum-drehen und sich nicht auf seine Hände oder Knie hochstemmen kann. Maximales Gewicht des Kindes: 9 kg., Nicht aufgeblasene Ballons sind von Kindern fernzuhalten. Geplatzte Ballons sind unverzüglich zu entfernen.",,,
Einzelelemente pro Paket,Maße & Gewicht,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Anzahl Muster,Produktdetails,STRING,False,PRODUCT_DETAILS,LOW,,"1, 11, 12, 2, 3",,,
Fläche Gesamt,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Set-Info,Produktdetails,STRING,False,TITLE,LOW,,"6-tlg., 5x16, Muster",,,
Optik,Farbe & Material,STRING,True,PRODUCT_DETAILS,LOW,,"Schiefer, 3D-Effekt, Sandstein, Holzstruktur, Naturstein",,,
Fläche Einzelelement,Maße & Gewicht,FLOAT,False,"TITLE, PRODUCT_DETAILS",MEDIUM,,,,,
Sprachen Bedienungs-/Aufbauanleitung,Hinweise,STRING,True,PRODUCT_DETAILS,LOW,,"Französisch (FR), Englisch (EN), Deutsch (DE), Italienisch (IT), Norwegisch (NO)",,,
Glanzgrad,Farbe & Material,STRING,True,PRODUCT_DETAILS,LOW,,"matt, glänzend, hochglanz, seidenmatt, seidenglänzend",,,
Eigenschaften,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"frostsicher, wärmeisolierend, energiesparend, schallisolierend, hitzebeständig",,,
Serie Technischer Name,Serie,STRING,False,,MEDIUM,,Slate Lite,,,
Herstellerdekorbezeichnung,Farbe & Material,STRING,False,PRODUCT_DETAILS,LOW,,Black Pearl,,,
Serie,Serie,STRING,False,,MEDIUM,,"Slate Lite, Ecostone, Translucent, Soffit, Deep Space",,,
Einsatzbereich,Produktdetails,STRING,True,PRODUCT_DETAILS,HIGH,,"Innen und Außen, Innenbereich, Außenbereich, Bad, Innen",,,
Länge Einzelelement,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,HIGH,,,,,
Hinweis Maßangaben,Maße & Gewicht,STRING,False,PRODUCT_DETAILS,MEDIUM,,Alle Angaben sind ca.-Maße.,,,
Materialstärke,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,MEDIUM,,,,,
Gewicht Einzelelement,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,MEDIUM,,,,,
Holzart,Farbe & Material,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,"Albasia, Eiche, Fichte, Zirbe, Buche",,,
Art Montage,Lieferung & Montage,STRING,True,PRODUCT_DETAILS,MEDIUM,,"geklebt, Wandmontage, selbstklebend",,,
Geschlecht,Allgemein,STRING,False,NAVIGATION,HIGH,,,"neutral, männlich, weiblich",,
Breite Einzelelement,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,HIGH,,,,,
Besondere Merkmale,Produktdetails,STRING,False,TITLE,HIGH,,"aus Echtstein, aus Naturstein, in Putzoptik, Klinkerstruktur, Für den Feuchtraumbereich geeignet",,,
Ausstattung,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"Klickverbindungen, Natursteindekor, Fiberglasträger",,,
Oberflächenbehandlung,Farbe & Material,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,"naturbelassen, lackiert, geölt, angeraut, bedruckt",,,
Set-Typ,Produktdetails,STRING,False,TITLE,LOW,,"Set, Spar-Set, Packung, Komplett-Set",,,
Lieferumfang,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"10 Paneele = 8,1 m², 24 Stück, 2 Lfm, 13 Paneele = 0,98 m², 4 Stück = 2,7 m², 5 Paneele = 3,25 m²",,,
Material,Farbe & Material,STRING,False,"VARIATION_THEME, FILTER, PRODUCT_DETAILS",HIGH,,"Stein, Kunststoff, glasfaserverstärkter Kunststoff, Textil, Polystyrol",,,
Grundfarbe,Farbe & Material,STRING,True,FILTER,HIGH,,,"lila, gelb, natur, schwarz, grün, silberfarben, grau, blau, braun, orange, weiß, goldfarben, rot, bunt, rosa",,
Farbe,Farbe & Material,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,"grau, weiß, natur, schwarz, rot",,,
Zielgruppe,Allgemein,STRING,False,NAVIGATION,HIGH,,,"zielgruppenunabhängig, Babys, Jugendliche, Kinder, Erwachsene",,
Pflegehinweis,Hinweise,STRING,False,PRODUCT_DETAILS,LOW,,"Normalerweise reicht ein Staubtuch, kann man auch einen Staubsauger verwenden., Mit Staubtuch oder Staubsauger zu reinigen, Die Oberfläche kann leicht gereinigt werden, Normalerweise reicht ein Staubtuch, man kann auch einen Staubsauger verwenden., abwischbar",,,
Anzahl Teile,Produktdetails,INTEGER,False,"TITLE, VARIATION_THEME",MEDIUM,,,,,
