name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Höhe,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,,,,
Tiefe,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,,,,
Durchmesser,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Kabellänge,Technische Daten,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Tassenanzahl,Handhabung & Komfort,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,"8, 11, 12, 13, 14",,,
Besondere Merkmale,Artikelbezeichnung,STRING,False,TITLE,LOW,,"Design-Teeautomat, 1,7 L, digitale Temperaturanzeige, wählbare Brühtemperatur, 3-in-1: Teekocher, Kaffeekocher, Wasserkocher, mit Startzeitvorwahl, Temperaturstufen von 40°C – 100°C in 5°C-Schritten wählbar",,,
Weitere Vorteile,Allgemein,STRING,True,PRODUCT_DETAILS,HIGH,,"WASSERKOCHER - Der Tea Maker erhitzt auch Wasser für andere Heißgetränke., Hochwertige Glaskanne, TEESTÄRKE - Auch die Stärke des Tees kann von mild bis stark eingestellt werden., Einfache Handhabung: Der One-touch-Magnet-Verschluss ermöglicht Ihnen eine einfache Entnahme des Teesiebes., Variable Ziehzeit: Setzen Sie den Timer von 1 bis 5 Minuten für Ihren individuellen Teegeschmack. Der Timer lässt es Sie wissen wann der Teekorb entnommen werden kann.",,,
Ausstattung,Ausstattung,STRING,True,PRODUCT_DETAILS,MEDIUM,,"Ein-/Ausschalter, Teesieb, Wassertemperaturanzeige, Wasserstandsanzeige, separater Gerätesockel",,,
Displaytechnologie,Handhabung & Komfort,STRING,False,PRODUCT_DETAILS,MEDIUM,,"LCD-Display, LED-Display, Plasma-Display, TFT-Display",,,
Material Gehäuse,Farbe & Material,STRING,True,PRODUCT_DETAILS,MEDIUM,,"Glas, Edelstahl, Kunststoff, Sicherheitsglas, Schott-Duran®-Glas",,,
Schutzfunktionen,Programme & Funktionen,STRING,True,PRODUCT_DETAILS,MEDIUM,,"Abschaltautomatik, Überhitzungsschutz, Trockengehschutz, automatische Abschaltung bei Erreichen des Siedepunktes, automatische Abschaltung bei geöffnetem Deckel",,,
Sprachen Bedienungs-/Aufbauanleitung,Wissenswertes,STRING,True,PRODUCT_DETAILS,MEDIUM,,"Englisch (EN), Deutsch (DE), Französisch (FR), Italienisch (IT), Spanisch (ES)",,,
Temperaturvorwahl,Technische Daten,INTEGER,True,PRODUCT_DETAILS,MEDIUM,,,,,
