name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Serie,Serie,STRING,False,,LOW,,"Cook@Home, KÜCHENminis",,,
Absicherung,Technische Daten,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Sprachen Warnhinweise,Product Compliance,STRING,True,,LOW,,"Deutsch (DE), Englisch (EN), Französisch (FR), Italienisch (IT), Norwegisch (NO)",,,
Durchmesser Kocheinsatz,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Spannung,Technische Daten,STRING,False,PRODUCT_DETAILS,LOW,,"220-240, 110, 230",,,
Zubereitungsmöglichkeiten,Programme & Funktionen,STRING,True,PRODUCT_DETAILS,LOW,,"Reis, Suppen, Quinoa, Gemüse, brauner Reis",,,
Besondere Merkmale,Artikelbezeichnung,STRING,False,TITLE,MEDIUM,,"Schnellkochtopf und Schongarer aus Edelstahl, Dampfdruck-, Schnellkochtopf aus Edelstahl, 1,2 Liter Reis Kocher - 500 Watt 220V - Warmhaltefunktion - mit Löffel Dämpfeinsatz Messbecher - für bis zu 6 Personen, Gastroreiskocker für bis zu 35 Personen, gebürsteter Edelstahl",,,
Schutzfunktionen,Programme & Funktionen,STRING,True,PRODUCT_DETAILS,LOW,,"Abschaltautomatik, Sicherheitsverriegelung am Deckel, Überhitzungsschutz, Trockengehschutz, Kindersicherung",,,
Eigenschaften Oberfläche,Handhabung & Komfort,STRING,True,PRODUCT_DETAILS,LOW,,"Cool-Touch-Oberfläche, doppelwandig, gebürstet, wärmeisolierend, einwandig",,,
Kabellänge,Technische Daten,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Fassungsvermögen,Verarbeitungsmengen,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,,,,
Displaytechnologie,Handhabung & Komfort,STRING,False,PRODUCT_DETAILS,LOW,,"LED-Display, LCD-Display, TFT-Farbdisplay",,,
Durchmesser,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Höhe Kocheinsatz,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Frequenz,Technische Daten,STRING,False,PRODUCT_DETAILS,LOW,,"50, 60, 50/60",,,
Zeitfunktionen,Programme & Funktionen,STRING,True,PRODUCT_DETAILS,LOW,,"Timer-Funktion, Verzögerungstimer, automatische Abschaltung nach Garzeitende, Garzeiteinstellung, digitaler Timer mit programmierbarem Start",,,
Eigenschaften Deckel,Handhabung & Komfort,STRING,True,PRODUCT_DETAILS,LOW,,"Dampfventil, abnehmbar, verriegelbar, transparent, Deckel mit Scharnier",,,
Breite,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,,,,
Weitere Vorteile,Allgemein,STRING,True,PRODUCT_DETAILS,MEDIUM,,"Alle Einzelteile sind spülmaschinenfest., Durch die Antihaftbeschichtung des Kochbehälters sind sie auch sehr schnell mit der Reinigung fertig und können sich um das wesentliche kümmern. Der Behälter ist zur optimalen Reinigung herausnehmbar., Gesunde Küche: Auch Gemüse kann schonend zubereitet und gegart werden um all die guten Vitamine zu erhalten. Die Grundlage für eine moderne und gesunde Ernährung wie sie unseren heutigen Bedürfnissen entspricht., 2-in-1: Nicht nur Reiskocher, sonder auch Dampfgarer. Mit dem Cuisinart Reiskocher können ganz einfach Fleisch & Fisch zubereitet werden ohne zusätzliches Fett zuführen zu müssen. Verwende den Aufsatz, um kleinere Mengen an Fleisch und Fisch dampfzugaren, während dein Reis kocht., Das Edelstahlgehäuse des Reiskochers unterstreicht seine Hochwertigkeit und fügt sich damit elegant in jede Küche ein.",,,
Gewicht,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,MEDIUM,,,,,
Verarbeitungsmenge Reis,Verarbeitungsmengen,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Art Bedienung,Handhabung & Komfort,STRING,True,PRODUCT_DETAILS,LOW,,"Kippschalter, Drucktasten, Touch-Bedienung, Sensortasten, Drehregler",,,
Sprachen CE-Konformitätserklärung,Product Compliance,STRING,True,,LOW,,"Deutsch (DE), Französisch (FR), Italienisch (IT), Norwegisch (NO), Litauisch (LT)",,,
Sprachen am Produkt,Product Compliance,STRING,True,,LOW,,"Deutsch (DE), Englisch (EN), Französisch (FR), Italienisch (IT), Norwegisch (NO)",,,
Eigenschaften Griffe,Handhabung & Komfort,STRING,True,PRODUCT_DETAILS,LOW,,"wärmeisolierend, Griffmulden, abklappbar",,,
Produktkennzeichnungen,Product Compliance,STRING,True,,LOW,,"Seriennummer, Kennnummer der Partie, Rahmennummer, Typennummer, MHD",,,
Pflegehinweise,Reinigung & Pflege,STRING,True,PRODUCT_DETAILS,LOW,,"teilweise spülmaschinengeeignet, nur Zubehör spülmaschinengeeignet, nicht spülmaschinengeeignet, spülmaschinengeeignet",,,
Material Kocheinsatz,Farbe & Material,STRING,True,PRODUCT_DETAILS,LOW,,"Edelstahl, Metall, Kunststoff, Cromagan®-Edelstahl",,,
Funktionen,Programme & Funktionen,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,"Warmhaltefunktion, Dampfgarfunktion, Kochfunktion, automatischer Wechsel in Warmhaltefunktion, wenn der Reis gar ist, Timer-Funktion",,,
Sprachen Bedienungs-/Aufbauanleitung,Wissenswertes,STRING,True,PRODUCT_DETAILS,MEDIUM,,"Deutsch (DE), Englisch (EN), Französisch (FR), Niederländisch (NL), Italienisch (IT)",,,
Kabelaufbewahrung,Handhabung & Komfort,STRING,False,PRODUCT_DETAILS,LOW,,"Kabel abnehmbar, Kabelstaufach, Kabelaufwicklung, Kabelaufrollautomatik",,,
Material Deckel,Farbe & Material,STRING,True,PRODUCT_DETAILS,MEDIUM,,"Glas, Kunststoff, Edelstahl",,,
Materialeigenschaften,Farbe & Material,STRING,True,PRODUCT_DETAILS,LOW,,"antihaftbeschichtet, bruchsicher, kratzfest, rostfrei",,,
