name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Materialeigenschaften,Material,STRING,True,PRODUCT_DETAILS,MEDIUM,,"abwaschbar, frei von BPA und Weichmachern, robust",,,
Gewicht Badesitz,Gewicht,FLOAT,False,PRODUCT_DETAILS,MEDIUM,,,,,
Serie,Serie,STRING,False,,LOW,,"Moby, Cotoons",,,
Tiefe Badesitz,Maßangaben,FLOAT,False,PRODUCT_DETAILS,HIGH,,,,,
Breite Windeleimer,Maßangaben,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Ausstattung,Produktdetails,STRING,True,PRODUCT_DETAILS,HIGH,,"Passender Wildeleimer mit ergonomischem Tragegriff, </li><li>Hoher Stopper, um das Abrutschen zu verhindern</li></ul>, Schwanzflosse zur Aufhängung, Perforationen für schnellen Wasserablauf, Ganzflächig verteilte Saugnäpfe",,,
Tiefe Windeleimer,Maßangaben,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Gewicht Windeleimer,Gewicht,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Serie Technischer Name,Serie,STRING,False,,MEDIUM,,"15_1_babyjem_Badesitz soft, 15_1_Baby_Micky Maus, 15_1_Baby_Winnie Puuh, 15_1_Skip Moby blau, 15_1_Skip Moby grau",,,
Lieferumfang,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"Badesitz, Badematte, Windeleimer, Schaufelrad, Saugnäpfe",,,
Farbe,Produktdetails,STRING,False,"VARIATION_THEME, TOPINFO, PRODUCT_DETAILS",HIGH,,"weiß, grün, grau, blau, hellblau",,,
Höhe Badesitz,Maßangaben,FLOAT,False,PRODUCT_DETAILS,HIGH,,,,,
Höhe Windeleimer,Maßangaben,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Eigenschaften Badesitz,Produktdetails,STRING,True,PRODUCT_DETAILS,MEDIUM,,"rutschfeste Füße, ergonomisch geformt",,,
Breite Badesitz,Maßangaben,FLOAT,False,PRODUCT_DETAILS,HIGH,,,,,
Belastbarkeit Badesitz,Gewicht,FLOAT,False,PRODUCT_DETAILS,MEDIUM,,,,,
Warnhinweise,Hinweise,STRING,True,"LEGAL, PRODUCT_DETAILS",LOW,,"Es liegen keine Warnhinweise vor, Achtung! Enthält Lithium-Akku. Unbedingt Bedienungsanleitung beachten., Achtung! Nicht geeignet für Kinder unter 3 Jahren. Erstickungsgefahr aufgrund verschluckbarer Kleinteile. Aufbau durch einen Erwachsenen. Nicht in Ohrnähe anwenden. Missbrauch kann zu Gehörschäden führen., Achtung! Nicht in Ohrnähe anwenden. Missbrauch kann zu Gehörschäden führen., Achtung! Bitte lassen Sie Ihr Kind niemals unbeaufsichtigt mit dem Spielbogen zurück. Bitte stellen Sie den Artikel dem Kind nur in vollständig aufgebautem Zustand zur Verfügung",,,
Besondere Merkmale,Artikelbezeichnung,STRING,False,TITLE,MEDIUM,,"Made in Europe, Badesitz und Windeleimer, Badesitz und Windeleimer; Made in Europe",,,
Material,Material,STRING,False,"VARIATION_THEME, FILTER, PRODUCT_DETAILS",MEDIUM,,"Kunststoff, Polypropylen (PP)",,,
Pflegehinweise,Hinweise,STRING,True,PRODUCT_DETAILS,LOW,,"abwaschbar, abwaschbar mit feuchtem Tuch oder Schwamm, Achtung! Nach dem Gebrauch mit klarem Wasser abspülen und trocknen. Keine Lösungs- oder Scheuermittel verwenden!",,,
Geschlecht,Allgemein,STRING,False,NAVIGATION,HIGH,,,"neutral, männlich, weiblich",,
Grundfarbe,Farbe,STRING,True,FILTER,HIGH,,,"lila, gelb, natur, schwarz, grün, silberfarben, grau, blau, braun, orange, weiß, goldfarben, rot, bunt, rosa",,
Zielgruppe,Allgemein,STRING,False,NAVIGATION,HIGH,,,"zielgruppenunabhängig, Babys, Jugendliche, Kinder, Erwachsene",,
Altersempfehlung,Hinweise,STRING,False,"LEGAL, PRODUCT_DETAILS",HIGH,,,"ab 15 Jahren, ab 11 Jahren, ab 6 Monaten, ab 12 Monaten, ab 13 Jahren, ab 10 Jahren, ab 12 Jahren, ab 14 Jahren, ab 16 Jahren, für Erwachsene, ab 17 Jahren, ab 18 Jahren, ab 18 Monaten, ab 3 Monaten, ab 4 Jahren, ab 9 Monaten, ab 3 Jahren, Es liegt keine Altersempfehlung vor, ab 5 Jahren, ab 2 Jahren, ab 6 Jahren, ab 7 Jahren, ab 8 Jahren, ab 9 Jahren, ab Geburt",,
