name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Besondere Merkmale,Artikelbezeichnung,STRING,False,TITLE,LOW,,"Medizinprodukt, für IH 60 und IH 58 Inhalator",,,
Ausstattung,Produktdetails,STRING,True,PRODUCT_DETAILS,HIGH,,"Kindermaske, Erwachsenenmaske, Mundstück, Filter, Druckluftschlauch",,,
Set-Typ,Artikelbezeichnung,STRING,False,TITLE,LOW,,"Set, Packung, Spar-Set",,,
Passend für,Produktdetails,STRING,True,PRODUCT_DETAILS,MEDIUM,,"Beurer IH 58 Kids, Beurer IH 26 Kids Inhalator, Beurer IH 60 und IH 58 Inhalator, Beurer Dampfvernebler SI 40, Beurer IH 60",,,
Pflegehinweise,Hinweise,STRING,False,PRODUCT_DETAILS,LOW,,desinfektionsfähig,,,
Anzahl Teile,Artikelbezeichnung,INTEGER,False,"TITLE, VARIATION_THEME",LOW,,,,,
Serie,Serie,STRING,False,,LOW,,,,,
Set-Info,Artikelbezeichnung,STRING,False,TITLE,LOW,,,,,
Lieferumfang,Hinweise,STRING,True,PRODUCT_DETAILS,LOW,,"Netzadapter mit Mikro-USB-Kabel, 10x Filter, 1x Universalmaske für Mund und Nase",,,
Material,Material,STRING,False,"VARIATION_THEME, FILTER, PRODUCT_DETAILS",MEDIUM,,Kunststoff,,,
Farbe,Farbe,STRING,False,"VARIATION_THEME, TOPINFO, PRODUCT_DETAILS",HIGH,,"weiß, grau, graublau, blau, hellblau",,,
Hinweise,Hinweise,STRING,True,PRODUCT_DETAILS,LOW,,Bei häufiger Anwendung wird empfohlen das Zubehör spätestens nach einem Jahr auszuwechseln,,,
Grundfarbe,Farbe,STRING,False,FILTER,HIGH,,,"lila, gelb, natur, schwarz, grün, silberfarben, grau, blau, braun, orange, weiß, goldfarben, rot, bunt, rosa",,
Geschlecht,Allgemein,STRING,False,NAVIGATION,HIGH,,,"neutral, männlich, weiblich",,
Zielgruppe,Allgemein,STRING,False,NAVIGATION,HIGH,,,"zielgruppenunabhängig, Babys, Jugendliche, Kinder, Erwachsene",,
