name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Länge Anschlusskabel,Technische Daten,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Relevanz Batteriegesetz,Product Compliance,STRING,False,,LOW,,"Produkt fällt unter das Batteriegesetz, Produkt fällt nicht unter das Batteriegesetz",,,
Relevanz WEEE-Richtlinie,Product Compliance,STRING,False,,LOW,,"Produkt fällt unter die WEEE-Richtlinie, Produkt fällt nicht unter die WEEE-Richtlinie",,,
Relevanz CE-Pflicht,Product Compliance,STRING,False,,LOW,,"Produkt fällt unter die CE-Pflicht, Produkt fällt nicht unter die CE-Pflicht",,,
Sprachen Warnhinweise,Product Compliance,STRING,True,,LOW,,"Französisch (FR), Spanisch (ES), Niederländisch (NL), Englisch (EN), Deutsch (DE)",,,
Anzahl Teile,Artikelbezeichnung,INTEGER,False,"TITLE, VARIATION_THEME",LOW,,,,,
Umdrehungen pro Minute minimal,Technische Daten,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Betriebsdauer maximal,Technische Daten,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Anzahl Geschwindigkeitsstufen,Technische Daten,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Serie,Serie,STRING,False,,LOW,,,,,
Set-Info,Artikelbezeichnung,STRING,False,TITLE,LOW,,,,,
Herstellergarantie,Hinweise,INTEGER,False,PRODUCT_DETAILS,MEDIUM,,,,,
Displayanzeige,Technische Daten,STRING,False,PRODUCT_DETAILS,LOW,,"LED-Display, Display, LCD-Display, TFT-Display, Touch-Display",,,
Funktionen,Produktdetails,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,"Rechts- und Linkslauf, Drehzahl stufenlos regelbar, Überhitzungsschutz, Laufrichtung umschaltbar, integrierter Nageltrockner",,,
Frequenz,Stromversorgung,STRING,False,PRODUCT_DETAILS,LOW,,"50/60, 50, 60",,,
