name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Serie Technischer Name,Serie,STRING,False,,LOW,,"MS#001198 Genius, MS#013381 Fissler",,,
Art Griff,Produktdetails,STRING,False,PRODUCT_DETAILS,LOW,,"Easy-Griff, Soft-Touch-Griff",,,
Set-Typ,Artikelbezeichnung,STRING,False,,LOW,,"Set, Packung, Spar-Set",,,
Materialeigenschaften,Material,STRING,True,PRODUCT_DETAILS,LOW,,"korrosionsbeständig, rostfrei, schnittfest, hitzebeständig, lebensmittelecht",,,
Set-Info,Artikelbezeichnung,STRING,True,,LOW,,,,,
Länge Zinken,Maßangaben,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Eigenschaften Griff,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,"ergonomisch geformt, satiniert, teilsatiniert",,,
Länge Griff,Maßangaben,FLOAT,True,PRODUCT_DETAILS,LOW,,,,,
Gewicht,Maßangaben,FLOAT,True,PRODUCT_DETAILS,LOW,,,,,
Serie,Serie,STRING,False,,LOW,,"Absolute ML, BBQ, First Class Wood, Q!, First Class",,,
Besondere Merkmale,Artikelbezeichnung,STRING,False,TITLE,HIGH,,"Mediterranes Design, Edelstahl, leicht zu reinigen, Edelstahl 18/10, hochwertige Verarbeitung, leicht zu reinigen, aus Edelstahl",,,
Ausstattung,Produktdetails,STRING,True,PRODUCT_DETAILS,LOW,,Aufhänge-Öse,,,
Material,Material,STRING,False,"VARIATION_THEME, TOPINFO, FILTER, PRODUCT_DETAILS",HIGH,,"Edelstahl, X50 CrMoV15 Klingenstahl, Stahl, Edelstahl 18/10, Kunststoff",,,
Farbe,Produktdetails,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,"silberfarben, schwarz, holzfarben, natur, rot",,,
Breite,Maßangaben,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Gesamtlänge,Maßangaben,FLOAT,False,"VARIATION_THEME, TOPINFO, PRODUCT_DETAILS",HIGH,,,,,
Pflegehinweise,Hinweise,STRING,True,PRODUCT_DETAILS,LOW,,"spülmaschinengeeignet, Handwäsche",,,
Material Griff,Material,STRING,False,PRODUCT_DETAILS,MEDIUM,,"Kunststoff, Holz, Edelstahl, Polyoxymethylen, Edelstahl 18/10",,,
Anzahl Teile,Produktdetails,INTEGER,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,,,,
Grundfarbe,Farbe,STRING,False,FILTER,HIGH,,,"lila, gelb, natur, schwarz, grün, silberfarben, grau, blau, braun, orange, weiß, goldfarben, rot, bunt, rosa",,
Zielgruppe,Allgemein,STRING,False,NAVIGATION,LOW,,,"zielgruppenunabhängig, Babys, Jugendliche, Kinder, Erwachsene",,
