name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Höhe maximal,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Höhe minimal,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Anzahl Bügelhalter,Ausstattung,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Diagonale Wäschespinne,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Durchmesser Standrohr,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Flügelhöhe,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Herstelleradresse (EWR) am Produkt,Product Compliance,STRING,False,,LOW,,"Produkt verfügt über eine Kennzeichnung mit der Herstelleradresse (EWR), Produkt verfügt nicht über eine Kennzeichnung mit der Herstelleradresse (EWR)",,,
Höhe zusammengeklappt,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Leistung,Technische Daten,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Set-Typ,Allgemein,STRING,False,,LOW,,"Set, Packung, Spar-Set",,,
Sprachen Warnhinweise,Product Compliance,STRING,True,,LOW,,"Englisch (EN), Deutsch (DE), Französisch (FR), Italienisch (IT), Norwegisch (NO)",,,
Warnhinweise,Hinweise,STRING,True,PRODUCT_DETAILS,LOW,,"Nur in privaten Bereichen nutzen., WARNUNG Dieses Produkt ist nicht zum Joggen oder Skaten geeignet, ACHTUNG! Der Zusammenbau ist durch einen Erwachsenen vorzunehmen., Achtung! Benutzung unter unmittelbarer Aufsicht von Erwachsenen., Achtung. Nur für den Hausgebrauch.",,,
Weitere Vorteile,Allgemein,STRING,True,PRODUCT_DETAILS,LOW,,"Enorme Tragkraft, ALU-Seitenteile, Platzsparend in Ruheposition, Besonders kompakt und standfest, Geniale Technik, Design im schönen Bad",,,
Äußere Leinenlänge,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Mitgeliefertes Zubehör,Ausstattung,STRING,True,PRODUCT_DETAILS,LOW,,"2 Kleinteilehalter, Montagematerial, Wäscheklammerbeutel, Bodenhülse, 5 Kleiderbügel",,,
Belastbarkeit maximal,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Sprachen Bedienungs-/Aufbauanleitung,Product Compliance,STRING,True,,LOW,,"Englisch (EN), Deutsch (DE), Französisch (FR), Schwedisch (SV), Italienisch (IT)",,,
Set-Info,Allgemein,STRING,True,,LOW,,,,,
Lieferumfang,Allgemein,STRING,True,PRODUCT_DETAILS,LOW,,"1 Eindrehbodenhülse, Wetterschutzhülle, Eindrehbodenhülse, 2er Set, 8 Haken für Kleiderbügel für zusätzliche Trockenfläche (diese sind an der Wäschespinnen fest integriert – jeweils 2 Ösen am Ende jedes Tragarmes)",,,
Waschmaschinenfüllungen,Handhabung & Komfort,STRING,False,PRODUCT_DETAILS,LOW,,"2, 6, 5, 4, 1",,,
Breite,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,,,,
Besondere Merkmale,Artikelbezeichnung,STRING,False,TITLE,LOW,,"ausziehbar, 3 Trockenebenen, 2er-Set, verstellbar in der Breite, 60 m Leinenlänge, und Heizungstrockner",,,
Ausstattung,Ausstattung,STRING,True,PRODUCT_DETAILS,MEDIUM,,"zusammenklappbar, witterungsbeständig, ausziehbar, Rollen, höhenverstellbar",,,
Gewicht,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Gesamt Leinenlänge,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,MEDIUM,,,,,
Material,Farbe & Material,STRING,False,"VARIATION_THEME, FILTER, PRODUCT_DETAILS",HIGH,,"Kunststoff, Aluminium, Metall, Stahl, Polypropylen",,,
Farbe,Farbe & Material,STRING,False,"VARIATION_THEME, TOPINFO, PRODUCT_DETAILS",HIGH,,"weiß, silberfarben, blau, schwarz, grau",,,
Höhe,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,,,,
Tiefe,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,,,,
Anzahl Teile,Allgemein,INTEGER,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Material Leinen,Farbe & Material,STRING,False,PRODUCT_DETAILS,LOW,,"Polyester, Aluminium, Polyester mit PVC, Kunststoff, Metall",,,
Geschlecht,Allgemein,STRING,False,NAVIGATION,HIGH,,,"neutral, männlich, weiblich",,
Grundfarbe,Farbe & Material,STRING,False,FILTER,HIGH,,,"lila, gelb, natur, schwarz, grün, silberfarben, grau, blau, braun, orange, weiß, goldfarben, rot, bunt, rosa",,
Zielgruppe,Allgemein,STRING,False,NAVIGATION,HIGH,,,"zielgruppenunabhängig, Babys, Jugendliche, Kinder, Erwachsene",,
