name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Set-Typ,Allgemein,STRING,False,,LOW,,"Set, Packung, Spar-Set",,,
Serie,Serie,STRING,False,,LOW,,,,,
Set-Info,Allgemein,STRING,True,,LOW,,,,,
Materialzusammensetzung,Product Compliance,STRING,False,,LOW,,,,,
Schutzfunktionen,Programme & Funktionen,STRING,True,PRODUCT_DETAILS,LOW,,"Überhitzungsschutz, Abschaltautomatik, Tastensperre, Abschaltautomatik bei Entfernen des Topfes nach wenigen Sekunden, Abschaltautomatik bei Fremdgegenständen auf der Kochplatte",,,
Mitgeliefertes Zubehör,Ausstattung,STRING,True,PRODUCT_DETAILS,LOW,,"Antirutschmatte, Antirutsch-Matte, 1 x Antirutschmatte, HZG9AS00S Adapter, HZ6WCC0 Kochbuch",,,
Spannung,Technische Daten,STRING,False,PRODUCT_DETAILS,LOW,,"220-240, 110, 230",,,
Breite,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,,,,
Nischenhöhe minimal,Einbaugerät,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Beheizungsarten,Handhabung & Komfort,STRING,False,PRODUCT_DETAILS,LOW,,Heizplatte,,,
Nischentiefe,Einbaugerät,FLOAT,False,PRODUCT_DETAILS,MEDIUM,,,,,
Weitere Vorteile,Allgemein,STRING,True,PRODUCT_DETAILS,MEDIUM,,"Warmhalten von Speisen, Sehr platzsparend und einfach zu verstauen, Aus 100% Baumwolle, auch für edles und hochwertiges Geschirr geeignet, Mit doppelter Isolation und Feuchtigkeitsschutz, Wärmen Sie bis zu 10 Teller gleichzeitig in kurzer Zeit. Servieren Sie Ihre Gerichte auf perfekt vorgewärmten Teller wie im Gourmet-Restaurant.",,,
Beladung maximal,Technische Daten,FLOAT,False,PRODUCT_DETAILS,MEDIUM,,,,,
Volumen Garraum,Technische Daten,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Absicherung,Technische Daten,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Beladung Teller Ø 26 cm,Technische Daten,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Anschlusswert,Technische Daten,FLOAT,False,PRODUCT_DETAILS,MEDIUM,,,,,
Ausstattung,Ausstattung,STRING,True,PRODUCT_DETAILS,MEDIUM,,"Push&Pull-Öffnung, grifflos, Teleskopauszüge, kühle Front",,,
Beladung Espressotassen,Technische Daten,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Wärmequelle,Handhabung & Komfort,STRING,False,PRODUCT_DETAILS,LOW,,"elektrisch, gasbeheizt",,,
Nischenbreite maximal,Einbaugerät,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Nischenbreite minimal,Einbaugerät,FLOAT,False,PRODUCT_DETAILS,MEDIUM,,,,,
Gewicht,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Nischenhöhe maximal,Einbaugerät,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Kabellänge,Technische Daten,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Höhe,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,,,,
Tiefe,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,,,,
Anzahl Temperaturstufen,Handhabung & Komfort,STRING,False,PRODUCT_DETAILS,LOW,,"4, 1, 2, 3, 5",,,
Temperatur maximal,Handhabung & Komfort,FLOAT,False,PRODUCT_DETAILS,MEDIUM,,,,,
Temperatur minimal,Handhabung & Komfort,FLOAT,False,PRODUCT_DETAILS,MEDIUM,,,,,
Besondere Merkmale,Artikelbezeichnung,STRING,False,TITLE,LOW,,"grau/weiß, für alle JURA-Vollautomaten, Überhitzungsschutz, braun, waschmaschinenfest, braun, XXL Teller Wärmer elektrisch - 34 x 30 x 3 cm - für bis zu 10 Teller mit je 32 cm Durchmesser - 200 Watt - Gastro Teller Wärmer",,,
Farbe,Farbe & Material,STRING,False,"VARIATION_THEME, TOPINFO, PRODUCT_DETAILS",HIGH,,"schwarz, edelstahlfarben, weiß, rot, grau",,,
Art Bedienung,Handhabung & Komfort,STRING,True,PRODUCT_DETAILS,LOW,,"Drehregler, Touch-Bedienung, Schieberegler, Drucktasten",,,
Art Stromversorgung,Handhabung & Komfort,STRING,True,PRODUCT_DETAILS,LOW,,"externes Netzteil, Solarbetrieb, Mini-USB, Batteriebetrieb, Akku (fest eingebaut)",,,
Kabelaufbewahrung,Technische Daten,STRING,True,PRODUCT_DETAILS,LOW,,"Kabel abnehmbar, Kabelaufrollautomatik, Kabelstaufach, Kabelaufwicklung",,,
Geschlecht,Allgemein,STRING,False,NAVIGATION,HIGH,,,"neutral, männlich, weiblich",,
Grundfarbe,Farbe & Material,STRING,True,FILTER,HIGH,,,"lila, gelb, natur, schwarz, grün, silberfarben, grau, blau, braun, orange, weiß, goldfarben, rot, bunt, rosa",,
Zielgruppe,Allgemein,STRING,False,NAVIGATION,LOW,,,"zielgruppenunabhängig, Babys, Jugendliche, Kinder, Erwachsene",,
