name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Set-Info,Produktdetails,STRING,True,TITLE,LOW,,"inkl. Organza-Beutel, inkl. Etui, inkl. Schmuckbox, inkl. Geschenkverpackung",,,
Anzahl Schmuckteile,Ausstattung & Funktionen,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Art Verschluss,Ausstattung & Funktionen,STRING,False,PRODUCT_DETAILS,LOW,,"Gurt, Druckknopfverschluss, Klappverschluss mit Sicherheitsschließe, Klappverschluss, Magnetverschluss",,,
Breite 3,Maßangaben,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Höhe 3,Maßangaben,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Materialverarbeitung,Material,STRING,False,PRODUCT_DETAILS,LOW,,massiv,,,
Modellbezeichnung,Beleuchtung,STRING,True,PRODUCT_DETAILS,LOW,,"L0700-08x50-40K-02, Spiegel Lökken, Baby Spiegel, MAQUILLAGE, Mirror Corona",,,
Tiefe 3,Maßangaben,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Tiefe 2,Maßangaben,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Rahmenstärke,Maßangaben,INTEGER,True,PRODUCT_DETAILS,LOW,,,,,
Materialzusammensetzung,Material,STRING,False,PRODUCT_DETAILS,LOW,,Obermaterial: 100% MDF,,,
Eigenschaften,Ausstattung & Funktionen,STRING,True,PRODUCT_DETAILS,LOW,,"5-fache Vergrößerung, 3-fach Vergrößerung, 2-fache Vergrößerung, mit Vergrößerung, handgefertigt",,,
Kabellänge,Stromversorgung,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Hinweis Lieferumfang,Lieferung & Montage,STRING,True,PRODUCT_DETAILS,LOW,,"Lieferung ohne Dekoration, Aufhängung inklusive, lediglich Schrauben und Dübel müssen der Wandbeschaffenheit entsprechend ergänzt werden, Spiegel zerlegt ohne Dekoration, Aufhängung inklusive, lediglich Haken und Dübel müssen der Wandbeschaffenheit entsprechend ergänzt werden., Lieferung ohne Montagematerial für die Aufhängung",,,
Gewichteter Energieverbrauch Leuchtmittel,Beleuchtung,INTEGER,False,PRODUCT_DETAILS,LOW,,,,,
Oberflächenbearbeitung,Optik/Stil,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,"ummantelt, gebürstet, poliert, geschliffen, gefräst",,,
Gewicht,Maßangaben,FLOAT,True,PRODUCT_DETAILS,LOW,,,,,
Serie Technischer Name,Serie,STRING,False,,LOW,,"Borchardt Spiegel, Schildmeyer SE V4, Schildmeyer SE V2, Schildmeyer SE V1, Schildmeyer SE V3",,,
Herstellergarantie,Wissenswertes,STRING,False,PRODUCT_DETAILS,LOW,,"2 Jahre gemäß den Garantie-Bedingungen, 5 Jahre gemäß den Garantie-Bedingungen, 8  Jahre gemäß den Garantie-Bedingungen, 6 Jahre gemäß den Garantie-Bedingungen, 10 Jahre gemäß den Garantie-Bedingungen",,,
Sondervorschrift Gefahrgut,Product Compliance,STRING,False,,LOW,,"Das Produkt entspricht nicht den geltenden Sondervorschriften., Das Produkt entspricht der Sondervorschrift 188, Das Produkt entspricht der Sondervorschrift 145, Das Produkt entspricht der Sondervorschrift 653, Das Produkt entspricht der Sondervorschrift 388 und 666",,,
Design,Optik/Stil,STRING,False,PRODUCT_DETAILS,LOW,,"Eckig Modern, Modern, modern, zeitlos, Italian",,,
Rahmenbreite,Maßangaben,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Herkunftsland Holz,Material,STRING,False,PRODUCT_DETAILS,LOW,,"Deutschland, Polen, Italien, Bosnien-Herzegowina, Brasilien",,,
Set-Typ,Produktdetails,STRING,False,TITLE,LOW,,"Set, Komplett-Set, Packung, Spar-Set",,,
Besondere Merkmale,Produktdetails,STRING,False,TITLE,LOW,,"5-fach Vergrößerung, 3-fach Vergrößerung, LED-Lichtspiegel, leicht zu reinigen, 3-fach Vergrösserung, mit Ablage",,,
Anzahl Batterien,Stromversorgung,INTEGER,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,,,,
Prüfzusammenfassung Lithiumbatterien,Product Compliance,STRING,False,,LOW,,"Prüfzusammenfassung gemäß Absatz 38.3.5 des UN-Handbuches ist nicht vorhanden., Prüfzusammenfassung gemäß Absatz 38.3.5 des UN-Handbuches ist vorhanden.",,,
Akkukapazität,Stromversorgung,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Gewicht Batterien / Akkus,Product Compliance,FLOAT,False,,LOW,,,,,
Qualitätssicherungsprogramm Lithiumbatterien,Product Compliance,STRING,False,,LOW,,"Qualitätssicherungsprogramm des Herstellers ist nicht vorhanden., Qualitätssicherungsprogramm des Herstellers ist vorhanden.",,,
Lieferzustand Batterien / Akkus,Hinweise,STRING,False,PRODUCT_DETAILS,LOW,,"Keine Batterien beigelegt, Akku im Produkt eingebaut, Batterien im Produkt eingebaut, Akkus im Produkt eingebaut, Batterie im Produkt eingebaut",,,
Leistung Akku,Stromversorgung,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Ausstattung,Ausstattung & Funktionen,STRING,True,PRODUCT_DETAILS,LOW,,"mit Beleuchtung, ohne Rahmen, mit Rahmen, Standfuß, Sensorschalter",,,
UN-Test 38.3 Lithiumbatterien,Product Compliance,STRING,False,,LOW,,"UN-Test 38.3 ist vorhanden., UN-Test 38.3 ist nicht vorhanden.",,,
Batterietyp,Stromversorgung,STRING,False,PRODUCT_DETAILS,LOW,,"AA, AAA, A, AAAA",,,
Anzahl Ablageflächen,Ausstattung & Funktionen,STRING,False,PRODUCT_DETAILS,LOW,,"1, 3, 2, 11, 12",,,
Oberflächenbehandlung,Optik/Stil,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",LOW,,"lackiert, geölt, gelaugt, gewachst, antikisiert",,,
Materialeigenschaften,Material,STRING,True,PRODUCT_DETAILS,LOW,,"beschichtet, lackiert, geschliffen, Glanz, veredelt",,,
