name,attributeGroup,type,multiValue,featureRelevance,relevance,description,exampleValues,allowedValues,recommendedValues,reference
Art Prismen,Produktdetails,STRING,False,PRODUCT_DETAILS,LOW,,"Abbe-König, Schmidt-Pechan",,,
Bauform,Technische Daten,STRING,False,PRODUCT_DETAILS,LOW,,"Dachkant, Porro",,,
Dämmerungszahl,Technische Daten,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Eigenschaften,Ausstattung & Funktionen,STRING,True,PRODUCT_DETAILS,LOW,,"wasserdicht durch Stickstoff-Füllung, Displayhelligkeit einstellbar",,,
Lieferumfang,Allgemein,STRING,True,PRODUCT_DETAILS,LOW,,"Tragegurt, KFZ-Netzkabel, Netzkabel, Batterien, Anleitung",,,
Naheinstellgrenze,Technische Daten,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Objektivdurchmesser,Technische Daten,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Sehfeld bei 1.000 Metern,Technische Daten,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Serie,Serie,STRING,False,,LOW,,,,,
Set-Info,Artikelbezeichnung,STRING,False,,LOW,,,,,
Set-Typ,Artikelbezeichnung,STRING,False,,LOW,,"Set, Packung, Spar-Set",,,
Vergrößerung,Technische Daten,STRING,False,PRODUCT_DETAILS,LOW,,"56, 15, 8, 88, 89",,,
Höhe,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,,,,
Tiefe,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,,,,
Besondere Merkmale,Allgemein,STRING,False,TITLE,MEDIUM,,"Zielfernrohr, !Fernglas, Fernglas, Spiel-Teleskop, Bresser",,,
Einsatzbereich,Allgemein,STRING,True,PRODUCT_DETAILS,LOW,,"Sport, Jagd, See, Freizeit, Astronomie",,,
Gewicht,Maße & Gewicht,FLOAT,False,PRODUCT_DETAILS,LOW,,,,,
Material,Produktdetails,STRING,False,"VARIATION_THEME, FILTER, PRODUCT_DETAILS",MEDIUM,,"Kunststoff, Gummi, Holz",,,
Grundfarbe,Farbe,STRING,False,FILTER,HIGH,,,"lila, gelb, natur, schwarz, grün, silberfarben, grau, blau, braun, orange, weiß, goldfarben, rot, bunt, rosa",,
Farbe,Farbe,STRING,False,"VARIATION_THEME, PRODUCT_DETAILS",HIGH,,"schwarz, gelb, blau, grau, grün",,,
Breite,Maße & Gewicht,FLOAT,False,"VARIATION_THEME, PRODUCT_DETAILS",MEDIUM,,,,,
